player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Christian Encarnacion-Strand,Baltimore Orioles,26,7,4,8,3,1,0,3,6,2,1,10,0,.370,27,.414,.741,1.155,0,0,.---,.---,0,105,30,20,9,18,1,0,.389,0.50,0,9.00
Brewer Hicklen,Atlanta Braves,30,8,2,2,5,4,0,0,8,4,0,7,0,.368,19,.478,.579,1.057,0,0,.---,.---,0,92,23,11,3,10,0,0,.636,1.00,0,-.--
José Azócar,Atlanta Braves,30,11,5,2,2,2,0,0,4,1,0,6,0,.353,17,.389,.471,.860,0,1,1.000,.000,0,69,18,8,0,10,0,0,.462,2.50,0,-.--
Tommy Edman,Los Angeles Dodgers,31,31,27,19,17,5,2,2,21,8,0,33,5,.337,98,.414,.490,.904,2,3,.600,.400,2,415,113,48,17,43,2,0,.413,1.42,0,49.00
Tyler Black,Milwaukee Brewers,25,9,7,4,2,4,0,0,7,1,0,9,0,.333,27,.357,.481,.838,0,0,.---,.---,1,97,28,13,7,11,0,0,.450,1.75,0,-.--
Omar Martinez,Los Angeles Angels,24,5,0,1,0,0,0,0,1,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,.---,0,12,3,1,0,2,0,0,.500,0.00,0,-.--
Samad Taylor,San Diego Padres,27,26,24,7,14,1,1,1,30,12,0,29,0,.330,88,.410,.398,.808,1,6,.857,.143,2,411,102,35,11,30,2,0,.491,3.43,0,88.00
Otto Lopez,Miami Marlins,27,102,120,99,62,27,6,9,62,23,0,133,4,.328,406,.363,.490,.853,3,20,.870,.130,8,1611,441,199,47,146,0,8,.362,1.21,0,45.11
Luis Arraez,San Francisco Giants,29,99,114,148,50,23,7,4,19,25,4,129,3,.327,395,.363,.451,.814,0,8,1.000,.000,6,1614,438,178,40,105,6,9,.328,0.77,0,98.75
Yordan Alvarez,Houston Astros,29,105,63,119,72,20,0,34,79,70,17,123,5,.323,381,.431,.643,1.074,0,1,1.000,.000,5,1787,459,245,77,127,0,3,.328,0.53,0,11.21
Alex Jackson,Minnesota Twins,30,25,13,10,10,4,0,1,19,1,0,20,2,.323,62,.354,.435,.789,0,0,.---,.---,0,235,65,27,5,21,0,0,.452,1.30,0,62.00
Tommy White,Athletics,23,8,11,8,4,2,0,0,2,2,0,10,0,.323,31,.364,.387,.751,1,0,.000,1.000,1,114,33,12,0,6,0,0,.345,1.38,0,-.--
Jeremy Peña,Houston Astros,28,59,56,60,47,9,0,11,40,17,0,72,4,.319,226,.373,.504,.877,1,8,.889,.111,2,920,249,114,30,62,0,2,.345,0.93,0,20.54
Jordan Lawlar,Arizona Diamondbacks,23,12,6,10,6,2,0,1,10,3,0,12,3,.316,38,.409,.447,.856,0,4,1.000,.000,0,175,44,17,4,15,0,0,.407,0.60,0,38.00
Tyler Locklear,Arizona Diamondbacks,25,6,7,4,4,1,0,1,3,3,0,6,1,.316,19,.417,.526,.943,0,1,1.000,.000,2,98,24,10,6,12,0,1,.313,1.75,0,19.00
Gabriel Moreno,Arizona Diamondbacks,26,79,74,73,43,18,0,7,47,38,0,86,3,.315,273,.396,.458,.854,1,4,.800,.200,6,1391,321,125,41,100,0,7,.350,1.01,0,39.00
Nick Gonzales,Pittsburgh Pirates,27,100,111,76,58,17,1,6,73,28,0,118,6,.313,377,.369,.411,.780,2,4,.667,.333,11,1532,412,155,47,157,0,1,.375,1.46,0,62.83
Nicky Lopez,Texas Rangers,31,52,56,27,16,3,0,1,23,5,0,45,2,.313,144,.344,.354,.698,2,4,.667,.333,4,573,158,51,17,54,7,0,.367,2.07,0,144.00
Tyler Tolbert,Kansas City Royals,28,43,21,17,19,1,0,2,11,5,0,20,0,.313,64,.357,.422,.779,3,12,.800,.200,3,244,74,27,5,35,4,1,.346,1.24,0,32.00
Blaze Alexander,Baltimore Orioles,27,82,58,43,31,12,2,4,54,16,1,69,4,.312,221,.368,.439,.807,3,9,.750,.250,5,936,246,97,29,79,2,1,.396,1.35,2,55.25
Trey Mancini,Los Angeles Angels,34,5,4,3,1,0,1,0,3,0,0,4,0,.308,13,.286,.462,.748,0,0,.---,.---,1,49,14,6,4,8,0,1,.364,1.33,0,-.--
Andrew Vaughn,Milwaukee Brewers,28,62,44,51,23,15,2,4,24,21,1,52,2,.308,169,.387,.491,.878,0,0,.---,.---,5,748,194,83,28,100,0,2,.336,0.86,0,42.25
Pedro Ramírez,Chicago Cubs,22,33,23,22,13,7,1,1,14,6,0,25,0,.305,82,.348,.451,.799,0,3,1.000,.000,3,299,90,37,13,28,1,1,.353,1.05,0,82.00
Luis Lara,Milwaukee Brewers,21,13,11,8,5,4,0,0,5,6,0,10,0,.303,33,.400,.424,.824,0,1,1.000,.000,0,195,40,14,7,10,0,1,.345,1.38,0,-.--
Jake Mangum,Pittsburgh Pirates,30,84,90,48,35,10,1,2,50,14,1,80,6,.303,264,.351,.371,.722,6,19,.760,.240,6,1065,288,98,21,125,3,1,.366,1.88,0,132.00
Yandy Díaz,Tampa Bay Rays,34,101,120,93,57,18,1,14,64,40,4,119,9,.303,393,.378,.461,.839,1,2,.667,.333,12,1660,445,181,61,126,0,3,.330,1.29,0,28.07
Jung Hoo Lee,San Francisco Giants,27,96,113,104,51,22,4,6,38,15,0,109,5,.302,361,.336,.435,.771,0,6,1.000,.000,5,1401,384,157,37,103,0,3,.322,1.09,0,60.17
Freddie Freeman,Los Angeles Dodgers,36,103,101,101,56,27,1,15,74,50,1,117,3,.301,389,.381,.491,.872,0,5,1.000,.000,14,1847,446,191,52,169,0,4,.336,1.00,0,25.93
Michael Harris II,Atlanta Braves,25,99,96,95,53,21,0,19,78,15,0,113,2,.298,379,.326,.504,.830,1,6,.857,.143,3,1441,399,191,61,136,0,3,.330,1.01,0,19.95
TJ Rumfield,Colorado Rockies,26,104,97,102,46,22,2,13,60,44,0,109,7,.298,366,.382,.475,.857,0,0,.---,.---,2,1557,419,174,53,143,0,2,.325,0.95,0,28.15
Jake McCarthy,Colorado Rockies,28,92,86,81,45,21,7,10,64,18,0,95,4,.298,319,.340,.502,.842,4,17,.810,.190,4,1156,348,160,58,105,4,3,.343,1.06,0,31.90
Ernie Clement,Toronto Blue Jays,30,103,95,147,46,25,1,8,40,14,0,118,2,.297,397,.322,.426,.748,1,4,.800,.200,6,1285,416,169,33,138,0,3,.313,0.65,0,49.62
Wade Meckler,Los Angeles Angels,26,49,32,31,19,8,0,2,34,15,0,41,0,.297,138,.366,.399,.765,0,3,1.000,.000,1,536,153,55,17,46,0,0,.382,1.03,0,69.00
CJ Abrams,Washington Nationals,25,102,69,114,66,21,2,27,93,36,2,114,10,.297,384,.367,.573,.940,5,17,.773,.227,5,1629,436,220,82,148,0,6,.322,0.61,0,14.22
Donovan Walton,Athletics,32,41,25,29,20,9,1,3,23,13,0,32,1,.296,108,.377,.481,.858,1,0,.000,1.000,2,470,123,52,13,42,1,0,.354,0.86,0,36.00
Chandler Simpson,Tampa Bay Rays,25,99,141,89,45,11,6,0,36,20,0,108,0,.296,365,.329,.359,.688,11,26,.703,.297,3,1307,394,131,20,125,5,4,.324,1.58,0,-.--
Brandon Lockridge,Milwaukee Brewers,29,28,28,8,9,4,0,0,25,10,0,25,0,.294,85,.368,.341,.709,0,5,1.000,.000,0,413,96,29,12,32,1,0,.417,3.50,0,-.--
Josh Jung,Texas Rangers,28,92,88,94,46,23,1,9,71,33,0,104,6,.294,354,.361,.441,.802,1,1,.500,.500,14,1461,396,156,35,140,0,3,.343,0.94,0,39.33
Trevor Larnach,Minnesota Twins,29,87,59,82,47,19,1,8,55,36,1,81,3,.293,276,.381,.457,.838,2,2,.500,.500,7,1259,316,126,38,84,1,0,.343,0.72,0,34.50
Victor Bericoto,San Francisco Giants,24,24,15,11,7,3,0,4,15,1,0,17,0,.293,58,.305,.552,.857,2,1,.333,.667,2,229,59,32,9,26,0,0,.333,1.36,0,14.50
