player,team,age,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies
Daniel Duarte,New York Mets,29,1,0,2,3,0,0,0,0,1,0,0,1,0,.143,7,.143,.143,.286,1,0,.000,1.000,0,28,0.00,2.1,0,0,0,0,0,0,0,0.43,7,7,1,0,0,21,.750,0,0,0,0,1,0.67,.---,12.00,1,-.--,3.86,0.00,3.86,0.00,0.00,1,0,0,0,0
Jose Espada,Baltimore Orioles,29,1,0,1,1,0,0,0,0,0,0,0,2,0,.500,4,.500,.500,1.000,0,0,.---,.---,1,15,0.00,1.0,0,0,0,0,0,0,0,2.00,4,3,1,0,0,10,.670,0,0,0,0,2,1.00,.---,15.00,1,-.--,0.00,0.00,18.00,0.00,0.00,0,0,0,0,0
Lazaro Estrada,Toronto Blue Jays,27,1,0,5,4,0,0,0,0,3,2,0,0,0,.000,12,.143,.000,.143,0,1,1.000,.000,0,66,0.00,4.0,0,0,0,0,0,0,0,0.50,14,12,1,0,0,44,.670,0,0,0,0,0,1.25,.---,16.50,0,1.50,6.75,4.50,0.00,0.00,0.00,0,0,0,0,0
Caleb Ferguson,Cincinnati Reds,29,3,0,5,4,0,0,0,0,6,0,0,3,0,.167,18,.167,.167,.334,0,0,.---,.---,0,68,0.00,5.0,0,0,0,0,0,0,0,0.60,19,15,3,0,0,48,.710,0,0,0,0,3,1.25,.---,13.60,1,-.--,10.80,0.00,5.40,0.00,0.00,5,2,1,0,0
Alec Gamboa,Boston Red Sox,29,1,0,0,1,0,0,0,0,2,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,14,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,9,.640,0,0,0,0,0,0.00,.---,14.00,1,-.--,18.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Joey Gerber,New York Mets,29,1,0,0,1,0,1,0,0,5,1,0,2,0,.250,8,.333,.375,.708,0,0,.---,.---,0,47,0.00,2.0,0,0,0,0,0,0,0,1.50,9,6,1,0,0,31,.660,0,0,0,0,3,0.00,.---,23.50,1,5.00,22.50,4.50,9.00,0.00,0.00,0,0,0,0,0
Domingo Gonzalez,Seattle Mariners,26,4,0,5,6,0,1,0,0,5,3,0,5,0,.238,21,.333,.286,.619,1,0,.000,1.000,0,90,0.00,5.2,0,0,0,0,0,0,0,1.41,24,17,4,0,0,58,.640,0,0,0,0,6,0.83,.---,15.88,4,1.67,7.94,4.76,7.94,0.00,0.00,1,0,0,0,0
Sam Haggerty,Texas Rangers,32,1,0,2,0,0,0,0,0,0,0,0,0,1,.000,2,.333,.000,.333,0,0,.---,.---,1,6,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,5,.830,1,0,0,0,0,2.00,.---,6.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Austin Hedges,Cleveland Guardians,33,1,0,0,1,0,0,0,0,0,0,0,0,0,.000,1,.000,.000,.000,0,0,.---,.---,0,4,0.00,0.1,0,0,0,0,0,0,0,0.00,1,1,1,0,0,3,.750,0,0,0,0,0,0.00,.---,12.00,1,-.--,0.00,0.00,0.00,0.00,0.00,2,0,0,0,0
Welinton Herrera,Colorado Rockies,22,3,0,2,3,0,0,0,0,2,1,0,2,0,.222,9,.300,.222,.522,0,0,.---,.---,0,45,0.00,2.1,0,0,0,0,0,0,0,1.29,10,7,3,0,0,28,.620,0,0,0,0,2,0.67,.---,19.29,1,2.00,7.71,3.86,7.71,0.00,0.00,0,0,0,0,0
P.J. Higgins,Cincinnati Reds,33,1,0,0,2,0,0,0,0,1,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,10,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,7,.700,0,0,0,0,0,0.00,.---,10.00,1,-.--,9.00,0.00,0.00,0.00,0.00,0,0,0,0,0
William Kempner,Miami Marlins,25,3,0,3,3,0,0,0,0,4,0,0,2,0,.167,12,.167,.167,.334,0,0,.---,.---,0,48,0.00,3.1,0,0,0,0,0,0,0,0.60,12,10,3,0,0,33,.690,0,0,0,0,2,1.00,.---,14.40,1,-.--,10.80,0.00,5.40,0.00,0.00,1,0,0,0,0
Jared Koenig,Milwaukee Brewers,32,3,0,3,1,2,2,0,0,4,2,2,3,0,.273,11,.385,.455,.840,0,0,.---,.---,0,46,0.00,2.1,0,0,0,0,1,0,0,2.14,13,7,3,0,0,29,.630,0,0,1,0,5,3.00,.---,19.71,0,2.00,15.43,7.71,11.57,7.71,0.00,2,2,0,0,0
Brooks Kriske,Athletics,32,2,0,2,4,0,0,0,0,2,1,0,2,0,.200,10,.273,.200,.473,0,0,.---,.---,0,38,0.00,2.2,0,0,0,0,0,0,0,1.13,11,8,2,0,0,25,.660,0,0,0,0,2,0.50,.---,14.25,1,2.00,6.75,3.38,6.75,0.00,0.00,1,0,0,0,0
Adam Macko,Toronto Blue Jays,25,8,1,5,12,0,1,0,0,6,0,0,8,1,.258,31,.281,.290,.571,0,0,.---,.---,1,127,0.00,8.0,1,0,0,0,3,0,0,1.00,32,24,8,0,0,88,.690,1,0,0,0,9,0.42,1.000,15.88,0,-.--,6.75,0.00,9.00,0.00,0.00,3,1,0,0,0
Jorge Mateo,Atlanta Braves,31,1,0,0,3,0,0,0,0,0,0,0,1,0,.250,4,.250,.250,.500,0,0,.---,.---,0,11,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,6,.550,0,0,0,0,1,0.00,.---,11.00,1,-.--,0.00,0.00,9.00,0.00,0.00,0,0,0,0,0
Chayce McDermott,Los Angeles Dodgers,27,1,0,0,2,0,0,0,0,1,0,0,1,0,.250,4,.250,.250,.500,0,0,.---,.---,0,16,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,8,.500,0,0,0,0,1,0.00,.---,16.00,1,-.--,9.00,0.00,9.00,0.00,0.00,0,0,0,0,0
Easton McGee,Milwaukee Brewers,28,2,0,3,0,0,1,0,0,1,1,0,1,0,.200,5,.333,.400,.733,0,0,.---,.---,2,22,0.00,2.0,0,0,0,0,0,0,0,1.00,6,6,2,0,0,13,.590,0,0,0,0,2,3.00,.---,11.00,2,1.00,4.50,4.50,4.50,0.00,0.00,2,1,0,0,0
Reese McGuire,Chicago White Sox,31,1,0,0,3,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,9,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,8,.890,0,0,0,0,0,0.00,.---,9.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Victor Mederos,Atlanta Braves,25,1,0,2,3,0,0,0,0,0,1,0,0,0,.000,5,.167,.000,.167,0,0,.---,.---,1,25,0.00,2.0,0,0,0,0,0,0,0,0.50,6,6,1,0,0,14,.560,0,0,0,0,0,0.67,.---,12.50,1,0.00,0.00,4.50,0.00,0.00,0.00,0,0,0,0,0
A.J. Minter,New York Mets,32,4,0,1,2,1,0,0,0,6,1,0,3,0,.250,12,.308,.250,.558,1,1,.500,.500,0,58,0.00,3.1,0,1,0,0,0,0,0,1.20,13,10,4,0,0,37,.640,0,0,0,0,3,0.50,.000,17.40,3,6.00,16.20,2.70,8.10,2.70,0.00,1,0,0,0,0
Anthony Molina,Atlanta Braves,24,1,0,4,1,0,0,0,0,0,1,0,0,0,.000,5,.167,.000,.167,0,0,.---,.---,1,26,0.00,2.0,0,0,0,0,0,0,0,0.50,6,6,1,0,0,15,.580,0,0,0,0,0,4.00,.---,13.00,0,0.00,0.00,4.50,0.00,0.00,0.00,0,0,0,0,0
Nate Pearson,Houston Astros,29,4,0,1,7,0,1,0,0,2,2,0,2,0,.167,12,.286,.250,.536,1,1,.500,.500,0,63,0.00,3.2,0,0,1,1,0,0,0,1.09,14,11,4,0,0,37,.590,0,0,0,0,3,0.14,.---,17.18,3,1.00,4.91,4.91,4.91,0.00,0.00,0,0,0,0,0
Jonathan Pintaro,New York Mets,28,2,0,4,4,0,0,0,0,3,1,0,0,0,.000,11,.083,.000,.083,0,0,.---,.---,0,52,0.00,3.2,0,0,0,0,0,0,0,0.27,12,11,2,0,0,33,.630,0,0,0,0,0,1.00,.---,14.18,1,3.00,7.36,2.45,0.00,0.00,0.00,0,0,0,0,0
Eduardo Rivera,Boston Red Sox,23,1,0,4,2,0,0,0,0,3,0,0,1,0,.100,10,.100,.100,.200,0,0,.---,.---,1,41,0.00,3.1,0,0,0,0,0,0,0,0.30,10,10,1,0,0,26,.630,0,0,0,0,1,2.00,.---,12.30,1,-.--,8.10,0.00,2.70,0.00,0.00,0,0,0,0,0
Jake Rogers,Detroit Tigers,31,2,0,1,2,0,0,0,0,1,0,0,2,0,.333,6,.333,.333,.666,0,0,.---,.---,0,20,0.00,1.1,0,0,0,0,0,0,0,1.50,6,4,2,0,0,12,.600,0,0,0,0,2,0.50,.---,15.00,2,-.--,6.75,0.00,13.50,0.00,0.00,3,0,0,0,0
Yacksel Ríos,Chicago Cubs,33,1,0,1,2,0,0,0,0,2,0,0,0,0,.000,5,.000,.000,.000,0,0,.---,.---,0,13,0.00,1.2,0,0,0,0,0,0,0,0.00,5,5,1,0,0,10,.770,0,0,0,0,0,0.50,.---,7.80,1,-.--,10.80,0.00,0.00,0.00,0.00,0,0,0,0,0
Javier Sanoja,Miami Marlins,23,2,0,0,5,0,1,0,0,1,0,0,1,0,.143,7,.143,.286,.429,0,0,.---,.---,0,22,0.00,2.0,0,0,0,0,0,0,0,0.50,7,6,2,0,0,15,.680,0,0,0,0,2,0.00,.---,11.00,2,-.--,4.50,0.00,4.50,0.00,0.00,0,0,0,0,0
Alimber Santa,Houston Astros,23,3,0,5,6,1,0,0,0,4,0,0,0,0,.000,14,.000,.000,.000,0,0,.---,.---,0,57,0.00,5.0,0,1,0,0,0,0,0,0.00,15,15,3,0,0,39,.680,0,0,0,0,0,0.83,.000,11.40,2,-.--,7.20,0.00,0.00,1.80,0.00,0,0,0,0,1
TJ Shook,Colorado Rockies,28,1,0,0,2,0,1,0,0,0,0,0,1,0,.333,3,.333,.667,1.000,0,0,.---,.---,0,10,0.00,1.0,0,0,0,0,0,0,0,1.00,3,3,1,0,0,5,.500,0,0,0,0,2,0.00,.---,10.00,0,-.--,0.00,0.00,9.00,0.00,0.00,0,0,0,0,0
Dylan Smith,San Francisco Giants,26,1,0,0,2,0,0,0,0,0,1,0,0,0,.000,2,.333,.000,.333,0,0,.---,.---,0,9,0.00,0.2,0,0,0,0,0,0,0,1.50,3,2,1,0,0,4,.440,0,0,1,0,0,0.00,.---,13.50,0,0.00,0.00,13.50,0.00,0.00,0.00,1,0,0,0,0
Drew Sommers,Detroit Tigers,25,2,0,2,0,0,0,0,0,1,1,0,0,0,.000,3,.250,.000,.250,0,0,.---,.---,0,23,0.00,1.0,0,0,0,0,1,0,0,1.00,4,3,2,0,0,14,.610,0,0,0,0,0,2.00,.---,23.00,0,1.00,9.00,9.00,0.00,0.00,0.00,0,0,0,0,0
Brock Stewart,Los Angeles Dodgers,34,2,0,2,1,0,0,0,0,3,1,0,0,0,.000,6,.143,.000,.143,0,0,.---,.---,0,28,0.00,2.0,0,0,0,0,1,0,0,0.50,7,6,2,0,0,16,.570,0,0,0,0,0,2.00,.---,14.00,1,3.00,13.50,4.50,0.00,0.00,0.00,1,0,0,0,0
Hunter Stratton,Atlanta Braves,29,1,0,1,0,0,0,0,0,1,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,.---,1,12,0.00,1.0,0,0,0,0,0,0,0,1.00,3,3,1,0,0,9,.750,0,0,0,0,1,1.00,.---,12.00,1,-.--,9.00,0.00,9.00,0.00,0.00,0,0,0,0,0
Garrett Stubbs,Philadelphia Phillies,33,1,0,0,3,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,5,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,3,.600,0,0,0,0,0,0.00,.---,5.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Logan VanWey,Houston Astros,27,3,0,0,4,0,0,0,0,5,0,0,1,0,.100,10,.100,.100,.200,0,0,.---,.---,0,41,0.00,3.0,0,0,0,0,0,0,0,0.33,10,9,3,0,0,31,.760,0,0,0,0,1,0.00,.---,13.67,3,-.--,15.00,0.00,3.00,0.00,0.00,0,0,0,0,0
Vince Velasquez,Chicago Cubs,34,1,0,1,5,0,1,0,0,1,0,0,1,0,.125,8,.125,.250,.375,0,0,.---,.---,0,31,0.00,2.1,0,0,0,0,0,0,0,0.43,8,7,1,0,0,22,.710,0,0,1,0,2,0.20,.---,13.29,1,-.--,3.86,0.00,3.86,0.00,0.00,1,1,0,0,0
Cameron Weston,Baltimore Orioles,25,1,0,1,0,0,0,0,0,1,1,0,0,0,.000,2,.333,.000,.333,0,0,.---,.---,1,17,0.00,1.0,0,0,0,0,0,0,0,1.00,3,3,1,0,0,11,.650,0,0,0,0,0,1.00,.---,17.00,1,1.00,9.00,9.00,0.00,0.00,0.00,0,0,0,0,0
Louis Varland,Toronto Blue Jays,28,28,0,31,15,6,3,0,0,42,9,1,23,0,.209,110,.267,.236,.503,2,3,.600,.400,4,513,0.29,31.0,2,1,8,8,5,0,1,1.03,120,93,28,0,0,342,.670,0,0,1,0,26,2.07,.667,16.55,14,4.67,12.19,2.61,6.68,1.74,0.00,18,2,0,0,1
Aroldis Chapman,Boston Red Sox,38,19,0,15,15,1,4,0,0,25,7,0,9,1,.141,64,.236,.203,.439,1,3,.750,.250,1,281,0.48,18.2,0,1,12,12,0,0,1,0.86,72,56,19,0,0,186,.660,1,0,1,0,13,1.00,.000,15.05,15,3.57,12.05,3.38,4.34,0.48,0.00,2,2,0,0,0
