player,team,age,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies
Daniel Duarte,New York Mets,29,3,0,6,4,0,0,0,0,3,1,0,1,0,.071,14,.133,.071,.204,1,0,.000,1.000,1,56,0.00,5.0,0,0,0,0,0,0,0,0.40,15,15,3,0,0,41,.730,0,0,1,0,1,1.50,.---,11.20,2,3.00,5.40,1.80,1.80,0.00,0.00,3,0,0,0,0
Jose Espada,Baltimore Orioles,29,1,0,1,1,0,0,0,0,0,0,0,2,0,.500,4,.500,.500,1.000,0,0,.---,.---,1,15,0.00,1.0,0,0,0,0,0,0,0,2.00,4,3,1,0,0,10,.670,0,0,0,0,2,1.00,.---,15.00,1,-.--,0.00,0.00,18.00,0.00,0.00,0,0,0,0,0
Michael Grove,Tampa Bay Rays,29,1,0,1,4,0,0,0,0,4,0,0,1,0,.100,10,.100,.100,.200,0,0,.---,.---,0,34,0.00,3.0,1,0,0,0,0,0,0,0.33,10,9,1,0,0,26,.760,0,0,0,0,1,0.25,1.000,11.33,0,-.--,12.00,0.00,3.00,0.00,0.00,0,0,0,0,0
Sam Haggerty,Texas Rangers,32,1,0,2,0,0,0,0,0,0,0,0,0,1,.000,2,.333,.000,.333,0,0,.---,.---,1,6,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,5,.830,1,0,0,0,0,2.00,.---,6.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Welinton Herrera,Colorado Rockies,22,3,0,2,3,0,0,0,0,2,1,0,2,0,.222,9,.300,.222,.522,0,0,.---,.---,0,45,0.00,2.1,0,0,0,0,0,0,0,1.29,10,7,3,0,0,28,.620,0,0,0,0,2,0.67,.---,19.29,1,2.00,7.71,3.86,7.71,0.00,0.00,0,0,0,0,0
P.J. Higgins,Cincinnati Reds,33,1,0,0,2,0,0,0,0,1,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,10,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,7,.700,0,0,0,0,0,0.00,.---,10.00,1,-.--,9.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Brooks Kriske,Athletics,32,2,0,2,4,0,0,0,0,2,1,0,2,0,.200,10,.273,.200,.473,0,0,.---,.---,0,38,0.00,2.2,0,0,0,0,0,0,0,1.13,11,8,2,0,0,25,.660,0,0,0,0,2,0.50,.---,14.25,1,2.00,6.75,3.38,6.75,0.00,0.00,1,0,0,0,0
Easton McGee,Milwaukee Brewers,28,2,0,3,0,0,1,0,0,1,1,0,1,0,.200,5,.333,.400,.733,0,0,.---,.---,2,22,0.00,2.0,0,0,0,0,0,0,0,1.00,6,6,2,0,0,13,.590,0,0,0,0,2,3.00,.---,11.00,2,1.00,4.50,4.50,4.50,0.00,0.00,2,1,0,0,0
Reese McGuire,Chicago White Sox,31,1,0,0,3,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,9,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,8,.890,0,0,0,0,0,0.00,.---,9.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Victor Mederos,Atlanta Braves,25,2,0,2,4,0,0,0,0,2,1,0,1,0,.111,9,.200,.111,.311,0,0,.---,.---,1,41,0.00,3.0,0,0,0,0,0,0,0,0.67,10,9,2,0,0,25,.610,0,0,0,0,1,0.50,.---,13.67,2,2.00,6.00,3.00,3.00,0.00,0.00,0,0,0,0,0
Jake Meyers,Houston Astros,30,1,0,3,0,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,9,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,5,.560,0,0,0,0,0,3.00,.---,9.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Ben Peoples,Texas Rangers,25,2,0,3,4,0,0,0,0,2,0,0,2,0,.182,11,.182,.182,.364,0,0,.---,.---,0,40,0.00,3.0,0,0,0,0,0,0,0,0.67,11,9,2,0,0,29,.730,0,0,0,0,2,0.75,.---,13.33,0,-.--,6.00,0.00,6.00,0.00,0.00,0,0,0,0,0
Evan Phillips,Los Angeles Dodgers,31,1,0,0,1,0,0,0,0,2,0,0,1,0,.250,4,.250,.250,.500,0,0,.---,.---,0,17,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,12,.710,0,0,0,0,1,0.00,.---,17.00,1,-.--,18.00,0.00,9.00,0.00,0.00,0,0,0,0,0
Eduardo Rivera,Boston Red Sox,23,1,0,4,2,0,0,0,0,3,0,0,1,0,.100,10,.100,.100,.200,0,0,.---,.---,1,41,0.00,3.1,0,0,0,0,0,0,0,0.30,10,10,1,0,0,26,.630,0,0,0,0,1,2.00,.---,12.30,1,-.--,8.10,0.00,2.70,0.00,0.00,0,0,0,0,0
Jake Rogers,Detroit Tigers,31,2,0,1,2,0,0,0,0,1,0,0,2,0,.333,6,.333,.333,.666,0,0,.---,.---,0,20,0.00,1.1,0,0,0,0,0,0,0,1.50,6,4,2,0,0,12,.600,0,0,0,0,2,0.50,.---,15.00,2,-.--,6.75,0.00,13.50,0.00,0.00,3,0,0,0,0
Yacksel Ríos,Chicago Cubs,33,1,0,1,2,0,0,0,0,2,0,0,0,0,.000,5,.000,.000,.000,0,0,.---,.---,0,13,0.00,1.2,0,0,0,0,0,0,0,0.00,5,5,1,0,0,10,.770,0,0,0,0,0,0.50,.---,7.80,1,-.--,10.80,0.00,0.00,0.00,0.00,0,0,0,0,0
Max Schuemann,New York Yankees,29,1,0,1,2,0,0,0,0,0,1,0,1,0,.250,4,.400,.250,.650,0,0,.---,.---,0,14,0.00,1.0,0,0,0,0,0,0,0,2.00,5,3,1,0,0,7,.500,0,0,0,0,1,0.50,.---,14.00,1,0.00,0.00,9.00,9.00,0.00,0.00,0,0,0,0,0
Zack Short,New York Mets,31,1,0,1,2,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,10,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,7,.700,0,0,0,0,0,0.50,.---,10.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Garrett Stallings,Milwaukee Brewers,28,2,0,2,3,0,0,0,0,4,1,0,1,0,.100,10,.182,.100,.282,0,0,.---,.---,0,42,0.00,3.0,0,0,0,0,0,0,0,0.67,11,9,2,0,0,28,.670,0,0,0,0,1,0.67,.---,14.00,2,4.00,12.00,3.00,3.00,0.00,0.00,0,0,0,0,0
Myles Straw,Toronto Blue Jays,31,2,0,4,3,0,0,0,0,0,1,0,4,0,.364,11,.417,.364,.781,0,0,.---,.---,0,30,0.00,2.1,0,0,0,0,0,0,0,2.14,12,7,2,0,0,17,.570,0,0,0,0,4,1.33,.---,12.86,2,0.00,0.00,3.86,15.43,0.00,0.00,1,1,0,0,0
Bryan Torres,St. Louis Cardinals,28,1,0,0,6,0,0,0,0,0,1,0,1,0,.143,7,.250,.143,.393,0,0,.---,.---,0,18,0.00,2.0,0,0,0,0,0,0,0,1.00,8,6,1,0,0,10,.560,0,0,0,0,1,0.00,.---,9.00,1,0.00,0.00,4.50,4.50,0.00,0.00,0,0,0,0,0
Miguel Ullola,Houston Astros,24,2,0,2,3,0,0,0,0,7,0,0,2,0,.143,14,.143,.143,.286,0,1,1.000,.000,0,53,0.00,4.0,0,0,0,0,0,0,0,0.50,14,12,2,0,0,38,.720,0,0,0,0,2,0.67,.---,13.25,1,-.--,15.75,0.00,4.50,0.00,0.00,0,0,0,0,0
Ildemaro Vargas,Arizona Diamondbacks,34,1,0,2,2,0,0,0,0,0,2,0,0,0,.000,4,.333,.000,.333,0,0,.---,.---,1,20,0.00,1.2,0,0,0,0,0,0,0,1.20,6,5,1,0,0,7,.350,0,0,0,0,0,1.00,.---,12.00,1,0.00,0.00,10.80,0.00,0.00,0.00,2,0,0,0,0
Vince Velasquez,Chicago Cubs,34,2,0,3,6,0,1,0,0,1,0,0,1,0,.091,11,.091,.182,.273,0,0,.---,.---,0,43,0.00,3.1,0,0,0,0,0,0,0,0.30,11,10,2,0,0,29,.670,0,0,1,0,2,0.50,.---,12.90,2,-.--,2.70,0.00,2.70,0.00,0.00,1,1,0,0,0
Cameron Weston,Baltimore Orioles,25,1,0,1,0,0,0,0,0,1,1,0,0,0,.000,2,.333,.000,.333,0,0,.---,.---,1,17,0.00,1.0,0,0,0,0,0,0,0,1.00,3,3,1,0,0,11,.650,0,0,0,0,0,1.00,.---,17.00,1,1.00,9.00,9.00,0.00,0.00,0.00,0,0,0,0,0
Eddy Yean,Washington Nationals,25,1,0,2,1,0,0,0,0,3,1,0,0,0,.000,6,.143,.000,.143,0,1,1.000,.000,0,28,0.00,2.0,0,0,0,0,0,0,0,0.50,7,6,1,0,0,16,.570,0,0,0,0,0,2.00,.---,14.00,0,3.00,13.50,4.50,0.00,0.00,0.00,2,0,0,0,0
Danny Young,Atlanta Braves,32,3,0,4,0,0,0,0,0,2,1,0,1,0,.143,7,.250,.143,.393,0,0,.---,.---,1,32,0.00,2.1,0,0,0,0,2,0,0,0.86,8,7,3,0,0,17,.530,0,0,0,0,1,4.00,.---,13.71,0,2.00,7.71,3.86,3.86,0.00,0.00,1,0,0,0,0
Guillo Zuñiga,New York Mets,27,1,0,0,2,0,0,0,0,1,1,0,0,0,.000,3,.250,.000,.250,0,0,.---,.---,0,18,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,11,.610,0,0,0,0,0,0.00,.---,18.00,0,1.00,9.00,9.00,0.00,0.00,0.00,0,0,0,0,0
A.J. Minter,New York Mets,32,17,0,14,23,3,1,0,1,14,1,0,10,0,.164,61,.177,.230,.407,1,2,.667,.333,0,236,0.53,17.0,1,1,0,0,1,0,1,0.65,62,51,17,0,0,154,.650,0,0,0,0,14,0.61,.500,13.88,8,14.00,7.41,0.53,5.29,1.59,0.53,5,0,0,0,0
Matt Brash,Seattle Mariners,28,20,0,16,16,2,2,0,0,15,6,1,8,3,.151,53,.270,.189,.459,1,0,.000,1.000,1,262,0.54,16.2,3,0,0,2,6,2,1,0.84,64,50,20,0,0,155,.590,3,0,1,0,10,1.00,1.000,15.72,1,2.50,8.10,3.24,4.32,1.08,0.00,8,2,0,1,1
Robert Suarez,Atlanta Braves,35,31,0,36,31,2,1,0,1,26,6,0,21,0,.184,114,.225,.219,.444,0,3,1.000,.000,4,466,0.56,32.0,4,0,4,5,12,1,2,0.84,121,96,31,0,0,308,.660,0,0,1,0,25,1.16,1.000,14.56,6,4.33,7.31,1.69,5.91,0.56,0.28,8,1,1,0,0
Josh Hader,Houston Astros,32,16,0,7,14,1,0,0,1,25,8,0,3,0,.061,49,.193,.122,.315,0,0,.---,.---,0,252,0.59,15.1,3,0,10,10,0,0,1,0.72,57,46,16,0,0,171,.680,0,0,0,0,6,0.50,1.000,16.43,12,3.13,14.67,4.70,1.76,0.59,0.59,1,0,0,0,0
Louis Varland,Toronto Blue Jays,28,43,0,45,28,10,5,0,1,66,13,1,32,0,.188,170,.245,.235,.480,2,3,.600,.400,5,760,0.94,48.0,3,3,18,18,5,0,5,0.94,184,144,43,0,0,511,.670,0,0,3,0,40,1.61,.500,15.83,29,5.08,12.38,2.44,6.00,1.88,0.19,24,3,0,0,1
Mason Miller,San Diego Padres,27,36,0,22,20,6,0,0,0,69,13,0,17,1,.134,127,.218,.134,.352,0,4,1.000,.000,2,612,0.96,37.2,2,1,23,23,0,0,4,0.80,142,113,36,0,0,403,.660,1,0,3,0,17,1.10,.667,16.25,32,5.31,16.49,3.11,4.06,1.43,0.00,9,1,0,0,1
Yerry De los Santos,New York Yankees,28,5,0,11,8,5,0,0,1,7,4,0,8,0,.242,33,.324,.333,.657,0,1,1.000,.000,2,154,1.04,8.2,0,0,0,0,0,0,1,1.38,38,26,5,0,0,102,.660,0,0,0,0,11,1.38,.---,17.77,1,1.75,7.27,4.15,8.31,5.19,1.04,3,1,0,1,0
Alimber Santa,Houston Astros,23,10,0,19,17,6,1,0,1,9,6,0,8,0,.160,50,.237,.240,.477,1,0,.000,1.000,1,238,1.17,15.1,0,1,0,0,0,0,2,0.91,59,46,10,0,0,147,.620,0,1,0,0,12,1.12,.000,15.52,4,1.50,5.28,3.52,4.70,3.52,0.59,4,2,0,0,3
Brock Stewart,Los Angeles Dodgers,34,8,0,9,6,1,1,0,1,7,3,0,4,0,.154,26,.241,.308,.549,0,0,.---,.---,1,110,1.17,7.2,0,0,0,0,3,0,1,0.91,29,23,8,0,0,69,.630,0,0,0,0,8,1.50,.---,14.35,2,2.33,8.22,3.52,4.70,1.17,1.17,1,0,0,0,0
Angel Chivilli,New York Yankees,23,5,0,6,7,1,2,0,1,7,3,0,3,1,.130,23,.259,.348,.607,0,1,1.000,.000,0,112,1.35,6.2,0,0,0,0,0,0,1,0.90,27,20,5,0,0,69,.620,1,0,0,0,8,0.86,.---,16.80,3,2.33,9.45,4.05,4.05,1.35,1.35,1,0,0,0,0
Brian Fitzpatrick,Milwaukee Brewers,26,5,0,8,7,2,1,0,0,5,3,0,7,0,.259,27,.333,.296,.629,0,0,.---,.---,1,109,1.35,6.2,0,0,0,0,0,0,1,1.50,30,20,5,0,0,71,.650,0,1,0,0,8,1.14,.---,16.35,1,1.67,6.75,4.05,9.45,2.70,0.00,2,0,0,0,0
Jhoan Duran,Philadelphia Phillies,28,33,0,29,13,6,3,0,1,50,6,0,24,1,.207,116,.252,.259,.511,0,5,1.000,.000,1,507,1.42,31.2,1,3,23,24,0,1,5,0.95,123,95,33,0,0,328,.650,1,0,2,0,30,2.23,.250,16.01,32,8.33,14.21,1.71,6.82,1.71,0.28,1,1,0,0,0
