player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
DaShawn Keirsey Jr.,Atlanta Braves,29,3,0,0,3,0,0,0,0,0,0,1,0,1.000,1,1.000,1.000,2.000,0,0,.---,.---,0,1,1,1,0,0,0,0,1.000,-.--,0,-.--
Victor Mederos,Atlanta Braves,25,29,0,0,0,0,0,0,0,0,0,1,0,1.000,1,1.000,1.000,2.000,0,0,.---,.---,0,3,1,1,2,0,0,0,1.000,-.--,0,-.--
Jihwan Bae,Milwaukee Brewers,26,4,1,0,1,0,0,0,1,0,0,1,1,.500,2,.667,.500,1.167,0,1,1.000,.000,0,13,4,1,0,0,1,0,1.000,1.00,0,-.--
Jair Camargo,Atlanta Braves,26,1,0,0,1,1,0,0,1,0,0,1,0,.500,2,.500,1.000,1.500,0,0,.---,.---,0,7,2,2,0,0,0,0,1.000,-.--,0,-.--
Vimael Machín,Colorado Rockies,32,3,1,0,0,0,0,0,2,0,0,3,0,.500,6,.500,.500,1.000,0,0,.---,.---,0,24,6,3,0,0,0,0,.750,1.00,0,-.--
Joshua Kuroda-Grauer,Athletics,23,18,21,9,8,7,0,1,8,1,0,25,1,.397,63,.415,.556,.971,1,0,.000,1.000,4,234,65,35,4,21,0,0,.444,2.33,0,63.00
Justin Dean,Chicago Cubs,29,17,1,0,3,0,1,0,4,2,0,3,0,.375,8,.500,.625,1.125,0,1,1.000,.000,0,37,10,5,3,8,0,0,.750,1.00,0,-.--
Gustavo Campero,Los Angeles Angels,28,4,0,4,0,1,0,0,4,0,0,4,0,.364,11,.333,.455,.788,0,0,.---,.---,0,50,12,5,2,4,0,1,.500,0.00,0,-.--
José Azócar,Atlanta Braves,30,11,5,2,2,2,0,0,4,1,0,6,0,.353,17,.389,.471,.860,0,1,1.000,.000,0,69,18,8,0,10,0,0,.462,2.50,0,-.--
Eduardo Valencia,Detroit Tigers,26,39,28,21,20,13,0,6,29,3,0,40,2,.339,118,.366,.602,.968,0,0,.---,.---,3,467,124,71,18,58,0,0,.410,1.33,1,19.67
Tyler Black,Milwaukee Brewers,25,9,7,4,2,4,0,0,7,1,0,9,0,.333,27,.357,.481,.838,0,0,.---,.---,1,97,28,13,7,11,0,0,.450,1.75,0,-.--
Omar Martinez,Los Angeles Angels,24,5,0,1,0,0,0,0,1,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,.---,0,12,3,1,0,2,0,0,.500,0.00,0,-.--
Samad Taylor,San Diego Padres,27,44,36,21,26,4,2,2,41,18,0,47,1,.333,141,.410,.433,.843,3,12,.800,.200,2,653,164,61,18,52,3,1,.455,1.71,0,70.50
Josue De Paula,Los Angeles Dodgers,21,11,9,7,7,3,1,1,5,11,0,10,0,.323,31,.500,.581,1.081,1,1,.500,.500,1,170,42,18,7,19,0,0,.360,1.29,0,31.00
Brett Bateman,Toronto Blue Jays,24,38,48,23,27,6,1,2,34,17,0,48,2,.320,150,.394,.413,.807,0,3,1.000,.000,0,688,172,62,11,53,2,1,.400,2.09,0,75.00
Yordan Alvarez,Houston Astros,29,154,95,172,101,33,1,41,115,107,33,174,10,.316,551,.432,.603,1.035,0,1,1.000,.000,7,2554,673,332,102,170,0,5,.333,0.55,0,13.44
Luis Arraez,Philadelphia Phillies,29,150,165,235,67,33,7,6,28,34,4,185,5,.312,593,.347,.422,.769,1,10,.909,.091,15,2435,652,250,64,209,6,14,.312,0.70,0,98.83
Gabriel Moreno,Arizona Diamondbacks,26,127,120,130,69,33,1,15,78,59,0,143,5,.310,461,.387,.484,.871,3,6,.667,.333,9,2338,535,223,78,189,0,10,.339,0.92,0,30.73
Chandler Simpson,Tampa Bay Rays,25,149,218,139,66,16,6,0,47,26,1,174,0,.309,563,.336,.359,.695,14,46,.767,.233,6,1928,604,202,38,208,9,6,.333,1.57,0,-.--
Bryan De La Cruz,Philadelphia Phillies,29,31,17,16,10,4,0,2,16,4,0,21,2,.309,68,.355,.456,.811,0,0,.---,.---,2,297,76,31,12,30,0,2,.365,1.06,0,34.00
Trey Mancini,Los Angeles Angels,34,5,4,3,1,0,1,0,3,0,0,4,0,.308,13,.286,.462,.748,0,0,.---,.---,1,49,14,6,4,8,0,1,.364,1.33,0,-.--
Andrew Vaughn,Milwaukee Brewers,28,104,72,77,33,18,2,6,53,35,1,88,6,.306,288,.390,.444,.834,0,0,.---,.---,9,1356,331,128,43,157,0,2,.355,0.94,0,48.00
Michael Arroyo,Seattle Mariners,21,11,3,8,4,2,0,1,6,5,0,7,0,.304,23,.414,.522,.936,0,1,1.000,.000,0,94,29,12,3,7,0,1,.353,0.38,0,23.00
Alex Jackson,Minnesota Twins,30,33,13,11,12,4,0,1,24,2,0,21,2,.304,69,.342,.406,.748,0,0,.---,.---,0,272,73,28,5,25,0,0,.455,1.18,0,69.00
Otto Lopez,Miami Marlins,27,154,187,164,93,32,9,11,89,38,1,187,9,.304,616,.347,.438,.785,5,34,.872,.128,14,2470,674,270,71,237,0,11,.334,1.14,0,56.00
Blaze Alexander,Baltimore Orioles,27,93,69,53,35,13,2,4,63,19,1,79,4,.303,261,.358,.414,.772,3,10,.769,.231,5,1106,289,108,31,92,2,1,.385,1.30,2,65.25
Nick Gonzales,Pittsburgh Pirates,27,145,159,122,70,27,1,6,98,41,0,163,13,.301,541,.364,.388,.752,3,7,.700,.300,15,2179,596,210,60,229,0,1,.358,1.30,0,90.17
Bo Davidson,San Francisco Giants,23,3,4,1,2,0,0,0,2,1,0,3,0,.300,10,.364,.300,.664,0,1,1.000,.000,0,40,11,3,0,2,0,0,.375,4.00,0,-.--
Ty France,San Diego Padres,31,129,95,109,56,24,2,21,102,35,1,127,13,.299,425,.364,.513,.877,1,1,.500,.500,11,1919,482,218,70,176,0,8,.342,0.87,1,20.24
Jhonny Pereda,Seattle Mariners,30,29,19,24,11,1,0,2,17,7,0,25,1,.298,84,.355,.381,.736,0,0,.---,.---,1,388,93,32,8,35,0,1,.348,0.79,0,42.00
Leo Bernal,St. Louis Cardinals,22,20,16,22,10,3,0,4,19,5,0,24,0,.296,81,.337,.481,.818,1,0,.000,1.000,1,319,86,39,18,28,0,0,.345,0.73,0,20.25
TJ Rumfield,Colorado Rockies,26,152,142,153,63,29,3,15,86,71,0,159,10,.296,538,.386,.444,.830,0,0,.---,.---,5,2347,621,239,70,203,0,2,.328,0.93,0,35.87
