player,team,age,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies
P.J. Higgins,Cincinnati Reds,33,1,0,0,2,0,0,0,0,1,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,10,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,7,.700,0,0,0,0,0,0.00,.---,10.00,1,-.--,9.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Jackson Jobe,Detroit Tigers,23,1,1,6,4,0,0,0,0,4,1,0,1,0,.067,15,.125,.067,.192,0,0,.---,.---,1,71,0.00,5.0,1,0,0,0,0,0,0,0.40,16,15,1,0,0,46,.650,0,0,0,0,1,1.50,1.000,14.20,0,4.00,7.20,1.80,1.80,0.00,0.00,0,0,0,0,0
Ben Joyce,Los Angeles Angels,25,3,0,3,2,0,0,0,0,3,1,0,1,0,.111,9,.200,.111,.311,1,0,.000,1.000,0,46,0.00,3.0,0,0,0,0,1,0,0,0.67,10,9,3,0,0,27,.590,0,0,0,0,1,1.50,.---,15.33,0,3.00,9.00,3.00,3.00,0.00,0.00,0,0,0,0,0
Antoine Kelly,Chicago Cubs,26,1,0,2,0,0,0,0,0,1,1,0,0,0,.000,3,.250,.000,.250,0,0,.---,.---,1,18,0.00,1.1,0,0,0,0,0,0,0,0.75,4,4,1,0,0,10,.560,0,0,0,0,0,2.00,.---,13.50,1,1.00,6.75,6.75,0.00,0.00,0.00,2,0,0,0,0
Brooks Kriske,Athletics,32,2,0,2,4,0,0,0,0,2,1,0,2,0,.200,10,.273,.200,.473,0,0,.---,.---,0,38,0.00,2.2,0,0,0,0,0,0,0,1.13,11,8,2,0,0,25,.660,0,0,0,0,2,0.50,.---,14.25,1,2.00,6.75,3.38,6.75,0.00,0.00,1,0,0,0,0
Nate Lavender,New York Mets,26,3,0,2,2,0,1,0,0,5,2,0,1,0,.100,10,.250,.200,.450,0,0,.---,.---,1,52,0.00,3.1,0,0,0,0,3,0,0,0.90,12,10,3,0,0,34,.650,0,0,0,0,2,1.00,.---,15.60,0,2.50,13.50,5.40,2.70,0.00,0.00,2,0,0,0,0
Reese McGuire,Chicago White Sox,31,1,0,0,3,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,9,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,8,.890,0,0,0,0,0,0.00,.---,9.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Jake Meyers,Houston Astros,30,1,0,3,0,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,9,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,5,.560,0,0,0,0,0,3.00,.---,9.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Noah Murdock,Pittsburgh Pirates,27,2,0,3,1,0,0,0,0,4,3,0,3,0,.300,10,.429,.300,.729,0,0,.---,.---,1,59,0.00,3.0,0,0,0,0,0,0,0,2.00,14,9,2,0,0,33,.560,0,0,1,0,3,3.00,.---,19.67,0,1.33,12.00,9.00,9.00,0.00,0.00,3,3,0,0,1
Jake Rogers,Detroit Tigers,31,3,0,2,2,0,1,0,0,3,1,0,3,1,.300,10,.417,.400,.817,0,0,.---,.---,0,43,0.00,2.1,0,0,0,0,0,0,0,1.71,12,7,3,0,0,23,.530,1,0,0,0,4,1.00,.---,18.43,3,3.00,11.57,3.86,11.57,0.00,0.00,3,0,0,0,0
Josh Rojas,Kansas City Royals,32,1,0,1,2,0,0,0,0,0,0,0,1,0,.250,4,.250,.250,.500,0,0,.---,.---,0,13,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,7,.540,0,0,0,0,1,0.50,.---,13.00,1,-.--,0.00,0.00,9.00,0.00,0.00,0,0,0,0,0
Yacksel Ríos,Chicago Cubs,33,1,0,1,2,0,0,0,0,2,0,0,0,0,.000,5,.000,.000,.000,0,0,.---,.---,0,13,0.00,1.2,0,0,0,0,0,0,0,0.00,5,5,1,0,0,10,.770,0,0,0,0,0,0.50,.---,7.80,1,-.--,10.80,0.00,0.00,0.00,0.00,0,0,0,0,0
Max Schuemann,New York Yankees,29,1,0,1,2,0,0,0,0,0,1,0,1,0,.250,4,.400,.250,.650,0,0,.---,.---,0,14,0.00,1.0,0,0,0,0,0,0,0,2.00,5,3,1,0,0,7,.500,0,0,0,0,1,0.50,.---,14.00,1,0.00,0.00,9.00,9.00,0.00,0.00,0,0,0,0,0
Zack Short,New York Mets,31,1,0,1,2,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,10,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,7,.700,0,0,0,0,0,0.50,.---,10.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Hagen Smith,Chicago White Sox,22,1,0,1,2,0,0,0,0,3,4,0,0,0,.000,6,.400,.000,.400,0,0,.---,.---,0,48,0.00,2.0,1,0,0,0,0,0,0,2.00,10,6,1,0,0,25,.520,0,0,0,0,0,0.50,1.000,24.00,0,0.75,13.50,18.00,0.00,0.00,0.00,0,0,0,0,0
Garrett Stallings,Milwaukee Brewers,28,4,0,5,10,0,0,0,0,9,3,0,3,0,.111,27,.200,.111,.311,0,1,1.000,.000,0,122,0.00,8.0,0,0,0,0,0,0,0,0.75,30,24,4,0,0,76,.620,0,0,0,0,3,0.50,.---,15.25,3,3.00,10.13,3.38,3.38,0.00,0.00,1,1,0,0,0
Myles Straw,Toronto Blue Jays,31,3,0,6,3,0,0,0,0,0,1,0,5,0,.357,14,.400,.357,.757,0,0,.---,.---,0,45,0.00,3.0,0,0,0,0,0,0,0,2.00,15,9,3,0,0,26,.580,0,0,0,0,5,2.00,.---,15.00,3,0.00,0.00,3.00,15.00,0.00,0.00,2,1,0,0,0
Gary Sánchez,Milwaukee Brewers,33,1,0,2,1,0,0,0,0,0,0,0,2,0,.400,5,.400,.400,.800,0,0,.---,.---,0,19,0.00,1.0,0,0,0,0,0,0,0,2.00,5,3,1,0,0,11,.580,0,0,0,0,2,2.00,.---,19.00,1,-.--,0.00,0.00,18.00,0.00,0.00,0,0,0,0,0
Bryan Torres,St. Louis Cardinals,28,1,0,0,6,0,0,0,0,0,1,0,1,0,.143,7,.250,.143,.393,0,0,.---,.---,0,18,0.00,2.0,0,0,0,0,0,0,0,1.00,8,6,1,0,0,10,.560,0,0,0,0,1,0.00,.---,9.00,1,0.00,0.00,4.50,4.50,0.00,0.00,0,0,0,0,0
Vince Velasquez,Chicago Cubs,34,2,0,3,6,0,1,0,0,1,0,0,1,0,.091,11,.091,.182,.273,0,0,.---,.---,0,43,0.00,3.1,0,0,0,0,0,0,0,0.30,11,10,2,0,0,29,.670,0,0,1,0,2,0.50,.---,12.90,2,-.--,2.70,0.00,2.70,0.00,0.00,1,1,0,0,0
Blake Weiman,Los Angeles Angels,30,3,0,2,3,0,0,0,0,3,0,0,4,0,.333,12,.333,.333,.666,0,0,.---,.---,0,44,0.00,2.2,0,0,0,0,1,0,0,1.50,12,8,3,0,0,33,.750,0,0,0,0,4,0.67,.---,16.50,1,-.--,10.13,0.00,13.50,0.00,0.00,3,3,0,0,0
Jack Weisenburger,New York Mets,28,1,0,1,3,0,0,0,0,2,0,0,1,0,.143,7,.143,.143,.286,0,0,.---,.---,0,29,0.00,2.0,0,0,0,0,0,0,0,0.50,7,6,1,0,0,18,.620,0,0,0,0,1,0.33,.---,14.50,1,-.--,9.00,0.00,4.50,0.00,0.00,0,0,0,0,0
Cameron Weston,Baltimore Orioles,25,1,0,1,0,0,0,0,0,1,1,0,0,0,.000,2,.333,.000,.333,0,0,.---,.---,1,17,0.00,1.0,0,0,0,0,0,0,0,1.00,3,3,1,0,0,11,.650,0,0,0,0,0,1.00,.---,17.00,1,1.00,9.00,9.00,0.00,0.00,0.00,0,0,0,0,0
Trevor Williams,Washington Nationals,34,5,0,9,4,0,1,0,0,11,2,0,6,1,.200,30,.273,.233,.506,0,0,.---,.---,2,150,0.00,8.1,0,0,0,0,1,0,0,0.96,33,25,5,0,0,100,.670,1,0,0,0,7,2.25,.---,18.00,4,5.50,11.88,2.16,6.48,0.00,0.00,3,1,0,0,0
Guillo Zuñiga,New York Mets,27,1,0,0,2,0,0,0,0,1,1,0,0,0,.000,3,.250,.000,.250,0,0,.---,.---,0,18,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,11,.610,0,0,0,0,0,0.00,.---,18.00,0,1.00,9.00,9.00,0.00,0.00,0.00,0,0,0,0,0
Matt Brash,Seattle Mariners,28,20,0,16,16,2,2,0,0,15,6,1,8,3,.151,53,.270,.189,.459,1,0,.000,1.000,1,262,0.54,16.2,3,0,0,2,6,2,1,0.84,64,50,20,0,0,155,.590,3,0,1,0,10,1.00,1.000,15.72,1,2.50,8.10,3.24,4.32,1.08,0.00,8,2,0,1,1
Robert Suarez,Atlanta Braves,35,31,0,36,31,2,1,0,1,26,6,0,21,0,.184,114,.225,.219,.444,0,3,1.000,.000,4,466,0.56,32.0,4,0,4,5,12,1,2,0.84,121,96,31,0,0,308,.660,0,0,1,0,25,1.16,1.000,14.56,6,4.33,7.31,1.69,5.91,0.56,0.28,8,1,1,0,0
Gerardo Carrillo,Arizona Diamondbacks,27,6,0,11,8,2,1,0,0,11,6,1,6,0,.167,36,.286,.194,.480,0,1,1.000,.000,2,165,0.84,10.2,2,1,0,0,0,0,1,1.13,42,32,6,0,0,100,.610,0,0,1,0,7,1.38,.667,15.47,1,1.83,9.28,5.06,5.06,1.69,0.00,0,0,0,0,0
Mason Miller,San Diego Padres,27,48,0,30,26,7,2,0,0,92,17,1,24,2,.140,171,.225,.152,.377,1,5,.833,.167,2,811,0.89,50.1,4,1,30,31,0,1,5,0.81,191,151,48,0,0,536,.660,2,0,5,0,26,1.15,.800,16.11,43,5.41,16.45,3.04,4.29,1.25,0.00,12,3,0,0,1
Yerry De los Santos,New York Yankees,28,6,0,11,9,5,0,0,1,7,4,0,8,0,.235,34,.316,.324,.640,0,1,1.000,.000,2,156,1.00,9.0,0,0,0,0,0,0,1,1.33,39,27,6,0,0,104,.670,0,0,0,0,11,1.22,.---,17.33,1,1.75,7.00,4.00,8.00,5.00,1.00,3,1,0,1,0
Josh Hader,Houston Astros,32,28,0,18,25,3,1,0,1,38,10,0,10,0,.110,91,.198,.154,.352,0,0,.---,.---,0,412,1.00,27.0,4,1,16,16,0,0,3,0.74,101,81,28,0,0,281,.680,0,0,0,0,14,0.72,.800,15.26,22,3.80,12.67,3.33,3.33,1.00,0.33,2,0,0,0,0
Daniel Duarte,New York Mets,29,12,0,16,21,2,1,0,1,13,5,0,8,1,.138,58,.219,.207,.426,2,1,.333,.667,1,260,1.04,17.1,1,0,1,1,1,0,2,0.75,64,52,12,0,0,178,.680,1,0,1,0,12,0.76,1.000,15.00,6,2.60,6.75,2.60,4.15,1.04,0.52,6,0,0,0,0
Alimber Santa,Houston Astros,23,10,0,19,17,6,1,0,1,9,6,0,8,0,.160,50,.237,.240,.477,1,0,.000,1.000,1,238,1.17,15.1,0,1,0,0,0,0,2,0.91,59,46,10,0,0,147,.620,0,1,0,0,12,1.12,.000,15.52,4,1.50,5.28,3.52,4.70,3.52,0.59,4,2,0,0,3
Louis Varland,Toronto Blue Jays,28,55,0,63,40,18,6,0,2,76,17,1,45,0,.204,221,.258,.258,.516,2,4,.667,.333,7,986,1.31,61.2,5,4,25,26,5,1,9,1.01,241,185,55,0,0,663,.670,0,0,3,0,57,1.58,.556,15.99,37,4.47,11.09,2.48,6.57,2.63,0.29,26,3,0,1,2
Brian Fitzpatrick,Milwaukee Brewers,26,5,0,8,7,2,1,0,0,5,3,0,7,0,.259,27,.333,.296,.629,0,0,.---,.---,1,109,1.35,6.2,0,0,0,0,0,0,1,1.50,30,20,5,0,0,71,.650,0,1,0,0,8,1.14,.---,16.35,1,1.67,6.75,4.05,9.45,2.70,0.00,2,0,0,0,0
Kervin Castro,New York Yankees,27,5,0,6,4,1,1,0,0,8,2,0,3,0,.143,21,.217,.190,.407,1,0,.000,1.000,0,94,1.42,6.1,0,0,0,0,0,0,1,0.79,23,19,5,0,0,62,.660,0,0,0,0,4,1.50,.---,14.84,2,4.00,11.37,2.84,4.26,1.42,0.00,4,0,0,0,0
Troy Melton,Detroit Tigers,25,13,13,73,91,15,10,1,8,69,24,0,48,2,.171,280,.241,.300,.541,2,1,.333,.667,5,1162,1.46,80.0,7,1,0,0,0,0,13,0.90,307,240,13,0,0,751,.650,2,0,2,2,84,0.80,.875,14.53,0,2.88,7.76,2.70,5.40,1.69,0.90,0,0,0,0,1
Brent Headrick,New York Yankees,28,61,0,43,61,11,9,2,3,73,19,1,49,0,.220,223,.281,.318,.599,0,2,1.000,.000,4,936,1.49,60.1,6,1,0,1,18,1,10,1.13,245,181,61,0,0,632,.680,0,0,3,0,71,0.70,.857,15.51,6,3.84,10.89,2.83,7.31,1.64,0.45,37,4,0,3,0
Carl Edwards Jr.,New York Mets,34,2,0,3,4,1,0,0,1,11,4,0,3,0,.143,21,.280,.286,.566,0,0,.---,.---,0,99,1.50,6.0,0,0,0,0,0,0,1,1.17,25,18,2,0,0,62,.630,0,0,0,0,6,0.75,.---,16.50,1,2.75,16.50,6.00,4.50,1.50,1.50,3,1,0,0,0
