player,team,age,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies
P.J. Higgins,Cincinnati Reds,33,1,0,0,2,0,0,0,0,1,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,10,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,7,.700,0,0,0,0,0,0.00,.---,10.00,1,-.--,9.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Ben Joyce,Los Angeles Angels,25,5,0,3,5,0,0,0,0,6,1,0,1,0,.067,15,.125,.067,.192,1,0,.000,1.000,0,71,0.00,5.0,0,0,2,2,1,0,0,0.40,16,15,5,0,0,45,.630,0,0,0,0,1,0.60,.---,14.20,2,6.00,10.80,1.80,1.80,0.00,0.00,0,0,0,0,0
Antoine Kelly,Chicago Cubs,26,1,0,2,0,0,0,0,0,1,1,0,0,0,.000,3,.250,.000,.250,0,0,.---,.---,1,18,0.00,1.1,0,0,0,0,0,0,0,0.75,4,4,1,0,0,10,.560,0,0,0,0,0,2.00,.---,13.50,1,1.00,6.75,6.75,0.00,0.00,0.00,2,0,0,0,0
Brooks Kriske,Athletics,32,2,0,2,4,0,0,0,0,2,1,0,2,0,.200,10,.273,.200,.473,0,0,.---,.---,0,38,0.00,2.2,0,0,0,0,0,0,0,1.13,11,8,2,0,0,25,.660,0,0,0,0,2,0.50,.---,14.25,1,2.00,6.75,3.38,6.75,0.00,0.00,1,0,0,0,0
Nate Lavender,New York Mets,26,4,0,2,4,0,1,0,0,5,2,0,1,0,.083,12,.214,.167,.381,0,0,.---,.---,1,55,0.00,4.0,0,0,0,0,3,0,0,0.75,14,12,4,0,0,37,.670,0,0,0,0,2,0.50,.---,13.75,0,2.50,11.25,4.50,2.25,0.00,0.00,4,0,0,0,0
Reese McGuire,Chicago White Sox,31,1,0,0,3,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,9,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,8,.890,0,0,0,0,0,0.00,.---,9.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Jake Meyers,Houston Astros,30,1,0,3,0,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,9,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,5,.560,0,0,0,0,0,3.00,.---,9.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Noah Murdock,Pittsburgh Pirates,27,2,0,3,1,0,0,0,0,4,3,0,3,0,.300,10,.429,.300,.729,0,0,.---,.---,1,59,0.00,3.0,0,0,0,0,0,0,0,2.00,14,9,2,0,0,33,.560,0,0,1,0,3,3.00,.---,19.67,0,1.33,12.00,9.00,9.00,0.00,0.00,3,3,0,0,1
Tanner Rainey,Detroit Tigers,33,2,0,0,5,0,0,0,0,2,2,0,1,0,.125,8,.300,.125,.425,1,0,.000,1.000,0,32,0.00,2.2,0,0,0,0,0,0,0,1.13,10,8,2,0,0,19,.590,0,0,0,0,1,0.00,.---,12.00,2,1.00,6.75,6.75,3.38,0.00,0.00,1,0,0,0,0
Jake Rogers,Detroit Tigers,31,3,0,2,2,0,1,0,0,3,1,0,3,1,.300,10,.417,.400,.817,0,0,.---,.---,0,43,0.00,2.1,0,0,0,0,0,0,0,1.71,12,7,3,0,0,23,.530,1,0,0,0,4,1.00,.---,18.43,3,3.00,11.57,3.86,11.57,0.00,0.00,3,0,0,0,0
Josh Rojas,Kansas City Royals,32,1,0,1,2,0,0,0,0,0,0,0,1,0,.250,4,.250,.250,.500,0,0,.---,.---,0,13,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,7,.540,0,0,0,0,1,0.50,.---,13.00,1,-.--,0.00,0.00,9.00,0.00,0.00,0,0,0,0,0
Yacksel Ríos,Chicago Cubs,33,1,0,1,2,0,0,0,0,2,0,0,0,0,.000,5,.000,.000,.000,0,0,.---,.---,0,13,0.00,1.2,0,0,0,0,0,0,0,0.00,5,5,1,0,0,10,.770,0,0,0,0,0,0.50,.---,7.80,1,-.--,10.80,0.00,0.00,0.00,0.00,0,0,0,0,0
Max Schuemann,New York Yankees,29,1,0,1,2,0,0,0,0,0,1,0,1,0,.250,4,.400,.250,.650,0,0,.---,.---,0,14,0.00,1.0,0,0,0,0,0,0,0,2.00,5,3,1,0,0,7,.500,0,0,0,0,1,0.50,.---,14.00,1,0.00,0.00,9.00,9.00,0.00,0.00,0,0,0,0,0
Zack Short,New York Mets,31,1,0,1,2,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,10,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,7,.700,0,0,0,0,0,0.50,.---,10.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Hagen Smith,Chicago White Sox,22,2,0,1,2,0,0,0,0,6,5,0,0,0,.000,9,.357,.000,.357,0,0,.---,.---,0,63,0.00,3.0,1,0,0,0,1,0,0,1.67,14,9,2,0,0,35,.560,0,0,0,0,0,0.50,1.000,21.00,0,1.20,18.00,15.00,0.00,0.00,0.00,0,0,0,0,0
Garrett Stallings,Milwaukee Brewers,28,4,0,5,10,0,0,0,0,9,3,0,3,0,.111,27,.200,.111,.311,0,1,1.000,.000,0,122,0.00,8.0,0,0,0,0,0,0,0,0.75,30,24,4,0,0,76,.620,0,0,0,0,3,0.50,.---,15.25,3,3.00,10.13,3.38,3.38,0.00,0.00,1,1,0,0,0
Myles Straw,Toronto Blue Jays,31,3,0,6,3,0,0,0,0,0,1,0,5,0,.357,14,.400,.357,.757,0,0,.---,.---,0,45,0.00,3.0,0,0,0,0,0,0,0,2.00,15,9,3,0,0,26,.580,0,0,0,0,5,2.00,.---,15.00,3,0.00,0.00,3.00,15.00,0.00,0.00,2,1,0,0,0
Gary Sánchez,Milwaukee Brewers,33,1,0,2,1,0,0,0,0,0,0,0,2,0,.400,5,.400,.400,.800,0,0,.---,.---,0,19,0.00,1.0,0,0,0,0,0,0,0,2.00,5,3,1,0,0,11,.580,0,0,0,0,2,2.00,.---,19.00,1,-.--,0.00,0.00,18.00,0.00,0.00,0,0,0,0,0
Bryan Torres,St. Louis Cardinals,28,1,0,0,6,0,0,0,0,0,1,0,1,0,.143,7,.250,.143,.393,0,0,.---,.---,0,18,0.00,2.0,0,0,0,0,0,0,0,1.00,8,6,1,0,0,10,.560,0,0,0,0,1,0.00,.---,9.00,1,0.00,0.00,4.50,4.50,0.00,0.00,0,0,0,0,0
Vince Velasquez,Chicago Cubs,34,2,0,3,6,0,1,0,0,1,0,0,1,0,.091,11,.091,.182,.273,0,0,.---,.---,0,43,0.00,3.1,0,0,0,0,0,0,0,0.30,11,10,2,0,0,29,.670,0,0,1,0,2,0.50,.---,12.90,2,-.--,2.70,0.00,2.70,0.00,0.00,1,1,0,0,0
Blake Weiman,Los Angeles Angels,30,4,0,4,4,0,0,0,0,4,0,0,6,0,.333,18,.333,.333,.666,0,0,.---,.---,0,71,0.00,4.0,0,0,0,0,2,0,0,1.50,18,12,4,0,0,52,.730,0,0,0,0,6,1.00,.---,17.75,1,-.--,9.00,0.00,13.50,0.00,0.00,3,3,0,0,0
Jack Weisenburger,New York Mets,28,2,0,1,5,0,1,0,0,3,0,0,2,0,.182,11,.182,.273,.455,0,0,.---,.---,0,44,0.00,3.0,0,0,0,0,0,0,0,0.67,11,9,2,0,0,29,.660,0,0,0,0,3,0.20,.---,14.67,2,-.--,9.00,0.00,6.00,0.00,0.00,0,0,0,0,0
Cameron Weston,Baltimore Orioles,25,1,0,1,0,0,0,0,0,1,1,0,0,0,.000,2,.333,.000,.333,0,0,.---,.---,1,17,0.00,1.0,0,0,0,0,0,0,0,1.00,3,3,1,0,0,11,.650,0,0,0,0,0,1.00,.---,17.00,1,1.00,9.00,9.00,0.00,0.00,0.00,0,0,0,0,0
Guillo Zuñiga,New York Mets,27,1,0,0,2,0,0,0,0,1,1,0,0,0,.000,3,.250,.000,.250,0,0,.---,.---,0,18,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,11,.610,0,0,0,0,0,0.00,.---,18.00,0,1.00,9.00,9.00,0.00,0.00,0.00,0,0,0,0,0
Matt Brash,Seattle Mariners,28,20,0,16,16,2,2,0,0,15,6,1,8,3,.151,53,.270,.189,.459,1,0,.000,1.000,1,262,0.54,16.2,3,0,0,2,6,2,1,0.84,64,50,20,0,0,155,.590,3,0,1,0,10,1.00,1.000,15.72,1,2.50,8.10,3.24,4.32,1.08,0.00,8,2,0,1,1
Robert Suarez,Atlanta Braves,35,31,0,36,31,2,1,0,1,26,6,0,21,0,.184,114,.225,.219,.444,0,3,1.000,.000,4,466,0.56,32.0,4,0,4,5,12,1,2,0.84,121,96,31,0,0,308,.660,0,0,1,0,25,1.16,1.000,14.56,6,4.33,7.31,1.69,5.91,0.56,0.28,8,1,1,0,0
Gerardo Carrillo,Arizona Diamondbacks,27,7,0,12,9,2,2,0,0,15,7,1,7,0,.163,43,.280,.209,.489,0,2,1.000,.000,2,196,0.71,12.2,2,1,0,0,0,0,1,1.11,51,38,7,0,0,118,.600,0,0,1,0,9,1.33,.667,15.47,1,2.14,10.66,4.97,4.97,1.42,0.00,0,0,1,0,0
Yerry De los Santos,New York Yankees,28,9,0,15,10,5,0,0,1,11,5,1,10,0,.222,45,.300,.289,.589,0,2,1.000,.000,2,194,0.75,12.0,0,0,0,0,0,0,1,1.25,51,36,9,0,0,135,.700,0,0,0,0,13,1.50,.---,16.17,3,2.20,8.25,3.75,7.50,3.75,0.75,6,1,0,1,0
Mason Miller,San Diego Padres,27,49,0,31,27,7,2,0,0,93,19,1,24,2,.138,174,.230,.149,.379,1,6,.857,.143,2,834,0.88,51.1,4,1,30,31,0,1,5,0.84,196,154,49,0,0,545,.650,2,0,5,0,26,1.15,.800,16.25,43,4.89,16.31,3.33,4.21,1.23,0.00,12,3,0,0,1
Josh Hader,Houston Astros,32,30,0,19,28,3,1,0,1,40,10,0,12,0,.121,99,.202,.162,.364,0,0,.---,.---,0,443,0.93,29.0,4,1,17,17,0,0,3,0.76,109,87,30,0,0,305,.690,0,0,0,0,16,0.68,.800,15.28,23,4.00,12.41,3.10,3.72,0.93,0.31,2,0,0,0,0
Daniel Duarte,New York Mets,29,13,0,16,23,2,1,0,1,14,5,0,8,1,.131,61,.209,.197,.406,2,1,.333,.667,1,277,0.98,18.1,1,0,1,1,2,0,2,0.71,67,55,13,0,0,190,.690,1,0,1,0,12,0.70,1.000,15.11,6,2.80,6.87,2.45,3.93,0.98,0.49,6,0,0,0,0
Alimber Santa,Houston Astros,23,10,0,19,17,6,1,0,1,9,6,0,8,0,.160,50,.237,.240,.477,1,0,.000,1.000,1,238,1.17,15.1,0,1,0,0,0,0,2,0.91,59,46,10,0,0,147,.620,0,1,0,0,12,1.12,.000,15.52,4,1.50,5.28,3.52,4.70,3.52,0.59,4,2,0,0,3
Louis Varland,Toronto Blue Jays,28,58,0,66,42,18,6,0,2,79,17,1,45,0,.197,228,.250,.250,.500,2,4,.667,.333,7,1008,1.26,64.1,5,4,28,29,5,1,9,0.96,249,193,58,0,0,680,.670,0,0,3,0,57,1.57,.556,15.67,40,4.65,11.05,2.38,6.30,2.52,0.28,28,4,0,1,3
Brian Fitzpatrick,Milwaukee Brewers,26,5,0,8,7,2,1,0,0,5,3,0,7,0,.259,27,.333,.296,.629,0,0,.---,.---,1,109,1.35,6.2,0,0,0,0,0,0,1,1.50,30,20,5,0,0,71,.650,0,1,0,0,8,1.14,.---,16.35,1,1.67,6.75,4.05,9.45,2.70,0.00,2,0,0,0,0
Marco Gonzales,Texas Rangers,34,3,0,6,9,1,2,0,0,3,4,1,7,0,.280,25,.379,.360,.739,0,0,.---,.---,2,118,1.35,6.2,0,0,1,1,0,0,1,1.65,29,20,3,0,0,74,.630,0,0,0,0,9,0.67,.---,17.70,2,0.75,4.05,5.40,9.45,1.35,0.00,3,0,0,0,0
Kervin Castro,New York Yankees,27,5,0,6,4,1,1,0,0,8,2,0,3,0,.143,21,.217,.190,.407,1,0,.000,1.000,0,94,1.42,6.1,0,0,0,0,0,0,1,0.79,23,19,5,0,0,62,.660,0,0,0,0,4,1.50,.---,14.84,2,4.00,11.37,2.84,4.26,1.42,0.00,4,0,0,0,0
Jacob Waguespack,Detroit Tigers,32,19,0,32,28,5,0,0,3,15,9,0,12,1,.143,84,.232,.250,.482,0,1,1.000,.000,1,343,1.44,25.0,1,1,0,0,2,0,4,0.84,97,75,19,0,0,225,.660,1,0,1,0,21,1.14,.500,13.72,6,1.67,5.40,3.24,4.32,1.80,1.08,4,1,0,2,1
Carl Edwards Jr.,New York Mets,34,2,0,3,4,1,0,0,1,11,4,0,3,0,.143,21,.280,.286,.566,0,0,.---,.---,0,99,1.50,6.0,0,0,0,0,0,0,1,1.17,25,18,2,0,0,62,.630,0,0,0,0,6,0.75,.---,16.50,1,2.75,16.50,6.00,4.50,1.50,1.50,3,1,0,0,0
Elieser Hernández,Atlanta Braves,31,2,0,4,8,1,0,0,1,6,4,1,6,0,.250,24,.357,.375,.732,0,1,1.000,.000,0,110,1.50,6.0,1,0,1,1,0,0,1,1.67,28,18,2,0,0,68,.620,0,0,0,0,9,0.50,1.000,18.33,1,1.50,9.00,6.00,9.00,1.50,1.50,0,0,0,0,0
