player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Victor Mederos,Atlanta Braves,25,21,0,0,0,0,0,0,0,0,0,1,0,1.000,1,1.000,1.000,2.000,0,0,.---,.---,0,3,1,1,2,0,0,0,1.000,-.--,0,-.--
Jihwan Bae,Milwaukee Brewers,26,4,1,0,1,0,0,0,1,0,0,1,1,.500,2,.667,.500,1.167,0,1,1.000,.000,0,13,4,1,0,0,1,0,1.000,1.00,0,-.--
Jair Camargo,Atlanta Braves,26,1,0,0,1,1,0,0,1,0,0,1,0,.500,2,.500,1.000,1.500,0,0,.---,.---,0,7,2,2,0,0,0,0,1.000,-.--,0,-.--
Gabriel Gonzalez,Minnesota Twins,22,2,0,1,1,0,0,0,0,2,0,1,1,.500,2,.800,.500,1.300,0,0,.---,.---,0,24,5,1,0,0,0,0,.500,0.00,0,-.--
Joshua Kuroda-Grauer,Athletics,23,16,19,9,8,7,0,1,7,1,0,25,1,.417,60,.435,.583,1.018,1,0,.000,1.000,3,226,62,35,4,18,0,0,.462,2.11,0,60.00
Justin Dean,Chicago Cubs,29,17,1,0,3,0,1,0,4,2,0,3,0,.375,8,.500,.625,1.125,0,1,1.000,.000,0,37,10,5,3,8,0,0,.750,1.00,0,-.--
Michael Stefanic,Athletics,30,6,3,1,1,1,0,0,1,0,0,3,0,.375,8,.375,.500,.875,0,0,.---,.---,0,31,8,4,1,6,0,0,.429,3.00,0,-.--
Brewer Hicklen,Atlanta Braves,30,10,2,2,6,4,0,0,8,4,0,7,0,.368,19,.478,.579,1.057,0,0,.---,.---,0,92,23,11,3,10,0,0,.636,1.00,0,-.--
Gustavo Campero,Los Angeles Angels,28,4,0,4,0,1,0,0,4,0,0,4,0,.364,11,.333,.455,.788,0,0,.---,.---,0,50,12,5,2,4,0,1,.500,0.00,0,-.--
José Azócar,Atlanta Braves,30,11,5,2,2,2,0,0,4,1,0,6,0,.353,17,.389,.471,.860,0,1,1.000,.000,0,69,18,8,0,10,0,0,.462,2.50,0,-.--
Samad Taylor,San Diego Padres,27,27,25,7,15,1,1,1,30,12,0,30,0,.337,89,.416,.404,.820,1,6,.857,.143,2,416,104,36,11,30,3,0,.500,3.57,0,89.00
Brett Bateman,Toronto Blue Jays,24,19,25,11,10,4,1,0,19,7,0,26,0,.333,78,.384,.410,.794,0,3,1.000,.000,0,321,88,32,7,25,2,1,.433,2.27,0,-.--
Tyler Black,Milwaukee Brewers,25,9,7,4,2,4,0,0,7,1,0,9,0,.333,27,.357,.481,.838,0,0,.---,.---,1,97,28,13,7,11,0,0,.450,1.75,0,-.--
Bryan De La Cruz,Philadelphia Phillies,29,22,11,10,6,2,0,2,11,2,0,15,2,.333,45,.373,.511,.884,0,0,.---,.---,1,191,51,23,11,18,0,2,.382,1.10,0,22.50
Deyvison De Los Santos,Miami Marlins,23,4,2,1,0,1,0,0,3,0,0,3,0,.333,9,.333,.444,.777,0,0,.---,.---,0,40,9,4,0,2,0,0,.500,2.00,0,-.--
Matthew Lugo,Kansas City Royals,25,3,0,0,0,0,0,0,2,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,.---,0,11,3,1,0,1,0,0,1.000,-.--,0,-.--
Omar Martinez,Los Angeles Angels,24,5,0,1,0,0,0,0,1,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,.---,0,12,3,1,0,2,0,0,.500,0.00,0,-.--
Yordan Alvarez,Houston Astros,29,136,81,155,91,28,1,37,103,94,29,155,9,.317,489,.432,.605,1.037,0,1,1.000,.000,5,2253,597,296,94,150,0,5,.333,0.52,0,13.22
Luis Arraez,Philadelphia Phillies,29,130,146,202,63,28,7,6,24,27,4,164,4,.316,519,.348,.432,.780,0,10,1.000,.000,13,2119,567,224,55,171,6,11,.316,0.72,0,86.50
Kaelen Culpepper,Minnesota Twins,23,20,13,19,10,3,0,3,17,5,0,22,2,.314,70,.372,.486,.858,0,0,.---,.---,1,302,78,34,6,29,0,1,.373,0.68,0,23.33
Eduardo Valencia,Detroit Tigers,26,27,16,13,13,7,0,6,24,1,0,24,1,.312,77,.329,.636,.965,0,0,.---,.---,3,306,79,49,17,36,0,0,.383,1.23,0,12.83
Chandler Simpson,Tampa Bay Rays,25,129,184,122,53,14,6,0,42,24,1,150,0,.311,483,.339,.364,.703,14,38,.731,.269,5,1694,522,176,31,163,9,6,.336,1.51,0,-.--
Andrew Vaughn,Milwaukee Brewers,28,91,64,67,30,16,2,5,45,32,1,78,6,.310,252,.397,.448,.845,0,0,.---,.---,6,1193,292,113,39,141,0,2,.358,0.96,0,50.40
Trey Mancini,Los Angeles Angels,34,5,4,3,1,0,1,0,3,0,0,4,0,.308,13,.286,.462,.748,0,0,.---,.---,1,49,14,6,4,8,0,1,.364,1.33,0,-.--
Nick Gonzales,Pittsburgh Pirates,27,128,138,108,66,23,1,6,89,37,0,148,10,.307,482,.368,.396,.764,3,7,.700,.300,12,1942,530,191,57,202,0,1,.366,1.28,0,80.33
Tyler Tolbert,Kansas City Royals,28,67,30,30,30,5,0,3,24,12,0,35,1,.307,114,.375,.430,.805,3,20,.870,.130,3,459,132,49,8,57,4,1,.364,1.00,0,38.00
Otto Lopez,Miami Marlins,27,134,167,142,80,30,7,10,76,30,0,164,4,.305,538,.340,.442,.782,4,29,.879,.121,12,2125,583,238,61,209,0,11,.333,1.18,0,53.80
Blaze Alexander,Baltimore Orioles,27,85,63,47,32,12,2,4,55,17,1,71,4,.305,233,.361,.425,.786,3,9,.750,.250,5,984,259,99,29,83,2,1,.383,1.34,2,58.25
