player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Victor Mederos,Atlanta Braves,25,23,0,0,0,0,0,0,0,0,0,1,0,1.000,1,1.000,1.000,2.000,0,0,.---,.---,0,3,1,1,2,0,0,0,1.000,-.--,0,-.--
Jihwan Bae,Milwaukee Brewers,26,4,1,0,1,0,0,0,1,0,0,1,1,.500,2,.667,.500,1.167,0,1,1.000,.000,0,13,4,1,0,0,1,0,1.000,1.00,0,-.--
Jair Camargo,Atlanta Braves,26,1,0,0,1,1,0,0,1,0,0,1,0,.500,2,.500,1.000,1.500,0,0,.---,.---,0,7,2,2,0,0,0,0,1.000,-.--,0,-.--
Yohandy Morales,Washington Nationals,24,3,1,0,2,2,0,1,4,0,0,5,0,.500,10,.500,1.000,1.500,0,0,.---,.---,0,42,10,10,1,4,0,0,.800,1.00,0,10.00
Joshua Kuroda-Grauer,Athletics,23,16,19,9,8,7,0,1,7,1,0,25,1,.417,60,.435,.583,1.018,1,0,.000,1.000,3,226,62,35,4,18,0,0,.462,2.11,0,60.00
Michael Stefanic,Athletics,30,9,5,3,2,1,0,0,3,2,0,7,0,.389,18,.450,.444,.894,0,0,.---,.---,0,81,20,8,2,9,0,0,.467,1.67,0,-.--
Adael Amador,Colorado Rockies,23,8,3,6,8,2,0,2,5,4,1,8,0,.381,21,.480,.762,1.242,0,0,.---,.---,0,88,26,16,8,10,1,0,.429,0.50,0,10.50
Justin Dean,Chicago Cubs,29,17,1,0,3,0,1,0,4,2,0,3,0,.375,8,.500,.625,1.125,0,1,1.000,.000,0,37,10,5,3,8,0,0,.750,1.00,0,-.--
Gustavo Campero,Los Angeles Angels,28,4,0,4,0,1,0,0,4,0,0,4,0,.364,11,.333,.455,.788,0,0,.---,.---,0,50,12,5,2,4,0,1,.500,0.00,0,-.--
Deyvison De Los Santos,Miami Marlins,23,6,3,1,0,2,0,0,3,0,0,4,0,.364,11,.364,.545,.909,0,0,.---,.---,0,47,11,6,0,2,0,0,.500,3.00,0,-.--
Brewer Hicklen,Atlanta Braves,30,12,2,2,7,4,0,0,10,6,0,8,0,.364,22,.500,.545,1.045,0,0,.---,.---,0,113,28,12,3,10,0,0,.667,1.00,0,-.--
José Azócar,Atlanta Braves,30,11,5,2,2,2,0,0,4,1,0,6,0,.353,17,.389,.471,.860,0,1,1.000,.000,0,69,18,8,0,10,0,0,.462,2.50,0,-.--
Leo Bernal,St. Louis Cardinals,22,4,2,5,3,1,0,1,3,2,0,5,0,.333,15,.412,.600,1.012,0,0,.---,.---,0,56,17,9,4,5,0,0,.364,0.40,0,15.00
Tyler Black,Milwaukee Brewers,25,9,7,4,2,4,0,0,7,1,0,9,0,.333,27,.357,.481,.838,0,0,.---,.---,1,97,28,13,7,11,0,0,.450,1.75,0,-.--
Bryan De La Cruz,Philadelphia Phillies,29,24,13,10,6,3,0,2,13,2,0,17,2,.333,51,.368,.510,.878,0,0,.---,.---,2,217,57,26,11,22,0,2,.395,1.30,0,25.50
Turner Hill,San Francisco Giants,27,17,13,15,7,5,0,0,7,8,0,16,2,.333,48,.426,.438,.864,1,1,.500,.500,0,226,61,21,12,23,0,3,.364,0.87,0,-.--
Omar Martinez,Los Angeles Angels,24,5,0,1,0,0,0,0,1,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,.---,0,12,3,1,0,2,0,0,.500,0.00,0,-.--
Brett Bateman,Toronto Blue Jays,24,23,31,13,16,4,1,0,22,9,0,31,1,.330,94,.390,.394,.784,0,3,1.000,.000,0,391,107,37,7,34,2,1,.425,2.38,0,-.--
Samad Taylor,San Diego Padres,27,30,29,9,16,1,2,1,33,13,0,32,1,.320,100,.404,.400,.804,2,7,.778,.222,2,480,117,40,11,33,3,0,.470,3.22,0,100.00
Yordan Alvarez,Houston Astros,29,140,83,158,93,29,1,37,106,97,30,159,10,.317,501,.434,.601,1.035,0,1,1.000,.000,5,2316,613,301,94,152,0,5,.336,0.53,0,13.54
Luis Arraez,Philadelphia Phillies,29,133,150,205,64,29,7,6,25,28,4,168,4,.316,531,.348,.431,.779,0,10,1.000,.000,14,2163,580,229,55,176,6,11,.317,0.73,0,88.50
Blaze Alexander,Baltimore Orioles,27,89,65,49,34,12,2,4,58,17,1,78,4,.316,247,.368,.429,.797,3,9,.750,.250,5,1033,273,106,30,84,2,1,.398,1.33,2,61.75
Alex Jackson,Minnesota Twins,30,31,13,10,12,4,0,1,23,2,0,21,2,.313,67,.352,.418,.770,0,0,.---,.---,0,260,71,28,5,24,0,0,.465,1.30,0,67.00
Andrew Vaughn,Milwaukee Brewers,28,94,68,68,32,17,2,6,46,32,1,82,6,.313,262,.397,.462,.859,0,0,.---,.---,7,1234,302,121,42,143,0,2,.358,1.00,0,43.67
Chandler Simpson,Tampa Bay Rays,25,133,189,126,55,14,6,0,44,24,1,155,0,.311,499,.338,.363,.701,14,38,.731,.269,5,1749,538,181,31,166,9,6,.336,1.50,0,-.--
