player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
DaShawn Keirsey Jr.,Atlanta Braves,29,3,0,0,3,0,0,0,0,0,0,1,0,1.000,1,1.000,1.000,2.000,0,0,.---,.---,0,1,1,1,0,0,0,0,1.000,-.--,0,-.--
Victor Mederos,Atlanta Braves,25,29,0,0,0,0,0,0,0,0,0,1,0,1.000,1,1.000,1.000,2.000,0,0,.---,.---,0,3,1,1,2,0,0,0,1.000,-.--,0,-.--
Jihwan Bae,Milwaukee Brewers,26,4,1,0,1,0,0,0,1,0,0,1,1,.500,2,.667,.500,1.167,0,1,1.000,.000,0,13,4,1,0,0,1,0,1.000,1.00,0,-.--
Jair Camargo,Atlanta Braves,26,1,0,0,1,1,0,0,1,0,0,1,0,.500,2,.500,1.000,1.500,0,0,.---,.---,0,7,2,2,0,0,0,0,1.000,-.--,0,-.--
Vimael Machín,Colorado Rockies,32,3,1,0,0,0,0,0,2,0,0,3,0,.500,6,.500,.500,1.000,0,0,.---,.---,0,24,6,3,0,0,0,0,.750,1.00,0,-.--
Joshua Kuroda-Grauer,Athletics,23,19,22,9,8,7,0,1,10,2,0,25,1,.379,66,.406,.530,.936,1,0,.000,1.000,4,248,69,35,4,23,0,0,.436,2.44,0,66.00
Justin Dean,Chicago Cubs,29,17,1,0,3,0,1,0,4,2,0,3,0,.375,8,.500,.625,1.125,0,1,1.000,.000,0,37,10,5,3,8,0,0,.750,1.00,0,-.--
Gustavo Campero,Los Angeles Angels,28,4,0,4,0,1,0,0,4,0,0,4,0,.364,11,.333,.455,.788,0,0,.---,.---,0,50,12,5,2,4,0,1,.500,0.00,0,-.--
José Azócar,Atlanta Braves,30,11,5,2,2,2,0,0,4,1,0,6,0,.353,17,.389,.471,.860,0,1,1.000,.000,0,69,18,8,0,10,0,0,.462,2.50,0,-.--
Eduardo Valencia,Detroit Tigers,26,40,28,21,23,14,0,6,29,6,0,42,2,.350,120,.391,.617,1.008,0,0,.---,.---,3,500,129,74,18,58,0,0,.424,1.33,1,20.00
Michael Stefanic,Athletics,30,18,7,4,3,1,0,0,6,2,0,9,0,.346,26,.393,.385,.778,0,0,.---,.---,0,121,28,10,4,13,0,0,.450,1.75,0,-.--
Tyler Black,Milwaukee Brewers,25,9,7,4,2,4,0,0,7,1,0,9,0,.333,27,.357,.481,.838,0,0,.---,.---,1,97,28,13,7,11,0,0,.450,1.75,0,-.--
Omar Martinez,Los Angeles Angels,24,5,0,1,0,0,0,0,1,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,.---,0,12,3,1,0,2,0,0,.500,0.00,0,-.--
Josue De Paula,Los Angeles Dodgers,21,11,9,7,7,3,1,1,5,11,0,10,0,.323,31,.500,.581,1.081,1,1,.500,.500,1,170,42,18,7,19,0,0,.360,1.29,0,31.00
Brett Bateman,Toronto Blue Jays,24,39,48,24,27,6,1,2,34,17,0,48,2,.318,151,.392,.411,.803,0,3,1.000,.000,0,692,173,62,11,55,2,1,.397,2.00,0,75.50
Samad Taylor,San Diego Padres,27,46,38,24,26,4,2,2,44,18,0,47,1,.315,149,.391,.409,.800,3,12,.800,.200,2,676,172,61,18,56,3,1,.433,1.58,0,74.50
Yordan Alvarez,Houston Astros,29,156,95,175,102,33,1,41,117,109,33,176,10,.315,558,.433,.599,1.032,0,1,1.000,.000,7,2591,682,334,102,171,0,5,.333,0.54,0,13.61
Gabriel Moreno,Arizona Diamondbacks,26,129,122,133,72,33,1,16,79,60,0,146,5,.311,470,.387,.487,.874,4,6,.600,.400,9,2374,545,229,82,193,0,10,.338,0.92,0,29.38
Luis Arraez,Philadelphia Phillies,29,151,167,236,67,33,7,6,28,34,4,185,5,.310,596,.345,.419,.764,1,10,.909,.091,15,2448,655,250,64,211,6,14,.311,0.71,0,99.33
Michael Arroyo,Seattle Mariners,21,13,6,9,4,2,0,1,6,5,0,9,0,.310,29,.400,.483,.883,0,2,1.000,.000,0,107,35,14,4,8,0,1,.348,0.67,0,29.00
Bo Davidson,San Francisco Giants,23,4,4,1,2,0,0,0,4,1,0,4,0,.308,13,.357,.308,.665,0,1,1.000,.000,0,48,14,4,0,2,0,0,.444,4.00,0,-.--
Trey Mancini,Los Angeles Angels,34,5,4,3,1,0,1,0,3,0,0,4,0,.308,13,.286,.462,.748,0,0,.---,.---,1,49,14,6,4,8,0,1,.364,1.33,0,-.--
Chandler Simpson,Tampa Bay Rays,25,151,223,140,66,16,6,0,48,26,1,175,0,.306,571,.333,.356,.689,14,46,.767,.233,6,1949,612,203,38,211,9,6,.331,1.59,0,-.--
Wade Meckler,Los Angeles Angels,26,96,81,63,42,15,1,3,62,32,0,90,3,.306,294,.380,.395,.775,0,8,1.000,.000,2,1187,331,116,27,113,2,0,.380,1.29,0,98.00
Andrew Vaughn,Milwaukee Brewers,28,104,72,77,33,18,2,6,53,35,1,88,6,.306,288,.390,.444,.834,0,0,.---,.---,9,1356,331,128,43,157,0,2,.355,0.94,0,48.00
Alex Jackson,Minnesota Twins,30,33,13,11,12,4,0,1,24,2,0,21,2,.304,69,.342,.406,.748,0,0,.---,.---,0,272,73,28,5,25,0,0,.455,1.18,0,69.00
Otto Lopez,Miami Marlins,27,156,190,165,93,32,9,11,89,40,1,189,9,.304,622,.349,.437,.786,5,34,.872,.128,14,2504,682,272,71,238,0,11,.334,1.15,0,56.54
Blaze Alexander,Baltimore Orioles,27,93,69,53,35,13,2,4,63,19,1,79,4,.303,261,.358,.414,.772,3,10,.769,.231,5,1106,289,108,31,92,2,1,.385,1.30,2,65.25
Nick Gonzales,Pittsburgh Pirates,27,147,160,124,71,27,1,6,99,43,0,165,13,.302,547,.366,.388,.754,3,7,.700,.300,15,2207,604,212,61,233,0,1,.359,1.29,0,91.17
Josh Jung,Texas Rangers,28,104,98,104,54,27,1,12,80,35,0,119,8,.299,398,.365,.462,.827,1,1,.500,.500,18,1626,444,184,42,154,0,3,.346,0.94,0,33.17
TJ Rumfield,Colorado Rockies,26,154,144,155,66,30,3,16,86,72,0,163,10,.299,546,.389,.452,.841,0,0,.---,.---,5,2393,630,247,72,206,0,2,.330,0.93,0,34.12
Javier Sanoja,Miami Marlins,23,142,126,156,49,32,5,10,39,27,2,134,0,.296,453,.335,.455,.790,5,11,.688,.313,8,1635,482,206,68,195,1,1,.306,0.81,0,45.30
