player,team,age,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies
P.J. Higgins,Cincinnati Reds,33,1,0,0,2,0,0,0,0,1,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,10,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,7,.700,0,0,0,0,0,0.00,.---,10.00,1,-.--,9.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Antoine Kelly,Chicago Cubs,26,1,0,2,0,0,0,0,0,1,1,0,0,0,.000,3,.250,.000,.250,0,0,.---,.---,1,18,0.00,1.1,0,0,0,0,0,0,0,0.75,4,4,1,0,0,10,.560,0,0,0,0,0,2.00,.---,13.50,1,1.00,6.75,6.75,0.00,0.00,0.00,2,0,0,0,0
Brooks Kriske,Athletics,32,2,0,2,4,0,0,0,0,2,1,0,2,0,.200,10,.273,.200,.473,0,0,.---,.---,0,38,0.00,2.2,0,0,0,0,0,0,0,1.13,11,8,2,0,0,25,.660,0,0,0,0,2,0.50,.---,14.25,1,2.00,6.75,3.38,6.75,0.00,0.00,1,0,0,0,0
Alex McFarlane,Philadelphia Phillies,25,1,0,2,1,0,0,0,0,0,0,0,1,0,.250,4,.250,.250,.500,0,0,.---,.---,0,12,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,7,.580,0,0,0,0,1,2.00,.---,12.00,1,-.--,0.00,0.00,9.00,0.00,0.00,0,0,0,0,0
Reese McGuire,Chicago White Sox,31,1,0,0,3,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,9,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,8,.890,0,0,0,0,0,0.00,.---,9.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Jake Meyers,Houston Astros,30,1,0,3,0,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,9,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,5,.560,0,0,0,0,0,3.00,.---,9.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Noah Murdock,Pittsburgh Pirates,27,2,0,3,1,0,0,0,0,4,3,0,3,0,.300,10,.429,.300,.729,0,0,.---,.---,1,59,0.00,3.0,0,0,0,0,0,0,0,2.00,14,9,2,0,0,33,.560,0,0,1,0,3,3.00,.---,19.67,0,1.33,12.00,9.00,9.00,0.00,0.00,3,3,0,0,1
Luke Murphy,Los Angeles Angels,26,2,0,1,3,0,0,0,0,1,3,0,0,0,.000,5,.375,.000,.375,1,1,.500,.500,0,39,0.00,2.0,0,0,0,0,1,0,0,1.50,8,6,2,0,0,20,.510,0,0,0,1,0,0.33,.---,19.50,0,0.33,4.50,13.50,0.00,0.00,0.00,0,0,0,0,0
Jake Rogers,Detroit Tigers,31,3,0,2,2,0,1,0,0,3,1,0,3,1,.300,10,.417,.400,.817,0,0,.---,.---,0,43,0.00,2.1,0,0,0,0,0,0,0,1.71,12,7,3,0,0,23,.530,1,0,0,0,4,1.00,.---,18.43,3,3.00,11.57,3.86,11.57,0.00,0.00,3,0,0,0,0
Yacksel Ríos,Chicago Cubs,33,1,0,1,2,0,0,0,0,2,0,0,0,0,.000,5,.000,.000,.000,0,0,.---,.---,0,13,0.00,1.2,0,0,0,0,0,0,0,0.00,5,5,1,0,0,10,.770,0,0,0,0,0,0.50,.---,7.80,1,-.--,10.80,0.00,0.00,0.00,0.00,0,0,0,0,0
Max Schuemann,New York Yankees,29,1,0,1,2,0,0,0,0,0,1,0,1,0,.250,4,.400,.250,.650,0,0,.---,.---,0,14,0.00,1.0,0,0,0,0,0,0,0,2.00,5,3,1,0,0,7,.500,0,0,0,0,1,0.50,.---,14.00,1,0.00,0.00,9.00,9.00,0.00,0.00,0,0,0,0,0
Zack Short,New York Mets,31,1,0,1,2,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,10,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,7,.700,0,0,0,0,0,0.50,.---,10.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Garrett Stallings,Milwaukee Brewers,28,3,0,5,5,0,0,0,0,5,2,0,1,0,.063,16,.167,.063,.230,0,0,.---,.---,0,79,0.00,5.0,0,0,0,0,0,0,0,0.60,18,15,3,0,0,47,.590,0,0,0,0,1,1.00,.---,15.80,3,2.50,9.00,3.60,1.80,0.00,0.00,0,0,0,0,0
Myles Straw,Toronto Blue Jays,31,3,0,6,3,0,0,0,0,0,1,0,5,0,.357,14,.400,.357,.757,0,0,.---,.---,0,45,0.00,3.0,0,0,0,0,0,0,0,2.00,15,9,3,0,0,26,.580,0,0,0,0,5,2.00,.---,15.00,3,0.00,0.00,3.00,15.00,0.00,0.00,2,1,0,0,0
Bryan Torres,St. Louis Cardinals,28,1,0,0,6,0,0,0,0,0,1,0,1,0,.143,7,.250,.143,.393,0,0,.---,.---,0,18,0.00,2.0,0,0,0,0,0,0,0,1.00,8,6,1,0,0,10,.560,0,0,0,0,1,0.00,.---,9.00,1,0.00,0.00,4.50,4.50,0.00,0.00,0,0,0,0,0
Vince Velasquez,Chicago Cubs,34,2,0,3,6,0,1,0,0,1,0,0,1,0,.091,11,.091,.182,.273,0,0,.---,.---,0,43,0.00,3.1,0,0,0,0,0,0,0,0.30,11,10,2,0,0,29,.670,0,0,1,0,2,0.50,.---,12.90,2,-.--,2.70,0.00,2.70,0.00,0.00,1,1,0,0,0
Cameron Weston,Baltimore Orioles,25,1,0,1,0,0,0,0,0,1,1,0,0,0,.000,2,.333,.000,.333,0,0,.---,.---,1,17,0.00,1.0,0,0,0,0,0,0,0,1.00,3,3,1,0,0,11,.650,0,0,0,0,0,1.00,.---,17.00,1,1.00,9.00,9.00,0.00,0.00,0.00,0,0,0,0,0
Trevor Williams,Washington Nationals,34,2,0,5,2,0,0,0,0,5,1,0,3,1,.200,15,.294,.200,.494,0,0,.---,.---,1,78,0.00,4.0,0,0,0,0,0,0,0,1.00,17,12,2,0,0,55,.710,1,0,0,0,3,2.50,.---,19.50,2,5.00,11.25,2.25,6.75,0.00,0.00,2,1,0,0,0
Guillo Zuñiga,New York Mets,27,1,0,0,2,0,0,0,0,1,1,0,0,0,.000,3,.250,.000,.250,0,0,.---,.---,0,18,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,11,.610,0,0,0,0,0,0.00,.---,18.00,0,1.00,9.00,9.00,0.00,0.00,0.00,0,0,0,0,0
Matt Brash,Seattle Mariners,28,20,0,16,16,2,2,0,0,15,6,1,8,3,.151,53,.270,.189,.459,1,0,.000,1.000,1,262,0.54,16.2,3,0,0,2,6,2,1,0.84,64,50,20,0,0,155,.590,3,0,1,0,10,1.00,1.000,15.72,1,2.50,8.10,3.24,4.32,1.08,0.00,8,2,0,1,1
Robert Suarez,Atlanta Braves,35,31,0,36,31,2,1,0,1,26,6,0,21,0,.184,114,.225,.219,.444,0,3,1.000,.000,4,466,0.56,32.0,4,0,4,5,12,1,2,0.84,121,96,31,0,0,308,.660,0,0,1,0,25,1.16,1.000,14.56,6,4.33,7.31,1.69,5.91,0.56,0.28,8,1,1,0,0
Angel Chivilli,New York Yankees,23,14,0,13,19,3,2,0,1,16,6,0,9,1,.158,57,.250,.246,.496,0,2,1.000,.000,0,248,0.57,15.2,1,0,0,0,2,0,1,0.96,64,47,14,0,0,153,.620,1,0,1,0,14,0.68,1.000,15.83,3,2.67,9.19,3.45,5.17,1.72,0.57,4,0,0,0,0
Mason Miller,San Diego Padres,27,45,0,27,25,6,2,0,0,88,16,1,22,1,.137,161,.218,.149,.367,0,5,1.000,.000,2,753,0.76,47.1,4,1,28,29,0,1,4,0.80,179,142,45,0,0,500,.660,1,0,4,0,24,1.08,.800,15.91,40,5.50,16.73,3.04,4.18,1.14,0.00,12,3,0,0,1
Yerry De los Santos,New York Yankees,28,5,0,11,8,5,0,0,1,7,4,0,8,0,.242,33,.324,.333,.657,0,1,1.000,.000,2,154,1.04,8.2,0,0,0,0,0,0,1,1.38,38,26,5,0,0,102,.660,0,0,0,0,11,1.38,.---,17.77,1,1.75,7.27,4.15,8.31,5.19,1.04,3,1,0,1,0
Randy Dobnak,Kansas City Royals,31,5,3,39,22,3,4,0,2,14,10,0,21,0,.219,96,.292,.323,.615,1,2,.667,.333,0,432,1.04,26.0,1,0,0,0,0,0,3,1.19,106,78,5,0,0,266,.620,0,0,0,1,31,1.77,1.000,16.62,0,1.40,4.85,3.46,7.27,1.04,0.69,0,0,0,0,0
Louis Varland,Toronto Blue Jays,28,51,0,57,34,15,5,0,1,73,16,1,42,0,.205,205,.261,.244,.505,2,3,.600,.400,7,901,1.11,56.2,3,4,24,24,5,0,7,1.02,222,170,51,0,0,605,.670,0,0,3,0,50,1.68,.429,15.90,36,4.56,11.59,2.54,6.67,2.38,0.16,26,3,0,0,1
Gerardo Carrillo,Arizona Diamondbacks,27,4,0,9,4,1,1,0,0,9,4,1,6,0,.214,28,.313,.250,.563,0,1,1.000,.000,2,125,1.13,8.0,2,0,0,0,0,0,1,1.25,32,24,4,0,0,78,.620,0,0,0,0,7,2.25,1.000,15.63,1,2.25,10.13,4.50,6.75,1.13,0.00,0,0,0,0,0
Josh Hader,Houston Astros,32,25,0,13,22,3,1,0,1,34,10,0,10,0,.127,79,.225,.177,.402,0,0,.---,.---,0,363,1.17,23.0,3,1,15,15,0,0,3,0.87,89,69,25,0,0,249,.690,0,0,0,0,14,0.59,.750,15.78,20,3.40,13.30,3.91,3.91,1.17,0.39,2,0,0,0,0
Alimber Santa,Houston Astros,23,10,0,19,17,6,1,0,1,9,6,0,8,0,.160,50,.237,.240,.477,1,0,.000,1.000,1,238,1.17,15.1,0,1,0,0,0,0,2,0.91,59,46,10,0,0,147,.620,0,1,0,0,12,1.12,.000,15.52,4,1.50,5.28,3.52,4.70,3.52,0.59,4,2,0,0,3
Tom Cosgrove,Washington Nationals,30,7,0,5,11,1,1,0,0,4,2,0,6,0,.250,24,.286,.292,.578,0,0,.---,.---,1,99,1.29,7.0,0,0,1,1,2,0,1,1.14,28,21,7,0,0,69,.700,0,0,0,0,7,0.45,.---,14.14,1,2.00,5.14,2.57,7.71,1.29,0.00,2,1,0,0,2
Brian Fitzpatrick,Milwaukee Brewers,26,5,0,8,7,2,1,0,0,5,3,0,7,0,.259,27,.333,.296,.629,0,0,.---,.---,1,109,1.35,6.2,0,0,0,0,0,0,1,1.50,30,20,5,0,0,71,.650,0,1,0,0,8,1.14,.---,16.35,1,1.67,6.75,4.05,9.45,2.70,0.00,2,0,0,0,0
Daniel Duarte,New York Mets,29,8,0,11,12,2,1,0,1,12,2,0,7,1,.167,42,.222,.262,.484,2,1,.333,.667,1,186,1.42,12.2,0,0,0,0,0,0,2,0.71,45,38,8,0,0,132,.710,1,0,1,0,11,0.92,.---,14.68,5,6.00,8.53,1.42,4.97,1.42,0.71,5,0,0,0,0
Brent Headrick,New York Yankees,28,57,0,40,59,10,9,2,2,68,18,1,44,0,.212,208,.274,.303,.577,0,2,1.000,.000,4,871,1.42,57.0,6,1,0,1,15,1,9,1.09,229,171,57,0,0,584,.670,0,0,3,0,63,0.68,.857,15.28,6,3.78,10.74,2.84,6.95,1.58,0.32,36,4,0,3,0
Bryan Baker,Tampa Bay Rays,31,45,0,37,46,7,7,0,2,46,15,0,22,1,.147,150,.228,.233,.461,0,1,1.000,.000,1,692,1.45,43.1,1,0,31,34,2,3,7,0.85,167,130,45,0,0,473,.680,1,1,0,0,35,0.80,1.000,15.97,34,3.07,9.55,3.12,4.57,1.45,0.42,5,0,0,0,1
Carl Edwards Jr.,New York Mets,34,2,0,3,4,1,0,0,1,11,4,0,3,0,.143,21,.280,.286,.566,0,0,.---,.---,0,99,1.50,6.0,0,0,0,0,0,0,1,1.17,25,18,2,0,0,62,.630,0,0,0,0,6,0.75,.---,16.50,1,2.75,16.50,6.00,4.50,1.50,1.50,3,1,0,0,0
Marco Gonzales,Texas Rangers,34,2,0,5,9,1,2,0,0,3,4,1,7,0,.292,24,.393,.375,.768,0,0,.---,.---,1,117,1.50,6.0,0,0,1,1,0,0,1,1.83,28,18,2,0,0,73,.620,0,0,0,0,9,0.56,.---,19.50,1,0.75,4.50,6.00,10.50,1.50,0.00,0,0,0,0,0
Elieser Hernández,Atlanta Braves,31,2,0,4,8,1,0,0,1,6,4,1,6,0,.250,24,.357,.375,.732,0,1,1.000,.000,0,110,1.50,6.0,1,0,1,1,0,0,1,1.67,28,18,2,0,0,68,.620,0,0,0,0,9,0.50,1.000,18.33,1,1.50,9.00,6.00,9.00,1.50,1.50,0,0,0,0,0
Logan VanWey,Houston Astros,27,5,0,5,7,2,0,0,0,5,0,0,5,0,.250,20,.238,.250,.488,0,0,.---,.---,1,80,1.50,6.0,1,0,0,0,0,0,1,0.83,22,18,5,0,0,56,.700,0,0,0,0,5,0.71,1.000,13.33,5,-.--,7.50,0.00,7.50,3.00,0.00,0,0,0,1,1
Jacob Misiorowski,Milwaukee Brewers,24,21,21,92,91,31,5,0,11,195,29,0,64,9,.145,440,.213,.232,.445,0,1,1.000,.000,8,1891,1.63,127.0,11,5,0,0,0,0,23,0.73,480,381,21,1,1,1297,.690,9,1,5,0,102,1.01,.688,14.89,0,6.72,13.82,2.06,4.54,2.20,0.78,0,0,0,1,1
