player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Victor Mederos,Atlanta Braves,25,24,0,0,0,0,0,0,0,0,0,1,0,1.000,1,1.000,1.000,2.000,0,0,.---,.---,0,3,1,1,2,0,0,0,1.000,-.--,0,-.--
Jihwan Bae,Milwaukee Brewers,26,4,1,0,1,0,0,0,1,0,0,1,1,.500,2,.667,.500,1.167,0,1,1.000,.000,0,13,4,1,0,0,1,0,1.000,1.00,0,-.--
Jair Camargo,Atlanta Braves,26,1,0,0,1,1,0,0,1,0,0,1,0,.500,2,.500,1.000,1.500,0,0,.---,.---,0,7,2,2,0,0,0,0,1.000,-.--,0,-.--
Joshua Kuroda-Grauer,Athletics,23,16,19,9,8,7,0,1,7,1,0,25,1,.417,60,.435,.583,1.018,1,0,.000,1.000,3,226,62,35,4,18,0,0,.462,2.11,0,60.00
Michael Stefanic,Athletics,30,9,5,3,2,1,0,0,3,2,0,7,0,.389,18,.450,.444,.894,0,0,.---,.---,0,81,20,8,2,9,0,0,.467,1.67,0,-.--
Justin Dean,Chicago Cubs,29,17,1,0,3,0,1,0,4,2,0,3,0,.375,8,.500,.625,1.125,0,1,1.000,.000,0,37,10,5,3,8,0,0,.750,1.00,0,-.--
Jared Serna,Miami Marlins,24,6,4,1,2,2,0,0,1,1,0,3,0,.375,8,.400,.625,1.025,0,0,.---,.---,1,40,10,5,2,2,0,1,.375,4.00,0,-.--
Gustavo Campero,Los Angeles Angels,28,4,0,4,0,1,0,0,4,0,0,4,0,.364,11,.333,.455,.788,0,0,.---,.---,0,50,12,5,2,4,0,1,.500,0.00,0,-.--
José Azócar,Atlanta Braves,30,11,5,2,2,2,0,0,4,1,0,6,0,.353,17,.389,.471,.860,0,1,1.000,.000,0,69,18,8,0,10,0,0,.462,2.50,0,-.--
Bryan De La Cruz,Philadelphia Phillies,29,26,13,13,8,3,0,2,13,3,0,19,2,.339,56,.381,.500,.881,0,0,.---,.---,2,242,63,28,12,23,0,2,.395,1.00,0,28.00
Adael Amador,Colorado Rockies,23,12,9,9,10,2,0,3,7,4,1,12,0,.333,36,.400,.639,1.039,0,0,.---,.---,0,151,41,23,10,12,1,0,.346,1.00,0,12.00
Tyler Black,Milwaukee Brewers,25,9,7,4,2,4,0,0,7,1,0,9,0,.333,27,.357,.481,.838,0,0,.---,.---,1,97,28,13,7,11,0,0,.450,1.75,0,-.--
Brewer Hicklen,Atlanta Braves,30,13,3,3,7,4,0,0,10,6,0,8,0,.333,24,.467,.500,.967,0,0,.---,.---,0,118,30,12,3,10,0,0,.571,1.00,0,-.--
Vimael Machín,Colorado Rockies,32,2,0,0,0,0,0,0,2,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,.---,0,11,3,1,0,0,0,0,1.000,-.--,0,-.--
Omar Martinez,Los Angeles Angels,24,5,0,1,0,0,0,0,1,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,.---,0,12,3,1,0,2,0,0,.500,0.00,0,-.--
Brett Bateman,Toronto Blue Jays,24,28,36,18,16,5,1,0,25,11,0,37,2,.327,113,.394,.389,.783,0,3,1.000,.000,0,473,129,44,7,38,2,1,.416,2.00,0,-.--
Luis Arraez,Philadelphia Phillies,29,139,151,217,66,30,7,6,26,29,4,175,5,.318,551,.350,.430,.780,1,10,.909,.091,14,2267,603,237,58,184,6,12,.318,0.70,0,91.83
Yohandy Morales,Washington Nationals,24,7,2,3,3,2,0,2,8,0,0,6,0,.316,19,.316,.737,1.053,0,0,.---,.---,0,78,19,14,2,7,0,0,.444,0.67,0,9.50
Samad Taylor,San Diego Padres,27,33,30,11,17,2,2,1,37,13,0,34,1,.312,109,.390,.394,.784,2,7,.778,.222,2,517,126,43,11,39,3,0,.465,2.73,0,109.00
Yordan Alvarez,Houston Astros,29,145,88,164,95,30,1,38,113,100,32,162,10,.310,522,.427,.590,1.017,0,1,1.000,.000,6,2409,637,308,96,159,0,5,.330,0.54,0,13.74
Andrew Vaughn,Milwaukee Brewers,28,99,69,73,32,17,2,6,50,34,1,85,6,.309,275,.394,.451,.845,0,0,.---,.---,8,1302,317,124,42,150,0,2,.357,0.95,0,45.83
Alex Jackson,Minnesota Twins,30,32,13,10,12,4,0,1,24,2,0,21,2,.309,68,.347,.412,.759,0,0,.---,.---,0,266,72,28,5,25,0,0,.465,1.30,0,68.00
Trey Mancini,Los Angeles Angels,34,5,4,3,1,0,1,0,3,0,0,4,0,.308,13,.286,.462,.748,0,0,.---,.---,1,49,14,6,4,8,0,1,.364,1.33,0,-.--
Chandler Simpson,Tampa Bay Rays,25,138,198,131,60,14,6,0,46,26,1,160,0,.308,520,.337,.358,.695,14,41,.745,.255,6,1811,561,186,31,186,9,6,.333,1.51,0,-.--
Yandy Díaz,Tampa Bay Rays,34,141,176,131,84,25,1,22,89,52,6,171,10,.305,561,.370,.471,.841,1,3,.750,.250,15,2334,629,264,80,179,0,6,.327,1.34,0,25.50
Nick Gonzales,Pittsburgh Pirates,27,136,151,115,67,25,1,6,91,39,0,156,12,.305,512,.367,.393,.760,3,7,.700,.300,15,2066,564,201,59,216,0,1,.361,1.31,0,85.33
Otto Lopez,Miami Marlins,27,143,175,154,88,31,9,10,80,33,0,173,7,.303,571,.342,.441,.783,4,30,.882,.118,13,2270,622,252,66,222,0,11,.331,1.14,0,57.10
Blaze Alexander,Baltimore Orioles,27,93,69,53,35,13,2,4,63,19,1,79,4,.303,261,.358,.414,.772,3,10,.769,.231,5,1106,289,108,31,92,2,1,.385,1.30,2,65.25
Tyler Tolbert,Kansas City Royals,28,72,31,30,31,5,0,3,25,12,0,35,1,.302,116,.369,.422,.791,3,21,.875,.125,3,465,134,49,8,58,4,1,.360,1.03,0,38.67
Eduardo Valencia,Detroit Tigers,26,31,23,16,14,8,0,6,26,1,0,28,1,.301,93,.316,.581,.897,0,0,.---,.---,3,359,95,54,18,43,0,0,.361,1.44,0,15.50
Gabriel Moreno,Arizona Diamondbacks,26,116,109,120,60,31,1,12,73,54,0,125,4,.299,418,.377,.464,.841,2,5,.714,.286,8,2141,485,194,70,178,0,9,.330,0.91,0,34.83
Wade Meckler,Los Angeles Angels,26,82,70,49,35,13,0,3,53,27,0,72,2,.298,242,.373,.388,.761,0,6,1.000,.000,1,992,273,94,25,90,2,0,.371,1.43,0,80.67
Freddie Freeman,Los Angeles Dodgers,36,140,141,132,72,32,1,16,102,65,3,156,4,.297,525,.375,.453,.828,0,7,1.000,.000,18,2473,600,238,66,231,0,6,.339,1.07,0,32.81
Chase DeLauter,Cleveland Guardians,24,121,116,130,57,28,3,14,74,51,0,133,0,.296,450,.365,.464,.829,2,10,.833,.167,9,1947,504,209,62,195,0,3,.326,0.89,0,32.14
TJ Rumfield,Colorado Rockies,26,142,134,140,62,28,3,15,80,68,0,147,9,.295,499,.388,.453,.841,0,0,.---,.---,5,2187,578,226,67,188,0,2,.325,0.96,0,33.27
Ty France,San Diego Padres,31,120,87,99,52,20,2,20,95,34,1,114,12,.294,388,.363,.510,.873,1,1,.500,.500,10,1753,442,198,63,166,0,7,.336,0.88,1,19.40
Josh Jung,Texas Rangers,28,92,88,94,46,23,1,9,71,33,0,104,6,.294,354,.361,.441,.802,1,1,.500,.500,14,1461,396,156,35,140,0,3,.343,0.94,0,39.33
