player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
DaShawn Keirsey Jr.,Atlanta Braves,29,3,0,0,3,0,0,0,0,0,0,1,0,1.000,1,1.000,1.000,2.000,0,0,.---,.---,0,1,1,1,0,0,0,0,1.000,-.--,0,-.--
Victor Mederos,Atlanta Braves,25,29,0,0,0,0,0,0,0,0,0,1,0,1.000,1,1.000,1.000,2.000,0,0,.---,.---,0,3,1,1,2,0,0,0,1.000,-.--,0,-.--
Jihwan Bae,Milwaukee Brewers,26,4,1,0,1,0,0,0,1,0,0,1,1,.500,2,.667,.500,1.167,0,1,1.000,.000,0,13,4,1,0,0,1,0,1.000,1.00,0,-.--
Jair Camargo,Atlanta Braves,26,1,0,0,1,1,0,0,1,0,0,1,0,.500,2,.500,1.000,1.500,0,0,.---,.---,0,7,2,2,0,0,0,0,1.000,-.--,0,-.--
Vimael Machín,Colorado Rockies,32,3,1,0,0,0,0,0,2,0,0,3,0,.500,6,.500,.500,1.000,0,0,.---,.---,0,24,6,3,0,0,0,0,.750,1.00,0,-.--
Joshua Kuroda-Grauer,Athletics,23,19,22,9,8,7,0,1,10,2,0,25,1,.379,66,.406,.530,.936,1,0,.000,1.000,4,248,69,35,4,23,0,0,.436,2.44,0,66.00
Justin Dean,Chicago Cubs,29,17,1,0,3,0,1,0,4,2,0,3,0,.375,8,.500,.625,1.125,0,1,1.000,.000,0,37,10,5,3,8,0,0,.750,1.00,0,-.--
Gustavo Campero,Los Angeles Angels,28,4,0,4,0,1,0,0,4,0,0,4,0,.364,11,.333,.455,.788,0,0,.---,.---,0,50,12,5,2,4,0,1,.500,0.00,0,-.--
José Azócar,Atlanta Braves,30,11,5,2,2,2,0,0,4,1,0,6,0,.353,17,.389,.471,.860,0,1,1.000,.000,0,69,18,8,0,10,0,0,.462,2.50,0,-.--
Eduardo Valencia,Detroit Tigers,26,39,28,21,20,13,0,6,29,3,0,40,2,.339,118,.366,.602,.968,0,0,.---,.---,3,467,124,71,18,58,0,0,.410,1.33,1,19.67
Tyler Black,Milwaukee Brewers,25,9,7,4,2,4,0,0,7,1,0,9,0,.333,27,.357,.481,.838,0,0,.---,.---,1,97,28,13,7,11,0,0,.450,1.75,0,-.--
Omar Martinez,Los Angeles Angels,24,5,0,1,0,0,0,0,1,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,.---,0,12,3,1,0,2,0,0,.500,0.00,0,-.--
Samad Taylor,San Diego Padres,27,45,37,21,26,4,2,2,44,18,0,47,1,.324,145,.400,.421,.821,3,12,.800,.200,2,666,168,61,18,54,3,1,.450,1.76,0,72.50
Josue De Paula,Los Angeles Dodgers,21,11,9,7,7,3,1,1,5,11,0,10,0,.323,31,.500,.581,1.081,1,1,.500,.500,1,170,42,18,7,19,0,0,.360,1.29,0,31.00
Brett Bateman,Toronto Blue Jays,24,38,48,23,27,6,1,2,34,17,0,48,2,.320,150,.394,.413,.807,0,3,1.000,.000,0,688,172,62,11,53,2,1,.400,2.09,0,75.00
Michael Stefanic,Athletics,30,17,7,4,3,1,0,0,6,2,0,8,0,.320,25,.370,.360,.730,0,0,.---,.---,0,118,27,9,2,13,0,0,.421,1.75,0,-.--
Yordan Alvarez,Houston Astros,29,155,95,174,101,33,1,41,116,108,33,175,10,.315,555,.432,.600,1.032,0,1,1.000,.000,7,2577,678,333,102,171,0,5,.333,0.55,0,13.54
Luis Arraez,Philadelphia Phillies,29,151,167,236,67,33,7,6,28,34,4,185,5,.310,596,.345,.419,.764,1,10,.909,.091,15,2448,655,250,64,211,6,14,.311,0.71,0,99.33
Gabriel Moreno,Arizona Diamondbacks,26,128,121,133,70,33,1,16,79,59,0,144,5,.308,467,.384,.486,.870,3,6,.667,.333,9,2360,541,227,81,193,0,10,.335,0.91,0,29.19
Chandler Simpson,Tampa Bay Rays,25,150,221,140,66,16,6,0,47,26,1,175,0,.308,568,.335,.357,.692,14,46,.767,.233,6,1941,609,203,38,209,9,6,.332,1.58,0,-.--
Trey Mancini,Los Angeles Angels,34,5,4,3,1,0,1,0,3,0,0,4,0,.308,13,.286,.462,.748,0,0,.---,.---,1,49,14,6,4,8,0,1,.364,1.33,0,-.--
Andrew Vaughn,Milwaukee Brewers,28,104,72,77,33,18,2,6,53,35,1,88,6,.306,288,.390,.444,.834,0,0,.---,.---,9,1356,331,128,43,157,0,2,.355,0.94,0,48.00
Alex Jackson,Minnesota Twins,30,33,13,11,12,4,0,1,24,2,0,21,2,.304,69,.342,.406,.748,0,0,.---,.---,0,272,73,28,5,25,0,0,.455,1.18,0,69.00
Otto Lopez,Miami Marlins,27,155,189,164,93,32,9,11,89,39,1,188,9,.304,619,.348,.438,.786,5,34,.872,.128,14,2488,678,271,71,238,0,11,.334,1.15,0,56.27
Blaze Alexander,Baltimore Orioles,27,93,69,53,35,13,2,4,63,19,1,79,4,.303,261,.358,.414,.772,3,10,.769,.231,5,1106,289,108,31,92,2,1,.385,1.30,2,65.25
Nick Gonzales,Pittsburgh Pirates,27,146,160,123,70,27,1,6,98,42,0,164,13,.301,544,.365,.388,.753,3,7,.700,.300,15,2192,600,211,60,232,0,1,.358,1.30,0,90.67
Bo Davidson,San Francisco Giants,23,3,4,1,2,0,0,0,2,1,0,3,0,.300,10,.364,.300,.664,0,1,1.000,.000,0,40,11,3,0,2,0,0,.375,4.00,0,-.--
Josh Jung,Texas Rangers,28,103,98,104,53,27,1,12,80,35,0,119,7,.299,398,.363,.462,.825,1,1,.500,.500,18,1618,443,184,42,154,0,3,.346,0.94,0,33.17
Jhonny Pereda,Seattle Mariners,30,29,19,24,11,1,0,2,17,7,0,25,1,.298,84,.355,.381,.736,0,0,.---,.---,1,388,93,32,8,35,0,1,.348,0.79,0,42.00
Wade Meckler,Los Angeles Angels,26,95,80,63,40,14,0,3,62,32,0,86,3,.298,289,.373,.377,.750,0,8,1.000,.000,2,1178,326,109,27,113,2,0,.371,1.27,0,96.33
TJ Rumfield,Colorado Rockies,26,153,143,154,65,30,3,15,86,72,0,161,10,.297,542,.388,.446,.834,0,0,.---,.---,5,2372,626,242,71,205,0,2,.330,0.93,0,36.13
Ty France,San Diego Padres,31,130,95,111,56,24,2,21,104,35,1,127,13,.296,429,.361,.508,.869,1,1,.500,.500,11,1931,486,218,70,177,0,8,.340,0.86,1,20.43
