player,team,age,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies
Jose Espada,Baltimore Orioles,29,1,0,1,1,0,0,0,0,0,0,0,2,0,.500,4,.500,.500,1.000,0,0,.---,.---,1,15,0.00,1.0,0,0,0,0,0,0,0,2.00,4,3,1,0,0,10,.670,0,0,0,0,2,1.00,.---,15.00,1,-.--,0.00,0.00,18.00,0.00,0.00,0,0,0,0,0
Michael Grove,Tampa Bay Rays,29,1,0,1,4,0,0,0,0,4,0,0,1,0,.100,10,.100,.100,.200,0,0,.---,.---,0,34,0.00,3.0,1,0,0,0,0,0,0,0.33,10,9,1,0,0,26,.760,0,0,0,0,1,0.25,1.000,11.33,0,-.--,12.00,0.00,3.00,0.00,0.00,0,0,0,0,0
Sam Haggerty,Texas Rangers,32,1,0,2,0,0,0,0,0,0,0,0,0,1,.000,2,.333,.000,.333,0,0,.---,.---,1,6,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,5,.830,1,0,0,0,0,2.00,.---,6.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Welinton Herrera,Colorado Rockies,22,3,0,2,3,0,0,0,0,2,1,0,2,0,.222,9,.300,.222,.522,0,0,.---,.---,0,45,0.00,2.1,0,0,0,0,0,0,0,1.29,10,7,3,0,0,28,.620,0,0,0,0,2,0.67,.---,19.29,1,2.00,7.71,3.86,7.71,0.00,0.00,0,0,0,0,0
P.J. Higgins,Cincinnati Reds,33,1,0,0,2,0,0,0,0,1,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,10,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,7,.700,0,0,0,0,0,0.00,.---,10.00,1,-.--,9.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Gabriel Hughes,Colorado Rockies,24,1,0,4,3,0,0,0,0,1,1,0,2,0,.200,10,.273,.200,.473,0,0,.---,.---,2,53,0.00,3.0,0,0,1,1,0,0,0,1.00,11,9,1,0,0,35,.660,0,0,0,0,2,1.33,.---,17.67,1,1.00,3.00,3.00,6.00,0.00,0.00,0,0,0,0,0
William Kempner,Miami Marlins,25,7,0,7,12,0,0,0,0,11,2,0,3,1,.091,33,.167,.091,.258,0,1,1.000,.000,0,140,0.00,10.0,1,0,0,0,0,0,0,0.50,36,30,7,0,0,93,.660,1,0,0,0,3,0.58,1.000,14.00,2,5.50,9.90,1.80,2.70,0.00,0.00,5,0,0,0,0
Brooks Kriske,Athletics,32,2,0,2,4,0,0,0,0,2,1,0,2,0,.200,10,.273,.200,.473,0,0,.---,.---,0,38,0.00,2.2,0,0,0,0,0,0,0,1.13,11,8,2,0,0,25,.660,0,0,0,0,2,0.50,.---,14.25,1,2.00,6.75,3.38,6.75,0.00,0.00,1,0,0,0,0
Jorge Mateo,Atlanta Braves,31,1,0,0,3,0,0,0,0,0,0,0,1,0,.250,4,.250,.250,.500,0,0,.---,.---,0,11,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,6,.550,0,0,0,0,1,0.00,.---,11.00,1,-.--,0.00,0.00,9.00,0.00,0.00,0,0,0,0,0
Easton McGee,Milwaukee Brewers,28,2,0,3,0,0,1,0,0,1,1,0,1,0,.200,5,.333,.400,.733,0,0,.---,.---,2,22,0.00,2.0,0,0,0,0,0,0,0,1.00,6,6,2,0,0,13,.590,0,0,0,0,2,3.00,.---,11.00,2,1.00,4.50,4.50,4.50,0.00,0.00,2,1,0,0,0
Reese McGuire,Chicago White Sox,31,1,0,0,3,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,9,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,8,.890,0,0,0,0,0,0.00,.---,9.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Victor Mederos,Atlanta Braves,25,1,0,2,3,0,0,0,0,0,1,0,0,0,.000,5,.167,.000,.167,0,0,.---,.---,1,25,0.00,2.0,0,0,0,0,0,0,0,0.50,6,6,1,0,0,14,.560,0,0,0,0,0,0.67,.---,12.50,1,0.00,0.00,4.50,0.00,0.00,0.00,0,0,0,0,0
Jake Meyers,Houston Astros,30,1,0,3,0,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,9,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,5,.560,0,0,0,0,0,3.00,.---,9.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Ben Peoples,Texas Rangers,25,1,0,2,3,0,0,0,0,1,0,0,2,0,.250,8,.250,.250,.500,0,0,.---,.---,0,30,0.00,2.0,0,0,0,0,0,0,0,1.00,8,6,1,0,0,21,.700,0,0,0,0,2,0.67,.---,15.00,0,-.--,4.50,0.00,9.00,0.00,0.00,0,0,0,0,0
Eduardo Rivera,Boston Red Sox,23,1,0,4,2,0,0,0,0,3,0,0,1,0,.100,10,.100,.100,.200,0,0,.---,.---,1,41,0.00,3.1,0,0,0,0,0,0,0,0.30,10,10,1,0,0,26,.630,0,0,0,0,1,2.00,.---,12.30,1,-.--,8.10,0.00,2.70,0.00,0.00,0,0,0,0,0
Jake Rogers,Detroit Tigers,31,2,0,1,2,0,0,0,0,1,0,0,2,0,.333,6,.333,.333,.666,0,0,.---,.---,0,20,0.00,1.1,0,0,0,0,0,0,0,1.50,6,4,2,0,0,12,.600,0,0,0,0,2,0.50,.---,15.00,2,-.--,6.75,0.00,13.50,0.00,0.00,3,0,0,0,0
Yacksel Ríos,Chicago Cubs,33,1,0,1,2,0,0,0,0,2,0,0,0,0,.000,5,.000,.000,.000,0,0,.---,.---,0,13,0.00,1.2,0,0,0,0,0,0,0,0.00,5,5,1,0,0,10,.770,0,0,0,0,0,0.50,.---,7.80,1,-.--,10.80,0.00,0.00,0.00,0.00,0,0,0,0,0
Max Schuemann,New York Yankees,29,1,0,1,2,0,0,0,0,0,1,0,1,0,.250,4,.400,.250,.650,0,0,.---,.---,0,14,0.00,1.0,0,0,0,0,0,0,0,2.00,5,3,1,0,0,7,.500,0,0,0,0,1,0.50,.---,14.00,1,0.00,0.00,9.00,9.00,0.00,0.00,0,0,0,0,0
Zack Short,New York Mets,31,1,0,1,2,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,10,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,7,.700,0,0,0,0,0,0.50,.---,10.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Garrett Stallings,Milwaukee Brewers,28,1,0,0,2,0,0,0,0,1,1,0,1,0,.250,4,.400,.250,.650,0,0,.---,.---,0,19,0.00,1.0,0,0,0,0,0,0,0,2.00,5,3,1,0,0,10,.530,0,0,0,0,1,0.00,.---,19.00,1,1.00,9.00,9.00,9.00,0.00,0.00,0,0,0,0,0
Hunter Stratton,Atlanta Braves,29,1,0,1,0,0,0,0,0,1,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,.---,1,12,0.00,1.0,0,0,0,0,0,0,0,1.00,3,3,1,0,0,9,.750,0,0,0,0,1,1.00,.---,12.00,1,-.--,9.00,0.00,9.00,0.00,0.00,0,0,0,0,0
Myles Straw,Toronto Blue Jays,31,2,0,4,3,0,0,0,0,0,1,0,4,0,.364,11,.417,.364,.781,0,0,.---,.---,0,30,0.00,2.1,0,0,0,0,0,0,0,2.14,12,7,2,0,0,17,.570,0,0,0,0,4,1.33,.---,12.86,2,0.00,0.00,3.86,15.43,0.00,0.00,1,1,0,0,0
Miguel Ullola,Houston Astros,24,2,0,2,3,0,0,0,0,7,0,0,2,0,.143,14,.143,.143,.286,0,1,1.000,.000,0,53,0.00,4.0,0,0,0,0,0,0,0,0.50,14,12,2,0,0,38,.720,0,0,0,0,2,0.67,.---,13.25,1,-.--,15.75,0.00,4.50,0.00,0.00,0,0,0,0,0
Ildemaro Vargas,Arizona Diamondbacks,34,1,0,2,2,0,0,0,0,0,2,0,0,0,.000,4,.333,.000,.333,0,0,.---,.---,1,20,0.00,1.2,0,0,0,0,0,0,0,1.20,6,5,1,0,0,7,.350,0,0,0,0,0,1.00,.---,12.00,1,0.00,0.00,10.80,0.00,0.00,0.00,2,0,0,0,0
Vince Velasquez,Chicago Cubs,34,2,0,3,6,0,1,0,0,1,0,0,1,0,.091,11,.091,.182,.273,0,0,.---,.---,0,43,0.00,3.1,0,0,0,0,0,0,0,0.30,11,10,2,0,0,29,.670,0,0,1,0,2,0.50,.---,12.90,2,-.--,2.70,0.00,2.70,0.00,0.00,1,1,0,0,0
Cameron Weston,Baltimore Orioles,25,1,0,1,0,0,0,0,0,1,1,0,0,0,.000,2,.333,.000,.333,0,0,.---,.---,1,17,0.00,1.0,0,0,0,0,0,0,0,1.00,3,3,1,0,0,11,.650,0,0,0,0,0,1.00,.---,17.00,1,1.00,9.00,9.00,0.00,0.00,0.00,0,0,0,0,0
Eddy Yean,Washington Nationals,25,1,0,2,1,0,0,0,0,3,1,0,0,0,.000,6,.143,.000,.143,0,1,1.000,.000,0,28,0.00,2.0,0,0,0,0,0,0,0,0.50,7,6,1,0,0,16,.570,0,0,0,0,0,2.00,.---,14.00,0,3.00,13.50,4.50,0.00,0.00,0.00,2,0,0,0,0
Danny Young,Atlanta Braves,32,2,0,3,0,0,0,0,0,2,1,0,1,0,.167,6,.286,.167,.453,0,0,.---,.---,0,30,0.00,1.2,0,0,0,0,1,0,0,1.20,7,5,2,0,0,15,.500,0,0,0,0,1,3.00,.---,18.00,0,2.00,10.80,5.40,5.40,0.00,0.00,0,0,0,0,0
Guillo Zuñiga,New York Mets,27,1,0,0,2,0,0,0,0,1,1,0,0,0,.000,3,.250,.000,.250,0,0,.---,.---,0,18,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,11,.610,0,0,0,0,0,0.00,.---,18.00,0,1.00,9.00,9.00,0.00,0.00,0.00,0,0,0,0,0
Matt Brash,Seattle Mariners,28,20,0,16,16,2,2,0,0,15,6,1,8,3,.151,53,.270,.189,.459,1,0,.000,1.000,1,262,0.54,16.2,3,0,0,2,6,2,1,0.84,64,50,20,0,0,155,.590,3,0,1,0,10,1.00,1.000,15.72,1,2.50,8.10,3.24,4.32,1.08,0.00,8,2,0,1,1
A.J. Minter,New York Mets,32,16,0,14,22,3,1,0,1,12,1,0,10,0,.172,58,.186,.241,.427,1,2,.667,.333,0,223,0.56,16.0,1,1,0,0,1,0,1,0.69,59,48,16,0,0,146,.650,0,0,0,0,14,0.64,.500,13.94,7,12.00,6.75,0.56,5.63,1.69,0.56,5,0,0,0,0
Robert Suarez,Atlanta Braves,35,31,0,36,31,2,1,0,1,26,6,0,21,0,.184,114,.225,.219,.444,0,3,1.000,.000,4,466,0.56,32.0,4,0,4,5,12,1,2,0.84,121,96,31,0,0,308,.660,0,0,1,0,25,1.16,1.000,14.56,6,4.33,7.31,1.69,5.91,0.56,0.28,8,1,1,0,0
Josh Hader,Houston Astros,32,15,0,7,14,1,0,0,1,24,7,0,2,0,.043,47,.167,.106,.273,0,0,.---,.---,0,239,0.60,15.0,3,0,9,9,0,0,1,0.60,54,45,15,0,0,164,.690,0,0,0,0,5,0.50,1.000,15.93,11,3.43,14.40,4.20,1.20,0.60,0.60,0,0,0,0,0
Alimber Santa,Houston Astros,23,8,0,15,14,5,1,0,0,8,5,0,5,0,.125,40,.213,.150,.363,1,0,.000,1.000,1,181,0.71,12.2,0,1,0,0,0,0,1,0.79,47,38,8,0,0,109,.600,0,1,0,0,6,1.07,.000,14.29,4,1.60,5.68,3.55,3.55,3.55,0.00,1,0,0,0,2
Louis Varland,Toronto Blue Jays,28,42,0,44,27,10,5,0,1,65,13,1,32,0,.192,167,.249,.240,.489,2,3,.600,.400,5,741,0.96,47.0,3,3,18,18,5,0,5,0.96,181,141,42,0,0,499,.670,0,0,3,0,40,1.63,.500,15.77,28,5.00,12.45,2.49,6.13,1.91,0.19,24,3,0,0,1
Mason Miller,San Diego Padres,27,35,0,21,20,6,0,0,0,67,13,0,17,1,.137,124,.223,.137,.360,0,4,1.000,.000,2,598,0.98,36.2,2,1,22,22,0,0,4,0.82,139,110,35,0,0,394,.660,1,0,3,0,17,1.05,.667,16.31,31,5.15,16.45,3.19,4.17,1.47,0.00,9,1,0,0,1
Yerry De los Santos,New York Yankees,28,5,0,11,8,5,0,0,1,7,4,0,8,0,.242,33,.324,.333,.657,0,1,1.000,.000,2,154,1.04,8.2,0,0,0,0,0,0,1,1.38,38,26,5,0,0,102,.660,0,0,0,0,11,1.38,.---,17.77,1,1.75,7.27,4.15,8.31,5.19,1.04,3,1,0,1,0
Brock Stewart,Los Angeles Dodgers,34,8,0,9,6,1,1,0,1,7,3,0,4,0,.154,26,.241,.308,.549,0,0,.---,.---,1,110,1.17,7.2,0,0,0,0,3,0,1,0.91,29,23,8,0,0,69,.630,0,0,0,0,8,1.50,.---,14.35,2,2.33,8.22,3.52,4.70,1.17,1.17,1,0,0,0,0
Brian Fitzpatrick,Milwaukee Brewers,26,5,0,8,7,2,1,0,0,5,3,0,7,0,.259,27,.333,.296,.629,0,0,.---,.---,1,109,1.35,6.2,0,0,0,0,0,0,1,1.50,30,20,5,0,0,71,.650,0,1,0,0,8,1.14,.---,16.35,1,1.67,6.75,4.05,9.45,2.70,0.00,2,0,0,0,0
Cam Booser,Tampa Bay Rays,34,12,0,4,18,2,0,0,2,15,4,0,7,0,.159,44,.229,.295,.524,1,0,.000,1.000,0,190,1.42,12.2,0,0,0,0,2,0,2,0.87,48,38,12,0,0,131,.690,0,0,0,0,13,0.22,.---,15.00,3,3.75,10.66,2.84,4.97,1.42,1.42,6,0,0,0,0
