player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Matthew Lugo,Kansas City Royals,25,1,0,0,0,0,0,0,0,0,0,1,0,1.000,1,1.000,1.000,2.000,0,0,.---,.---,0,1,1,1,0,0,0,0,1.000,-.--,0,-.--
Victor Mederos,Atlanta Braves,25,20,0,0,0,0,0,0,0,0,0,1,0,1.000,1,1.000,1.000,2.000,0,0,.---,.---,0,3,1,1,2,0,0,0,1.000,-.--,0,-.--
Jihwan Bae,Milwaukee Brewers,26,4,1,0,1,0,0,0,1,0,0,1,1,.500,2,.667,.500,1.167,0,1,1.000,.000,0,13,4,1,0,0,1,0,1.000,1.00,0,-.--
Jair Camargo,Atlanta Braves,26,1,0,0,1,1,0,0,1,0,0,1,0,.500,2,.500,1.000,1.500,0,0,.---,.---,0,7,2,2,0,0,0,0,1.000,-.--,0,-.--
Gabriel Gonzalez,Minnesota Twins,22,1,0,1,1,0,0,0,0,2,0,1,0,.500,2,.750,.500,1.250,0,0,.---,.---,0,18,4,1,0,0,0,0,.500,0.00,0,-.--
Michael Stefanic,Athletics,30,4,2,1,1,1,0,0,1,0,0,3,0,.429,7,.429,.571,1.000,0,0,.---,.---,0,24,7,4,1,6,0,0,.500,2.00,0,-.--
Joshua Kuroda-Grauer,Athletics,23,16,19,9,8,7,0,1,7,1,0,25,1,.417,60,.435,.583,1.018,1,0,.000,1.000,3,226,62,35,4,18,0,0,.462,2.11,0,60.00
Justin Dean,Chicago Cubs,29,17,1,0,3,0,1,0,4,2,0,3,0,.375,8,.500,.625,1.125,0,1,1.000,.000,0,37,10,5,3,8,0,0,.750,1.00,0,-.--
Brewer Hicklen,Atlanta Braves,30,9,2,2,5,4,0,0,8,4,0,7,0,.368,19,.478,.579,1.057,0,0,.---,.---,0,92,23,11,3,10,0,0,.636,1.00,0,-.--
Gustavo Campero,Los Angeles Angels,28,4,0,4,0,1,0,0,4,0,0,4,0,.364,11,.333,.455,.788,0,0,.---,.---,0,50,12,5,2,4,0,1,.500,0.00,0,-.--
Bryan De La Cruz,Philadelphia Phillies,29,21,10,9,6,2,0,2,10,2,0,15,2,.357,42,.396,.548,.944,0,0,.---,.---,1,178,48,23,11,18,0,2,.406,1.11,0,21.00
José Azócar,Atlanta Braves,30,11,5,2,2,2,0,0,4,1,0,6,0,.353,17,.389,.471,.860,0,1,1.000,.000,0,69,18,8,0,10,0,0,.462,2.50,0,-.--
Tyler Black,Milwaukee Brewers,25,9,7,4,2,4,0,0,7,1,0,9,0,.333,27,.357,.481,.838,0,0,.---,.---,1,97,28,13,7,11,0,0,.450,1.75,0,-.--
Kaelen Culpepper,Minnesota Twins,23,17,11,15,8,2,0,3,15,4,0,20,2,.333,60,.388,.517,.905,0,0,.---,.---,1,258,67,31,6,22,0,1,.395,0.73,0,20.00
Deyvison De Los Santos,Miami Marlins,23,4,2,1,0,1,0,0,3,0,0,3,0,.333,9,.333,.444,.777,0,0,.---,.---,0,40,9,4,0,2,0,0,.500,2.00,0,-.--
Walker Jenkins,Minnesota Twins,21,1,0,1,0,0,0,0,1,1,0,1,0,.333,3,.500,.333,.833,0,0,.---,.---,0,15,4,1,0,2,0,0,.500,0.00,0,-.--
Omar Martinez,Los Angeles Angels,24,5,0,1,0,0,0,0,1,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,.---,0,12,3,1,0,2,0,0,.500,0.00,0,-.--
Eduardo Valencia,Detroit Tigers,26,25,15,11,13,7,0,6,22,1,0,24,1,.333,72,.351,.681,1.032,0,0,.---,.---,3,288,74,49,17,31,0,0,.409,1.36,0,12.00
Samad Taylor,San Diego Padres,27,26,24,7,14,1,1,1,30,12,0,29,0,.330,88,.410,.398,.808,1,6,.857,.143,2,411,102,35,11,30,2,0,.491,3.43,0,88.00
Brett Bateman,Toronto Blue Jays,24,17,24,10,8,3,1,0,17,4,0,24,0,.329,73,.359,.397,.756,0,2,1.000,.000,0,280,79,29,5,24,1,1,.421,2.40,0,-.--
Luis Arraez,Philadelphia Phillies,29,127,142,197,63,28,7,6,24,27,4,163,4,.320,510,.352,.437,.789,0,10,1.000,.000,11,2067,557,223,54,161,6,10,.320,0.72,0,85.00
Yordan Alvarez,Houston Astros,29,133,78,150,89,28,1,36,102,93,28,152,9,.318,478,.435,.607,1.042,0,1,1.000,.000,5,2214,584,290,91,146,0,4,.337,0.52,0,13.28
Blaze Alexander,Baltimore Orioles,27,83,59,46,31,12,2,4,54,16,1,70,4,.310,226,.364,.434,.798,3,9,.750,.250,5,951,251,98,29,81,2,1,.391,1.28,2,56.50
Chandler Simpson,Tampa Bay Rays,25,126,179,119,53,14,6,0,42,23,0,146,0,.309,472,.337,.364,.701,14,37,.725,.275,5,1652,509,172,29,160,8,6,.335,1.50,0,-.--
Andrew Vaughn,Milwaukee Brewers,28,89,63,67,30,16,2,5,44,32,1,77,6,.309,249,.398,.450,.848,0,0,.---,.---,6,1179,289,112,38,141,0,2,.356,0.94,0,49.80
