player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
DaShawn Keirsey Jr.,Atlanta Braves,29,2,0,0,2,0,0,0,0,0,0,1,0,1.000,1,1.000,1.000,2.000,0,0,.---,.---,0,1,1,1,0,0,0,0,1.000,-.--,0,-.--
Victor Mederos,Atlanta Braves,25,26,0,0,0,0,0,0,0,0,0,1,0,1.000,1,1.000,1.000,2.000,0,0,.---,.---,0,3,1,1,2,0,0,0,1.000,-.--,0,-.--
Jihwan Bae,Milwaukee Brewers,26,4,1,0,1,0,0,0,1,0,0,1,1,.500,2,.667,.500,1.167,0,1,1.000,.000,0,13,4,1,0,0,1,0,1.000,1.00,0,-.--
Jair Camargo,Atlanta Braves,26,1,0,0,1,1,0,0,1,0,0,1,0,.500,2,.500,1.000,1.500,0,0,.---,.---,0,7,2,2,0,0,0,0,1.000,-.--,0,-.--
Vimael Machín,Colorado Rockies,32,3,1,0,0,0,0,0,2,0,0,3,0,.500,6,.500,.500,1.000,0,0,.---,.---,0,24,6,3,0,0,0,0,.750,1.00,0,-.--
Joshua Kuroda-Grauer,Athletics,23,16,19,9,8,7,0,1,7,1,0,25,1,.417,60,.435,.583,1.018,1,0,.000,1.000,3,226,62,35,4,18,0,0,.462,2.11,0,60.00
Justin Dean,Chicago Cubs,29,17,1,0,3,0,1,0,4,2,0,3,0,.375,8,.500,.625,1.125,0,1,1.000,.000,0,37,10,5,3,8,0,0,.750,1.00,0,-.--
Michael Stefanic,Athletics,30,12,6,3,3,1,0,0,3,2,0,7,0,.368,19,.429,.421,.850,0,0,.---,.---,0,85,21,8,2,9,0,0,.438,2.00,0,-.--
Gustavo Campero,Los Angeles Angels,28,4,0,4,0,1,0,0,4,0,0,4,0,.364,11,.333,.455,.788,0,0,.---,.---,0,50,12,5,2,4,0,1,.500,0.00,0,-.--
José Azócar,Atlanta Braves,30,11,5,2,2,2,0,0,4,1,0,6,0,.353,17,.389,.471,.860,0,1,1.000,.000,0,69,18,8,0,10,0,0,.462,2.50,0,-.--
Tyler Black,Milwaukee Brewers,25,9,7,4,2,4,0,0,7,1,0,9,0,.333,27,.357,.481,.838,0,0,.---,.---,1,97,28,13,7,11,0,0,.450,1.75,0,-.--
Brewer Hicklen,Atlanta Braves,30,16,3,3,8,5,0,0,12,7,0,9,0,.333,27,.471,.519,.990,0,0,.---,.---,0,133,34,14,3,10,0,0,.600,1.00,0,-.--
Omar Martinez,Los Angeles Angels,24,5,0,1,0,0,0,0,1,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,.---,0,12,3,1,0,2,0,0,.500,0.00,0,-.--
Emmanuel Rodriguez,Minnesota Twins,23,4,1,5,1,1,1,1,4,0,0,5,0,.333,15,.333,.733,1.066,0,0,.---,.---,0,58,15,11,4,2,0,0,.400,0.20,0,15.00
Brett Bateman,Toronto Blue Jays,24,33,41,21,22,5,1,2,31,14,0,44,2,.328,134,.397,.425,.822,0,3,1.000,.000,0,592,153,57,11,44,2,1,.412,1.95,0,67.00
Eduardo Valencia,Detroit Tigers,26,33,25,17,16,10,0,6,26,3,0,32,1,.320,100,.346,.600,.946,0,0,.---,.---,3,398,105,60,18,47,0,0,.382,1.47,1,16.67
Luis Arraez,Philadelphia Phillies,29,143,158,223,66,32,7,6,26,30,4,179,5,.315,568,.348,.428,.776,1,10,.909,.091,15,2317,621,243,60,191,6,12,.316,0.71,0,94.67
Andrew Vaughn,Milwaukee Brewers,28,100,69,73,33,18,2,6,50,34,1,87,6,.314,277,.398,.458,.856,0,0,.---,.---,8,1308,319,127,42,150,0,2,.363,0.95,0,46.17
Yordan Alvarez,Houston Astros,29,147,88,165,96,30,1,39,114,103,32,163,10,.310,525,.429,.594,1.023,0,1,1.000,.000,6,2438,643,312,98,159,0,5,.329,0.53,0,13.46
Adael Amador,Colorado Rockies,23,17,20,11,15,3,0,4,8,6,1,17,1,.309,55,.387,.582,.969,0,0,.---,.---,0,244,63,32,12,22,1,0,.302,1.82,0,13.75
Alex Jackson,Minnesota Twins,30,32,13,10,12,4,0,1,24,2,0,21,2,.309,68,.347,.412,.759,0,0,.---,.---,0,266,72,28,5,25,0,0,.465,1.30,0,68.00
Chandler Simpson,Tampa Bay Rays,25,142,206,133,63,15,6,0,46,26,1,165,0,.308,535,.337,.359,.696,14,41,.745,.255,6,1851,576,192,33,194,9,6,.333,1.55,0,-.--
Michael Arroyo,Seattle Mariners,21,6,3,3,3,1,0,1,4,4,0,4,0,.308,13,.444,.615,1.059,0,1,1.000,.000,0,62,18,8,3,4,0,1,.333,1.00,0,13.00
Trey Mancini,Los Angeles Angels,34,5,4,3,1,0,1,0,3,0,0,4,0,.308,13,.286,.462,.748,0,0,.---,.---,1,49,14,6,4,8,0,1,.364,1.33,0,-.--
Nick Gonzales,Pittsburgh Pirates,27,139,155,116,68,26,1,6,92,41,0,160,12,.307,522,.370,.395,.765,3,7,.700,.300,15,2111,576,206,60,217,0,1,.362,1.34,0,87.00
Samad Taylor,San Diego Padres,27,37,33,16,19,2,2,1,38,14,0,37,1,.306,121,.382,.380,.762,2,9,.818,.182,2,553,139,46,11,44,3,0,.439,2.06,0,121.00
Otto Lopez,Miami Marlins,27,148,179,158,89,31,9,10,84,36,0,180,8,.305,590,.347,.439,.786,5,30,.857,.143,13,2367,645,259,69,227,0,11,.335,1.13,0,59.00
Leo Bernal,St. Louis Cardinals,22,14,12,17,8,3,0,3,10,4,0,17,0,.304,56,.350,.518,.868,1,0,.000,1.000,1,207,60,29,14,18,0,0,.326,0.71,0,18.67
Bryan De La Cruz,Philadelphia Phillies,29,30,17,15,10,3,0,2,16,4,0,20,2,.303,66,.351,.439,.790,0,0,.---,.---,2,291,74,29,12,29,0,2,.360,1.13,0,33.00
Ronny Simon,Pittsburgh Pirates,26,11,10,10,5,1,0,0,4,2,0,10,0,.303,33,.343,.333,.676,0,2,1.000,.000,3,137,36,11,2,17,1,0,.345,1.00,0,-.--
Gabriel Moreno,Arizona Diamondbacks,26,121,115,123,64,31,1,14,77,57,0,133,5,.303,439,.382,.474,.856,2,6,.750,.250,9,2256,510,208,74,185,0,9,.333,0.93,0,31.36
Blaze Alexander,Baltimore Orioles,27,93,69,53,35,13,2,4,63,19,1,79,4,.303,261,.358,.414,.772,3,10,.769,.231,5,1106,289,108,31,92,2,1,.385,1.30,2,65.25
TJ Rumfield,Colorado Rockies,26,146,137,145,62,29,3,15,81,69,0,155,10,.300,516,.392,.455,.847,0,0,.---,.---,5,2267,597,235,69,191,0,2,.332,0.94,0,34.40
Yohandy Morales,Washington Nationals,24,10,7,5,7,3,0,2,9,0,0,9,0,.300,30,.300,.600,.900,0,1,1.000,.000,0,119,30,18,4,15,0,0,.368,1.40,0,15.00
Yandy Díaz,Tampa Bay Rays,34,145,181,137,86,25,1,22,93,52,6,173,10,.299,578,.364,.460,.824,1,3,.750,.250,15,2392,646,266,81,183,0,6,.322,1.32,0,26.27
Jhonny Pereda,Seattle Mariners,30,29,19,24,11,1,0,2,17,7,0,25,1,.298,84,.355,.381,.736,0,0,.---,.---,1,388,93,32,8,35,0,1,.348,0.79,0,42.00
Jake McCarthy,Colorado Rockies,28,136,138,139,74,30,10,15,87,28,1,150,8,.297,505,.341,.485,.826,5,29,.853,.147,8,1805,551,245,80,162,4,5,.331,0.99,1,33.67
Wade Meckler,Los Angeles Angels,26,87,74,53,39,14,0,3,55,29,0,76,2,.297,256,.373,.387,.760,0,8,1.000,.000,2,1048,289,99,26,98,2,0,.369,1.40,0,85.33
