player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Christian Encarnacion-Strand,Baltimore Orioles,26,6,4,6,3,1,0,3,6,1,1,9,0,.375,24,.400,.792,1.192,0,0,.---,.---,0,90,26,19,9,15,1,0,.400,0.67,0,8.00
Tyler Locklear,Arizona Diamondbacks,25,5,5,2,4,1,0,1,3,3,0,6,0,.375,16,.474,.625,1.099,0,1,1.000,.000,2,80,19,10,5,8,0,0,.417,2.50,0,16.00
Brewer Hicklen,Atlanta Braves,30,7,2,2,5,4,0,0,8,3,0,7,0,.368,19,.455,.579,1.034,0,0,.---,.---,0,84,22,11,3,10,0,0,.636,1.00,0,-.--
José Azócar,Atlanta Braves,30,11,5,2,2,2,0,0,4,1,0,6,0,.353,17,.389,.471,.860,0,1,1.000,.000,0,69,18,8,0,10,0,0,.462,2.50,0,-.--
Tyler Black,Milwaukee Brewers,25,9,7,4,2,4,0,0,7,1,0,9,0,.333,27,.357,.481,.838,0,0,.---,.---,1,97,28,13,7,11,0,0,.450,1.75,0,-.--
Omar Martinez,Los Angeles Angels,24,5,0,1,0,0,0,0,1,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,.---,0,12,3,1,0,2,0,0,.500,0.00,0,-.--
Otto Lopez,Miami Marlins,27,101,118,99,62,27,6,9,60,23,0,133,4,.331,402,.366,.495,.861,3,20,.870,.130,8,1594,437,199,47,144,0,8,.364,1.19,0,44.67
Tommy Edman,Los Angeles Dodgers,31,30,26,19,16,5,2,2,20,8,0,31,5,.330,94,.411,.489,.900,2,3,.600,.400,2,399,109,46,17,43,2,0,.403,1.37,0,47.00
Samad Taylor,San Diego Padres,27,26,24,7,14,1,1,1,30,12,0,29,0,.330,88,.410,.398,.808,1,6,.857,.143,2,411,102,35,11,30,2,0,.491,3.43,0,88.00
Luis Arraez,San Francisco Giants,29,98,113,146,50,22,7,4,19,25,4,127,3,.326,390,.363,.449,.812,0,8,1.000,.000,6,1600,433,175,38,102,6,9,.327,0.77,0,97.50
Yordan Alvarez,Houston Astros,29,104,63,118,72,20,0,34,78,68,17,123,5,.325,379,.431,.646,1.077,0,1,1.000,.000,5,1765,455,245,77,127,0,3,.330,0.53,0,11.15
Alex Jackson,Minnesota Twins,30,24,13,10,9,4,0,1,17,1,0,19,2,.322,59,.355,.441,.796,0,0,.---,.---,0,223,62,26,5,19,0,0,.439,1.30,0,59.00
Tyler Tolbert,Kansas City Royals,28,42,20,17,18,1,0,2,11,4,0,20,0,.317,63,.353,.429,.782,3,12,.800,.200,3,235,72,27,5,33,4,1,.353,1.18,0,31.50
Jordan Lawlar,Arizona Diamondbacks,23,12,6,10,6,2,0,1,10,3,0,12,3,.316,38,.409,.447,.856,0,4,1.000,.000,0,175,44,17,4,15,0,0,.407,0.60,0,38.00
Jeremy Peña,Houston Astros,28,58,56,58,45,9,0,9,40,17,0,70,4,.315,222,.371,.477,.848,1,8,.889,.111,2,907,245,106,28,61,0,2,.349,0.97,0,24.67
Nicky Lopez,Texas Rangers,31,51,55,27,16,3,0,1,21,5,0,44,2,.314,140,.347,.357,.704,2,4,.667,.333,4,549,154,50,16,53,7,0,.364,2.04,0,140.00
Blaze Alexander,Baltimore Orioles,27,82,58,43,31,12,2,4,54,16,1,69,4,.312,221,.368,.439,.807,3,9,.750,.250,5,936,246,97,29,79,2,1,.396,1.35,2,55.25
Gabriel Moreno,Arizona Diamondbacks,26,78,74,71,42,16,0,7,47,37,0,84,3,.311,270,.392,.448,.840,1,4,.800,.200,6,1368,316,121,39,100,0,6,.347,1.04,0,38.57
Nick Gonzales,Pittsburgh Pirates,27,99,110,75,58,17,1,6,73,28,0,116,6,.311,373,.368,.410,.778,2,4,.667,.333,11,1519,408,153,47,156,0,1,.373,1.47,0,62.17
Andrew Vaughn,Milwaukee Brewers,28,61,43,49,22,15,2,3,23,21,1,51,2,.309,165,.392,.479,.871,0,0,.---,.---,5,728,189,79,26,97,0,1,.343,0.88,0,55.00
Trey Mancini,Los Angeles Angels,34,5,4,3,1,0,1,0,3,0,0,4,0,.308,13,.286,.462,.748,0,0,.---,.---,1,49,14,6,4,8,0,1,.364,1.33,0,-.--
Yandy Díaz,Tampa Bay Rays,34,100,118,92,57,18,1,14,63,40,4,119,9,.306,389,.381,.465,.846,1,2,.667,.333,12,1643,441,181,61,125,0,3,.333,1.28,0,27.79
Jake Mangum,Pittsburgh Pirates,30,83,90,47,35,10,1,2,48,14,1,79,6,.304,260,.352,.373,.725,6,19,.760,.240,6,1045,284,97,21,125,3,1,.365,1.91,0,130.00
Jung Hoo Lee,San Francisco Giants,27,96,113,104,51,22,4,6,38,15,0,109,5,.302,361,.336,.435,.771,0,6,1.000,.000,5,1401,384,157,37,103,0,3,.322,1.09,0,60.17
Jake McCarthy,Colorado Rockies,28,91,84,81,45,21,7,10,62,18,0,95,4,.302,315,.344,.508,.852,4,17,.810,.190,4,1136,344,160,58,105,4,3,.346,1.04,0,31.50
Michael Harris II,Atlanta Braves,25,98,94,93,52,21,0,19,78,15,0,112,2,.299,374,.327,.508,.835,1,6,.857,.143,3,1419,394,190,61,133,0,3,.332,1.01,0,19.68
Freddie Freeman,Los Angeles Dodgers,36,102,100,101,56,26,1,15,73,50,1,115,3,.299,385,.380,.488,.868,0,5,1.000,.000,14,1817,442,188,51,168,0,4,.332,0.99,0,25.67
TJ Rumfield,Colorado Rockies,26,103,96,102,46,22,2,13,58,44,0,108,7,.298,362,.383,.478,.861,0,0,.---,.---,2,1537,415,173,53,141,0,2,.324,0.94,0,27.85
Ernie Clement,Toronto Blue Jays,30,102,94,146,46,24,1,8,39,14,0,117,2,.298,393,.323,.425,.748,1,4,.800,.200,6,1275,412,167,33,138,0,3,.312,0.64,0,49.12
Wade Meckler,Los Angeles Angels,26,49,32,31,19,8,0,2,34,15,0,41,0,.297,138,.366,.399,.765,0,3,1.000,.000,1,536,153,55,17,46,0,0,.382,1.03,0,69.00
Tommy White,Athletics,23,7,11,7,2,2,0,0,1,2,0,8,0,.296,27,.345,.370,.715,1,0,.000,1.000,1,103,29,10,0,5,0,0,.308,1.57,0,-.--
Pedro Ramírez,Chicago Cubs,22,32,21,22,12,7,1,1,14,6,0,23,0,.295,78,.341,.449,.790,0,3,1.000,.000,3,279,86,35,12,26,1,1,.344,0.95,0,78.00
Brandon Lockridge,Milwaukee Brewers,29,28,28,8,9,4,0,0,25,10,0,25,0,.294,85,.368,.341,.709,0,5,1.000,.000,0,413,96,29,12,32,1,0,.417,3.50,0,-.--
Josh Jung,Texas Rangers,28,92,88,94,46,23,1,9,71,33,0,104,6,.294,354,.361,.441,.802,1,1,.500,.500,14,1461,396,156,35,140,0,3,.343,0.94,0,39.33
Trevor Larnach,Minnesota Twins,29,87,59,82,47,19,1,8,55,36,1,81,3,.293,276,.381,.457,.838,2,2,.500,.500,7,1259,316,126,38,84,1,0,.343,0.72,0,34.50
Victor Bericoto,San Francisco Giants,24,24,15,11,7,3,0,4,15,1,0,17,0,.293,58,.305,.552,.857,2,1,.333,.667,2,229,59,32,9,26,0,0,.333,1.36,0,14.50
CJ Abrams,Washington Nationals,25,101,69,113,64,21,2,25,92,36,2,111,10,.293,379,.364,.557,.921,5,17,.773,.227,5,1617,431,211,79,146,0,6,.321,0.61,0,15.16
Chandler Simpson,Tampa Bay Rays,25,98,140,89,44,11,6,0,36,20,0,106,0,.293,362,.326,.356,.682,11,26,.703,.297,3,1299,391,129,20,125,5,4,.321,1.57,0,-.--
Troy Johnston,Colorado Rockies,29,93,74,85,33,24,0,3,56,30,0,86,5,.292,295,.361,.403,.764,5,4,.444,.556,3,1204,336,119,41,126,1,5,.344,0.87,0,98.33
Pete Crow-Armstrong,Chicago Cubs,24,104,60,99,70,19,5,23,119,53,4,113,11,.291,388,.390,.544,.934,6,26,.813,.188,2,1780,455,211,59,132,1,2,.363,0.61,0,16.87
