player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
DaShawn Keirsey Jr.,Atlanta Braves,29,2,0,0,2,0,0,0,0,0,0,1,0,1.000,1,1.000,1.000,2.000,0,0,.---,.---,0,1,1,1,0,0,0,0,1.000,-.--,0,-.--
Victor Mederos,Atlanta Braves,25,26,0,0,0,0,0,0,0,0,0,1,0,1.000,1,1.000,1.000,2.000,0,0,.---,.---,0,3,1,1,2,0,0,0,1.000,-.--,0,-.--
Jihwan Bae,Milwaukee Brewers,26,4,1,0,1,0,0,0,1,0,0,1,1,.500,2,.667,.500,1.167,0,1,1.000,.000,0,13,4,1,0,0,1,0,1.000,1.00,0,-.--
Jair Camargo,Atlanta Braves,26,1,0,0,1,1,0,0,1,0,0,1,0,.500,2,.500,1.000,1.500,0,0,.---,.---,0,7,2,2,0,0,0,0,1.000,-.--,0,-.--
Vimael Machín,Colorado Rockies,32,3,1,0,0,0,0,0,2,0,0,3,0,.500,6,.500,.500,1.000,0,0,.---,.---,0,24,6,3,0,0,0,0,.750,1.00,0,-.--
Joshua Kuroda-Grauer,Athletics,23,16,19,9,8,7,0,1,7,1,0,25,1,.417,60,.435,.583,1.018,1,0,.000,1.000,3,226,62,35,4,18,0,0,.462,2.11,0,60.00
Justin Dean,Chicago Cubs,29,17,1,0,3,0,1,0,4,2,0,3,0,.375,8,.500,.625,1.125,0,1,1.000,.000,0,37,10,5,3,8,0,0,.750,1.00,0,-.--
Gustavo Campero,Los Angeles Angels,28,4,0,4,0,1,0,0,4,0,0,4,0,.364,11,.333,.455,.788,0,0,.---,.---,0,50,12,5,2,4,0,1,.500,0.00,0,-.--
José Azócar,Atlanta Braves,30,11,5,2,2,2,0,0,4,1,0,6,0,.353,17,.389,.471,.860,0,1,1.000,.000,0,69,18,8,0,10,0,0,.462,2.50,0,-.--
Michael Arroyo,Seattle Mariners,21,7,3,3,4,2,0,1,5,4,0,5,0,.333,15,.450,.667,1.117,0,1,1.000,.000,0,66,20,10,3,4,0,1,.400,1.00,0,15.00
Tyler Black,Milwaukee Brewers,25,9,7,4,2,4,0,0,7,1,0,9,0,.333,27,.357,.481,.838,0,0,.---,.---,1,97,28,13,7,11,0,0,.450,1.75,0,-.--
Brewer Hicklen,Atlanta Braves,30,16,3,3,8,5,0,0,12,7,0,9,0,.333,27,.471,.519,.990,0,0,.---,.---,0,133,34,14,3,10,0,0,.600,1.00,0,-.--
Omar Martinez,Los Angeles Angels,24,5,0,1,0,0,0,0,1,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,.---,0,12,3,1,0,2,0,0,.500,0.00,0,-.--
Eduardo Valencia,Detroit Tigers,26,34,25,18,19,11,0,6,27,3,0,34,2,.327,104,.358,.606,.964,0,0,.---,.---,3,424,110,63,18,48,0,0,.394,1.39,1,17.33
Samad Taylor,San Diego Padres,27,40,34,19,24,3,2,1,39,16,0,43,1,.326,132,.403,.402,.805,2,10,.833,.167,2,601,152,53,15,49,3,0,.457,1.79,0,132.00
Brett Bateman,Toronto Blue Jays,24,35,45,21,23,5,1,2,33,14,0,46,2,.324,142,.390,.415,.805,0,3,1.000,.000,0,625,161,59,11,51,2,1,.407,2.14,0,71.00
Leo Bernal,St. Louis Cardinals,22,16,13,18,8,3,0,3,13,4,0,21,0,.323,65,.362,.508,.870,1,0,.000,1.000,1,246,69,33,15,19,0,0,.367,0.72,0,21.67
Ronny Simon,Pittsburgh Pirates,26,14,12,13,8,3,0,0,6,3,0,14,0,.318,44,.362,.386,.748,0,3,1.000,.000,3,180,48,17,2,23,1,0,.368,0.92,0,-.--
Dustin Harris,San Diego Padres,26,37,28,30,17,3,3,0,16,10,0,32,1,.314,102,.374,.402,.776,1,9,.900,.100,0,425,117,41,18,42,2,2,.364,0.93,0,-.--
Luis Arraez,Philadelphia Phillies,29,146,162,226,66,33,7,6,27,34,4,180,5,.313,576,.349,.425,.774,1,10,.909,.091,15,2366,634,245,62,197,6,13,.313,0.72,0,96.00
Yordan Alvarez,Houston Astros,29,150,90,168,98,32,1,40,115,105,32,167,10,.312,535,.431,.600,1.031,0,1,1.000,.000,7,2484,655,321,99,165,0,5,.330,0.54,0,13.38
Alex Jackson,Minnesota Twins,30,32,13,10,12,4,0,1,24,2,0,21,2,.309,68,.347,.412,.759,0,0,.---,.---,0,266,72,28,5,25,0,0,.465,1.30,0,68.00
Andrew Vaughn,Milwaukee Brewers,28,103,70,76,33,18,2,6,53,35,1,88,6,.309,285,.393,.449,.842,0,0,.---,.---,8,1346,328,128,43,155,0,2,.360,0.92,0,47.50
Chandler Simpson,Tampa Bay Rays,25,145,213,136,65,16,6,0,46,26,1,169,0,.308,549,.336,.359,.695,14,45,.763,.237,6,1892,590,197,36,206,9,6,.332,1.57,0,-.--
Trey Mancini,Los Angeles Angels,34,5,4,3,1,0,1,0,3,0,0,4,0,.308,13,.286,.462,.748,0,0,.---,.---,1,49,14,6,4,8,0,1,.364,1.33,0,-.--
Otto Lopez,Miami Marlins,27,150,180,161,90,32,9,10,85,36,0,184,8,.307,599,.349,.441,.790,5,31,.861,.139,13,2395,654,264,69,233,0,11,.338,1.12,0,59.90
Nick Gonzales,Pittsburgh Pirates,27,142,156,118,69,26,1,6,95,41,0,161,13,.304,529,.368,.391,.759,3,7,.700,.300,15,2133,584,207,60,222,0,1,.361,1.32,0,88.17
Michael Stefanic,Athletics,30,14,7,3,3,1,0,0,6,2,0,7,0,.304,23,.360,.348,.708,0,0,.---,.---,0,112,25,8,2,10,0,0,.412,2.33,0,-.--
Gabriel Moreno,Arizona Diamondbacks,26,123,117,125,65,32,1,15,78,57,0,136,5,.304,447,.382,.481,.863,2,6,.750,.250,9,2284,518,215,75,185,0,9,.333,0.94,0,29.80
Bryan De La Cruz,Philadelphia Phillies,29,30,17,15,10,3,0,2,16,4,0,20,2,.303,66,.351,.439,.790,0,0,.---,.---,2,291,74,29,12,29,0,2,.360,1.13,0,33.00
Blaze Alexander,Baltimore Orioles,27,93,69,53,35,13,2,4,63,19,1,79,4,.303,261,.358,.414,.772,3,10,.769,.231,5,1106,289,108,31,92,2,1,.385,1.30,2,65.25
Ty France,San Diego Padres,31,125,89,106,55,23,2,21,99,34,1,123,13,.301,409,.366,.521,.887,1,1,.500,.500,11,1845,465,213,69,171,0,8,.343,0.84,1,19.48
TJ Rumfield,Colorado Rockies,26,148,138,146,62,29,3,15,84,70,0,157,10,.300,523,.392,.453,.845,0,0,.---,.---,5,2298,605,237,69,198,0,2,.333,0.95,0,34.87
Jake McCarthy,Colorado Rockies,28,139,141,141,77,30,12,15,89,29,1,154,8,.298,516,.342,.490,.832,5,31,.861,.139,8,1847,563,253,82,165,4,5,.333,1.00,1,34.40
Jhonny Pereda,Seattle Mariners,30,29,19,24,11,1,0,2,17,7,0,25,1,.298,84,.355,.381,.736,0,0,.---,.---,1,388,93,32,8,35,0,1,.348,0.79,0,42.00
Josh Jung,Texas Rangers,28,98,94,102,50,25,1,10,74,34,0,113,6,.297,380,.362,.447,.809,1,1,.500,.500,17,1552,423,170,38,150,0,3,.344,0.92,0,38.00
Jonah Cox,San Francisco Giants,24,54,23,19,24,2,2,4,50,7,0,36,0,.295,122,.333,.443,.776,4,13,.765,.235,0,508,136,54,14,33,6,0,.471,1.21,1,30.50
Wade Meckler,Los Angeles Angels,26,90,77,55,40,14,0,3,59,30,0,79,2,.295,268,.370,.381,.751,0,8,1.000,.000,2,1095,302,102,27,103,2,0,.369,1.40,0,89.33
