player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Victor Mederos,Atlanta Braves,25,23,0,0,0,0,0,0,0,0,0,1,0,1.000,1,1.000,1.000,2.000,0,0,.---,.---,0,3,1,1,2,0,0,0,1.000,-.--,0,-.--
Jihwan Bae,Milwaukee Brewers,26,4,1,0,1,0,0,0,1,0,0,1,1,.500,2,.667,.500,1.167,0,1,1.000,.000,0,13,4,1,0,0,1,0,1.000,1.00,0,-.--
Jair Camargo,Atlanta Braves,26,1,0,0,1,1,0,0,1,0,0,1,0,.500,2,.500,1.000,1.500,0,0,.---,.---,0,7,2,2,0,0,0,0,1.000,-.--,0,-.--
Yohandy Morales,Washington Nationals,24,4,1,0,2,2,0,1,5,0,0,5,0,.455,11,.455,.909,1.364,0,0,.---,.---,0,45,11,10,1,4,0,0,.800,1.00,0,11.00
Joshua Kuroda-Grauer,Athletics,23,16,19,9,8,7,0,1,7,1,0,25,1,.417,60,.435,.583,1.018,1,0,.000,1.000,3,226,62,35,4,18,0,0,.462,2.11,0,60.00
Michael Stefanic,Athletics,30,9,5,3,2,1,0,0,3,2,0,7,0,.389,18,.450,.444,.894,0,0,.---,.---,0,81,20,8,2,9,0,0,.467,1.67,0,-.--
Justin Dean,Chicago Cubs,29,17,1,0,3,0,1,0,4,2,0,3,0,.375,8,.500,.625,1.125,0,1,1.000,.000,0,37,10,5,3,8,0,0,.750,1.00,0,-.--
Gustavo Campero,Los Angeles Angels,28,4,0,4,0,1,0,0,4,0,0,4,0,.364,11,.333,.455,.788,0,0,.---,.---,0,50,12,5,2,4,0,1,.500,0.00,0,-.--
Brewer Hicklen,Atlanta Braves,30,12,2,2,7,4,0,0,10,6,0,8,0,.364,22,.500,.545,1.045,0,0,.---,.---,0,113,28,12,3,10,0,0,.667,1.00,0,-.--
José Azócar,Atlanta Braves,30,11,5,2,2,2,0,0,4,1,0,6,0,.353,17,.389,.471,.860,0,1,1.000,.000,0,69,18,8,0,10,0,0,.462,2.50,0,-.--
Brett Bateman,Toronto Blue Jays,24,25,32,14,16,4,1,0,23,10,0,35,2,.347,101,.412,.406,.818,0,3,1.000,.000,0,422,116,41,7,37,2,1,.443,2.29,0,-.--
Adael Amador,Colorado Rockies,23,10,7,7,9,2,0,2,6,4,1,10,0,.345,29,.424,.621,1.045,0,0,.---,.---,0,122,34,18,9,11,1,0,.381,1.00,0,14.50
Leo Bernal,St. Louis Cardinals,22,6,3,8,5,1,0,1,5,3,0,8,0,.333,24,.407,.500,.907,1,0,.000,1.000,0,83,27,12,6,9,0,0,.389,0.38,0,24.00
Tyler Black,Milwaukee Brewers,25,9,7,4,2,4,0,0,7,1,0,9,0,.333,27,.357,.481,.838,0,0,.---,.---,1,97,28,13,7,11,0,0,.450,1.75,0,-.--
Deyvison De Los Santos,Miami Marlins,23,8,4,1,0,2,0,0,3,0,0,4,0,.333,12,.333,.500,.833,0,0,.---,.---,0,50,12,6,0,3,0,0,.444,4.00,0,-.--
Omar Martinez,Los Angeles Angels,24,5,0,1,0,0,0,0,1,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,.---,0,12,3,1,0,2,0,0,.500,0.00,0,-.--
Bryan De La Cruz,Philadelphia Phillies,29,25,13,12,6,3,0,2,13,2,0,17,2,.321,53,.356,.491,.847,0,0,.---,.---,2,230,59,26,11,23,0,2,.375,1.08,0,26.50
Luis Arraez,Philadelphia Phillies,29,135,151,209,64,29,7,6,25,28,4,171,4,.318,538,.349,.431,.780,0,10,1.000,.000,14,2196,588,232,57,178,6,12,.318,0.72,0,89.67
Yordan Alvarez,Houston Astros,29,142,84,161,94,29,1,38,109,99,31,160,10,.314,509,.432,.599,1.031,0,1,1.000,.000,5,2357,623,305,95,156,0,5,.332,0.52,0,13.40
Andrew Vaughn,Milwaukee Brewers,28,96,68,70,32,17,2,6,47,34,1,83,6,.312,266,.399,.459,.858,0,0,.---,.---,7,1266,308,122,42,144,0,2,.358,0.97,0,44.33
Alex Jackson,Minnesota Twins,30,32,13,10,12,4,0,1,24,2,0,21,2,.309,68,.347,.412,.759,0,0,.---,.---,0,266,72,28,5,25,0,0,.465,1.30,0,68.00
Chandler Simpson,Tampa Bay Rays,25,135,194,128,57,14,6,0,45,24,1,157,0,.308,509,.336,.360,.696,14,39,.736,.264,5,1777,548,183,31,175,9,6,.334,1.52,0,-.--
Turner Hill,San Francisco Giants,27,18,13,17,7,5,0,0,9,8,0,16,2,.308,52,.400,.404,.804,1,1,.500,.500,0,245,65,21,12,23,0,3,.348,0.76,0,-.--
Trey Mancini,Los Angeles Angels,34,5,4,3,1,0,1,0,3,0,0,4,0,.308,13,.286,.462,.748,0,0,.---,.---,1,49,14,6,4,8,0,1,.364,1.33,0,-.--
Samad Taylor,San Diego Padres,27,31,29,10,16,1,2,1,36,13,0,32,1,.308,104,.390,.385,.775,2,7,.778,.222,2,496,121,40,11,34,3,0,.463,2.90,0,104.00
