player,team,age,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies
Jose Espada,Baltimore Orioles,29,1,0,1,1,0,0,0,0,0,0,0,2,0,.500,4,.500,.500,1.000,0,0,.---,.---,1,15,0.00,1.0,0,0,0,0,0,0,0,2.00,4,3,1,0,0,10,.670,0,0,0,0,2,1.00,.---,15.00,1,-.--,0.00,0.00,18.00,0.00,0.00,0,0,0,0,0
Michael Grove,Tampa Bay Rays,29,1,0,1,4,0,0,0,0,4,0,0,1,0,.100,10,.100,.100,.200,0,0,.---,.---,0,34,0.00,3.0,1,0,0,0,0,0,0,0.33,10,9,1,0,0,26,.760,0,0,0,0,1,0.25,1.000,11.33,0,-.--,12.00,0.00,3.00,0.00,0.00,0,0,0,0,0
Sam Haggerty,Texas Rangers,32,1,0,2,0,0,0,0,0,0,0,0,0,1,.000,2,.333,.000,.333,0,0,.---,.---,1,6,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,5,.830,1,0,0,0,0,2.00,.---,6.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Welinton Herrera,Colorado Rockies,22,3,0,2,3,0,0,0,0,2,1,0,2,0,.222,9,.300,.222,.522,0,0,.---,.---,0,45,0.00,2.1,0,0,0,0,0,0,0,1.29,10,7,3,0,0,28,.620,0,0,0,0,2,0.67,.---,19.29,1,2.00,7.71,3.86,7.71,0.00,0.00,0,0,0,0,0
P.J. Higgins,Cincinnati Reds,33,1,0,0,2,0,0,0,0,1,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,10,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,7,.700,0,0,0,0,0,0.00,.---,10.00,1,-.--,9.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Antoine Kelly,Chicago Cubs,26,1,0,2,0,0,0,0,0,1,1,0,0,0,.000,3,.250,.000,.250,0,0,.---,.---,1,18,0.00,1.1,0,0,0,0,0,0,0,0.75,4,4,1,0,0,10,.560,0,0,0,0,0,2.00,.---,13.50,1,1.00,6.75,6.75,0.00,0.00,0.00,2,0,0,0,0
Brooks Kriske,Athletics,32,2,0,2,4,0,0,0,0,2,1,0,2,0,.200,10,.273,.200,.473,0,0,.---,.---,0,38,0.00,2.2,0,0,0,0,0,0,0,1.13,11,8,2,0,0,25,.660,0,0,0,0,2,0.50,.---,14.25,1,2.00,6.75,3.38,6.75,0.00,0.00,1,0,0,0,0
Alex McFarlane,Philadelphia Phillies,25,1,0,2,1,0,0,0,0,0,0,0,1,0,.250,4,.250,.250,.500,0,0,.---,.---,0,12,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,7,.580,0,0,0,0,1,2.00,.---,12.00,1,-.--,0.00,0.00,9.00,0.00,0.00,0,0,0,0,0
Easton McGee,Kansas City Royals,28,3,0,4,1,0,1,0,0,2,1,0,1,0,.125,8,.222,.250,.472,0,0,.---,.---,2,27,0.00,3.0,0,0,0,0,0,0,0,0.67,9,9,3,0,0,18,.670,0,0,0,0,2,4.00,.---,9.00,3,2.00,6.00,3.00,3.00,0.00,0.00,2,1,0,0,0
Reese McGuire,Chicago White Sox,31,1,0,0,3,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,9,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,8,.890,0,0,0,0,0,0.00,.---,9.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Jake Meyers,Houston Astros,30,1,0,3,0,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,9,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,5,.560,0,0,0,0,0,3.00,.---,9.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Noah Murdock,Pittsburgh Pirates,27,1,0,2,0,0,0,0,0,3,3,0,2,0,.286,7,.500,.286,.786,0,0,.---,.---,1,45,0.00,2.0,0,0,0,0,0,0,0,2.50,10,6,1,0,0,26,.580,0,0,0,0,2,2.00,.---,22.50,0,1.00,13.50,13.50,9.00,0.00,0.00,0,0,0,0,0
Luke Murphy,Los Angeles Angels,26,1,0,1,1,0,0,0,0,1,2,0,0,0,.000,3,.400,.000,.400,0,1,1.000,.000,0,27,0.00,1.0,0,0,0,0,0,0,0,2.00,5,3,1,0,0,14,.520,0,0,0,0,0,1.00,.---,27.00,0,0.50,9.00,18.00,0.00,0.00,0.00,0,0,0,0,0
Jake Rogers,Detroit Tigers,31,3,0,2,2,0,1,0,0,3,1,0,3,1,.300,10,.417,.400,.817,0,0,.---,.---,0,43,0.00,2.1,0,0,0,0,0,0,0,1.71,12,7,3,0,0,23,.530,1,0,0,0,4,1.00,.---,18.43,3,3.00,11.57,3.86,11.57,0.00,0.00,3,0,0,0,0
Yacksel Ríos,Chicago Cubs,33,1,0,1,2,0,0,0,0,2,0,0,0,0,.000,5,.000,.000,.000,0,0,.---,.---,0,13,0.00,1.2,0,0,0,0,0,0,0,0.00,5,5,1,0,0,10,.770,0,0,0,0,0,0.50,.---,7.80,1,-.--,10.80,0.00,0.00,0.00,0.00,0,0,0,0,0
Max Schuemann,New York Yankees,29,1,0,1,2,0,0,0,0,0,1,0,1,0,.250,4,.400,.250,.650,0,0,.---,.---,0,14,0.00,1.0,0,0,0,0,0,0,0,2.00,5,3,1,0,0,7,.500,0,0,0,0,1,0.50,.---,14.00,1,0.00,0.00,9.00,9.00,0.00,0.00,0,0,0,0,0
Zack Short,New York Mets,31,1,0,1,2,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,10,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,7,.700,0,0,0,0,0,0.50,.---,10.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Garrett Stallings,Milwaukee Brewers,28,3,0,5,5,0,0,0,0,5,2,0,1,0,.063,16,.167,.063,.230,0,0,.---,.---,0,79,0.00,5.0,0,0,0,0,0,0,0,0.60,18,15,3,0,0,47,.590,0,0,0,0,1,1.00,.---,15.80,3,2.50,9.00,3.60,1.80,0.00,0.00,0,0,0,0,0
Myles Straw,Toronto Blue Jays,31,3,0,6,3,0,0,0,0,0,1,0,5,0,.357,14,.400,.357,.757,0,0,.---,.---,0,45,0.00,3.0,0,0,0,0,0,0,0,2.00,15,9,3,0,0,26,.580,0,0,0,0,5,2.00,.---,15.00,3,0.00,0.00,3.00,15.00,0.00,0.00,2,1,0,0,0
Bryan Torres,St. Louis Cardinals,28,1,0,0,6,0,0,0,0,0,1,0,1,0,.143,7,.250,.143,.393,0,0,.---,.---,0,18,0.00,2.0,0,0,0,0,0,0,0,1.00,8,6,1,0,0,10,.560,0,0,0,0,1,0.00,.---,9.00,1,0.00,0.00,4.50,4.50,0.00,0.00,0,0,0,0,0
Vince Velasquez,Chicago Cubs,34,2,0,3,6,0,1,0,0,1,0,0,1,0,.091,11,.091,.182,.273,0,0,.---,.---,0,43,0.00,3.1,0,0,0,0,0,0,0,0.30,11,10,2,0,0,29,.670,0,0,1,0,2,0.50,.---,12.90,2,-.--,2.70,0.00,2.70,0.00,0.00,1,1,0,0,0
Cameron Weston,Baltimore Orioles,25,1,0,1,0,0,0,0,0,1,1,0,0,0,.000,2,.333,.000,.333,0,0,.---,.---,1,17,0.00,1.0,0,0,0,0,0,0,0,1.00,3,3,1,0,0,11,.650,0,0,0,0,0,1.00,.---,17.00,1,1.00,9.00,9.00,0.00,0.00,0.00,0,0,0,0,0
Trevor Williams,Washington Nationals,34,2,0,5,2,0,0,0,0,5,1,0,3,1,.200,15,.294,.200,.494,0,0,.---,.---,1,78,0.00,4.0,0,0,0,0,0,0,0,1.00,17,12,2,0,0,55,.710,1,0,0,0,3,2.50,.---,19.50,2,5.00,11.25,2.25,6.75,0.00,0.00,2,1,0,0,0
Guillo Zuñiga,New York Mets,27,1,0,0,2,0,0,0,0,1,1,0,0,0,.000,3,.250,.000,.250,0,0,.---,.---,0,18,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,11,.610,0,0,0,0,0,0.00,.---,18.00,0,1.00,9.00,9.00,0.00,0.00,0.00,0,0,0,0,0
Matt Brash,Seattle Mariners,28,20,0,16,16,2,2,0,0,15,6,1,8,3,.151,53,.270,.189,.459,1,0,.000,1.000,1,262,0.54,16.2,3,0,0,2,6,2,1,0.84,64,50,20,0,0,155,.590,3,0,1,0,10,1.00,1.000,15.72,1,2.50,8.10,3.24,4.32,1.08,0.00,8,2,0,1,1
Robert Suarez,Atlanta Braves,35,31,0,36,31,2,1,0,1,26,6,0,21,0,.184,114,.225,.219,.444,0,3,1.000,.000,4,466,0.56,32.0,4,0,4,5,12,1,2,0.84,121,96,31,0,0,308,.660,0,0,1,0,25,1.16,1.000,14.56,6,4.33,7.31,1.69,5.91,0.56,0.28,8,1,1,0,0
Angel Chivilli,New York Yankees,23,13,0,12,18,3,2,0,1,16,4,0,9,1,.164,55,.233,.255,.488,0,2,1.000,.000,0,230,0.60,15.0,1,0,0,0,2,0,1,0.87,60,45,13,0,0,146,.630,1,0,1,0,14,0.67,1.000,15.33,3,4.00,9.60,2.40,5.40,1.80,0.60,4,0,0,0,0
Mason Miller,San Diego Padres,27,44,0,26,24,6,1,0,0,85,15,1,21,1,.135,155,.215,.142,.357,0,5,1.000,.000,2,723,0.79,45.2,3,1,28,28,0,0,4,0.79,172,137,44,0,0,482,.670,1,0,4,0,22,1.08,.750,15.83,39,5.67,16.75,2.96,4.14,1.18,0.00,9,1,0,0,1
Louis Varland,Toronto Blue Jays,28,50,0,55,33,11,5,0,1,73,15,1,39,0,.196,199,.251,.236,.487,2,3,.600,.400,7,870,0.96,56.0,3,3,24,24,5,0,6,0.96,215,168,50,0,0,587,.670,0,0,3,0,47,1.67,.500,15.54,36,4.87,11.73,2.41,6.27,1.77,0.16,26,3,0,0,1
Yerry De los Santos,New York Yankees,28,5,0,11,8,5,0,0,1,7,4,0,8,0,.242,33,.324,.333,.657,0,1,1.000,.000,2,154,1.04,8.2,0,0,0,0,0,0,1,1.38,38,26,5,0,0,102,.660,0,0,0,0,11,1.38,.---,17.77,1,1.75,7.27,4.15,8.31,5.19,1.04,3,1,0,1,0
Randy Dobnak,Kansas City Royals,31,5,3,39,22,3,4,0,2,14,10,0,21,0,.219,96,.292,.323,.615,1,2,.667,.333,0,432,1.04,26.0,1,0,0,0,0,0,3,1.19,106,78,5,0,0,266,.620,0,0,0,1,31,1.77,1.000,16.62,0,1.40,4.85,3.46,7.27,1.04,0.69,0,0,0,0,0
Alimber Santa,Houston Astros,23,10,0,19,17,6,1,0,1,9,6,0,8,0,.160,50,.237,.240,.477,1,0,.000,1.000,1,238,1.17,15.1,0,1,0,0,0,0,2,0.91,59,46,10,0,0,147,.620,0,1,0,0,12,1.12,.000,15.52,4,1.50,5.28,3.52,4.70,3.52,0.59,4,2,0,0,3
Josh Hader,Houston Astros,32,24,0,12,21,3,1,0,1,33,10,0,10,0,.132,76,.233,.184,.417,0,0,.---,.---,0,353,1.23,22.0,3,1,14,14,0,0,3,0.91,86,66,24,0,0,243,.690,0,0,0,0,14,0.57,.750,16.05,19,3.30,13.50,4.09,4.09,1.23,0.41,2,0,0,0,0
Tom Cosgrove,Washington Nationals,30,7,0,5,11,1,1,0,0,4,2,0,6,0,.250,24,.286,.292,.578,0,0,.---,.---,1,99,1.29,7.0,0,0,1,1,2,0,1,1.14,28,21,7,0,0,69,.700,0,0,0,0,7,0.45,.---,14.14,1,2.00,5.14,2.57,7.71,1.29,0.00,2,1,0,0,2
Brent Headrick,New York Yankees,28,55,0,40,58,9,9,1,2,65,18,1,42,0,.208,202,.273,.292,.565,0,2,1.000,.000,4,840,1.30,55.1,6,1,0,1,14,1,8,1.08,223,166,55,0,0,565,.670,0,0,3,0,59,0.69,.857,15.18,6,3.61,10.57,2.93,6.83,1.46,0.33,32,3,0,3,0
Brian Fitzpatrick,Milwaukee Brewers,26,5,0,8,7,2,1,0,0,5,3,0,7,0,.259,27,.333,.296,.629,0,0,.---,.---,1,109,1.35,6.2,0,0,0,0,0,0,1,1.50,30,20,5,0,0,71,.650,0,1,0,0,8,1.14,.---,16.35,1,1.67,6.75,4.05,9.45,2.70,0.00,2,0,0,0,0
Bryan Baker,Tampa Bay Rays,31,44,0,36,45,7,7,0,2,45,15,0,22,1,.150,147,.232,.238,.470,0,1,1.000,.000,1,686,1.49,42.1,1,0,30,33,2,3,7,0.87,164,127,44,0,0,467,.680,1,1,0,0,35,0.80,1.000,16.20,33,3.00,9.57,3.19,4.68,1.49,0.43,5,0,0,0,1
Gerardo Carrillo,Arizona Diamondbacks,27,3,0,6,4,1,1,0,0,6,4,1,5,0,.238,21,.360,.286,.646,0,1,1.000,.000,2,94,1.50,6.0,1,0,0,0,0,0,1,1.50,25,18,3,0,0,58,.620,0,0,0,0,6,1.50,1.000,15.67,1,1.50,9.00,6.00,7.50,1.50,0.00,0,0,0,0,0
Carl Edwards Jr.,New York Mets,34,2,0,3,4,1,0,0,1,11,4,0,3,0,.143,21,.280,.286,.566,0,0,.---,.---,0,99,1.50,6.0,0,0,0,0,0,0,1,1.17,25,18,2,0,0,62,.630,0,0,0,0,6,0.75,.---,16.50,1,2.75,16.50,6.00,4.50,1.50,1.50,3,1,0,0,0
