player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Jimmy Crooks,St. Louis Cardinals,24,3,3,1,0,1,0,0,2,0,0,3,0,.333,9,.333,.444,.777,0,0,.---,.---,0,29,9,4,1,3,0,0,.429,3.00,0,-.--
Mickey Gasper,Boston Red Sox,30,18,10,15,9,3,0,0,13,3,0,18,1,.333,54,.373,.389,.762,1,0,.000,1.000,1,238,60,21,3,23,1,1,.429,0.67,0,-.--
Jordan Lawlar,Arizona Diamondbacks,23,6,2,4,3,1,0,1,6,1,0,6,1,.333,18,.400,.556,.956,0,1,1.000,.000,0,91,20,10,2,6,0,0,.455,0.50,0,18.00
Omar Martinez,Los Angeles Angels,24,5,0,1,0,0,0,0,1,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,.---,0,12,3,1,0,2,0,0,.500,0.00,0,-.--
Brandon Marsh,Philadelphia Phillies,28,55,39,47,29,10,2,5,46,10,1,64,1,.332,193,.362,.482,.844,2,5,.714,.286,2,728,207,93,24,71,0,3,.407,0.83,0,38.60
Luis Arraez,San Francisco Giants,29,58,68,84,30,11,4,2,10,15,3,73,3,.323,226,.365,.434,.799,0,5,1.000,.000,4,913,253,98,23,63,4,5,.324,0.81,0,113.00
Wade Meckler,Los Angeles Angels,26,11,6,11,3,2,0,2,4,2,0,10,0,.323,31,.364,.581,.945,0,2,1.000,.000,0,104,33,18,10,6,0,0,.320,0.55,0,15.50
Daniel Susac,San Francisco Giants,25,23,12,16,4,4,1,0,16,5,0,20,1,.323,62,.377,.419,.796,1,0,.000,1.000,1,249,70,26,11,28,1,1,.426,0.75,0,-.--
Carlos Cortes,Athletics,29,48,43,37,14,9,1,5,16,19,0,45,2,.321,140,.407,.507,.914,0,1,1.000,.000,6,665,162,71,17,57,0,1,.333,1.16,0,28.00
Dominic Smith,Atlanta Braves,31,48,28,41,21,4,1,5,20,6,0,40,1,.317,126,.348,.484,.832,0,0,.---,.---,2,496,136,61,25,47,1,2,.340,0.68,0,25.20
Troy Johnston,Colorado Rockies,29,57,44,46,24,16,0,2,43,16,0,61,2,.316,193,.374,.430,.804,2,3,.600,.400,2,771,212,83,25,75,1,0,.399,0.96,0,96.50
Yandy Díaz,Tampa Bay Rays,34,55,66,48,31,10,1,11,31,22,3,66,7,.314,210,.396,.529,.925,0,1,1.000,.000,6,879,240,111,38,71,0,1,.325,1.38,0,19.09
Nick Gonzales,Pittsburgh Pirates,27,55,63,39,30,9,0,1,38,15,0,63,3,.312,202,.367,.371,.738,2,3,.600,.400,7,806,221,75,26,84,0,1,.378,1.62,0,202.00
Nathan Lukes,Toronto Blue Jays,31,27,21,22,9,6,0,0,12,3,0,24,3,.312,77,.357,.390,.747,1,0,.000,1.000,3,345,85,30,9,25,1,1,.364,0.95,0,-.--
Xavier Edwards,Miami Marlins,26,62,67,63,41,11,4,6,30,33,1,71,0,.309,230,.395,.470,.865,2,10,.833,.167,5,1013,264,108,20,83,1,0,.335,1.06,0,38.33
Josh Jung,Texas Rangers,28,56,59,54,28,16,0,7,37,17,0,66,2,.308,214,.362,.481,.843,1,1,.500,.500,10,833,235,103,27,87,0,2,.343,1.09,0,30.57
Riley Greene,Detroit Tigers,25,62,35,47,32,16,0,6,73,32,0,69,2,.308,224,.399,.460,.859,1,1,.500,.500,4,1089,258,103,29,104,0,0,.434,0.74,0,37.33
Victor Robles,Seattle Mariners,29,12,7,5,1,2,0,0,6,0,0,8,0,.308,26,.308,.385,.693,1,1,.500,.500,1,110,26,10,2,10,0,0,.400,1.40,0,-.--
Tommy Troy,Arizona Diamondbacks,24,9,9,5,7,2,0,1,4,3,0,8,0,.308,26,.379,.500,.879,0,0,.---,.---,0,111,29,13,1,14,0,0,.333,1.80,0,26.00
Jung Hoo Lee,San Francisco Giants,27,53,59,59,25,12,2,3,22,10,0,61,2,.307,199,.343,.432,.775,0,0,.---,.---,3,788,213,86,20,52,0,2,.330,1.00,0,66.33
Michael Harris II,Atlanta Braves,25,58,53,52,29,7,0,13,41,10,0,64,1,.306,209,.339,.526,.865,1,3,.750,.250,1,777,221,110,37,79,0,1,.327,1.02,0,16.08
Ben Rice,New York Yankees,27,55,49,39,45,14,2,17,53,30,2,61,2,.305,200,.397,.650,1.047,0,2,1.000,.000,5,946,234,130,44,70,0,2,.333,1.26,0,11.76
Jorge Mateo,Atlanta Braves,31,38,17,15,22,4,0,4,25,5,0,25,0,.305,82,.345,.500,.845,1,7,.875,.125,2,343,87,41,11,29,0,0,.396,1.13,0,20.50
Yordan Alvarez,Houston Astros,29,61,39,68,40,12,0,21,48,40,8,67,5,.305,220,.419,.645,1.064,0,1,1.000,.000,2,1026,267,142,42,83,0,2,.301,0.57,0,10.48
Jose Siri,Los Angeles Angels,30,15,3,6,7,2,0,2,7,1,0,7,0,.304,23,.333,.652,.985,1,0,.000,1.000,2,87,24,15,6,12,0,0,.357,0.50,0,11.50
Yohendrick Piñango,Toronto Blue Jays,24,30,20,22,8,4,0,3,20,5,0,27,0,.303,89,.340,.449,.789,0,0,.---,.---,2,354,94,40,16,39,0,0,.364,0.91,0,29.67
Drake Baldwin,Atlanta Braves,25,48,47,41,39,6,0,13,44,24,1,57,3,.303,188,.389,.543,.932,1,1,.500,.500,6,826,216,102,38,63,0,1,.333,1.15,0,14.46
Ernie Clement,Toronto Blue Jays,30,60,59,83,25,19,0,5,20,8,0,70,0,.303,231,.325,.450,.775,0,2,1.000,.000,5,721,240,104,22,91,0,1,.314,0.71,0,46.20
Donovan Walton,Los Angeles Angels,32,10,8,8,7,3,0,0,7,2,0,10,0,.303,33,.343,.394,.737,0,0,.---,.---,0,140,35,13,1,11,0,0,.385,1.00,0,-.--
Endy Rodríguez,Pittsburgh Pirates,26,11,2,10,7,2,0,1,9,12,0,9,0,.300,30,.500,.467,.967,0,2,1.000,.000,1,180,43,14,5,13,0,0,.400,0.20,1,30.00
Isiah Kiner-Falefa,Boston Red Sox,31,34,20,22,12,2,0,1,13,8,0,23,0,.299,77,.365,.364,.729,1,4,.800,.200,2,289,86,28,11,40,1,0,.349,0.91,0,77.00
Vladimir Guerrero Jr.,Toronto Blue Jays,27,59,66,61,35,10,0,3,25,30,5,63,4,.297,212,.390,.387,.777,1,5,.833,.167,7,885,249,82,24,74,0,3,.321,1.08,0,70.67
Juan Soto,New York Mets,27,44,41,46,27,4,1,13,28,24,5,48,0,.296,162,.385,.574,.959,2,5,.714,.286,1,708,188,93,29,55,0,1,.287,0.89,1,12.46
Ryan Jeffers,Minnesota Twins,29,37,24,41,26,7,1,7,23,23,0,36,1,.295,122,.408,.541,.949,0,1,1.000,.000,2,632,148,66,26,40,0,1,.312,0.59,0,17.43
Brayan Rocchio,Cleveland Guardians,25,59,54,57,27,9,1,4,27,20,0,56,6,.295,190,.376,.416,.792,4,11,.733,.267,4,857,220,79,28,72,2,2,.323,0.95,0,47.50
Ezequiel Duran,Texas Rangers,27,53,39,39,25,13,2,4,45,15,0,50,0,.294,170,.348,.465,.813,1,5,.833,.167,2,710,188,79,32,65,1,2,.374,1.00,0,42.50
Alex Jackson,Minnesota Twins,30,5,1,2,1,1,0,0,9,0,0,5,0,.294,17,.294,.353,.647,0,0,.---,.---,0,66,17,6,1,6,0,0,.625,0.50,0,-.--
Brandon Lockridge,Milwaukee Brewers,29,28,28,8,9,4,0,0,25,10,0,25,0,.294,85,.368,.341,.709,0,5,1.000,.000,0,413,96,29,12,32,1,0,.417,3.50,0,-.--
Max Schuemann,New York Yankees,29,13,4,3,7,3,0,0,5,7,0,5,0,.294,17,.500,.471,.971,2,2,.500,.500,0,122,24,8,3,6,0,0,.417,1.33,0,-.--
Jake Mangum,Pittsburgh Pirates,30,42,41,16,17,2,0,1,23,9,1,32,2,.294,109,.355,.339,.694,1,10,.909,.091,3,444,123,37,9,59,2,1,.360,2.56,0,109.00
