player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Jihwan Bae,Milwaukee Brewers,26,1,1,0,0,0,0,0,0,0,0,1,0,1.000,1,1.000,1.000,2.000,0,0,.---,.---,0,4,2,1,0,0,1,0,1.000,1.00,0,-.--
Victor Mederos,Atlanta Braves,25,13,0,0,0,0,0,0,0,0,0,1,0,1.000,1,1.000,1.000,2.000,0,0,.---,.---,0,3,1,1,2,0,0,0,1.000,-.--,0,-.--
Jair Camargo,Atlanta Braves,26,1,0,0,1,1,0,0,1,0,0,1,0,.500,2,.500,1.000,1.500,0,0,.---,.---,0,7,2,2,0,0,0,0,1.000,-.--,0,-.--
Gabriel Gonzalez,Minnesota Twins,22,1,0,1,1,0,0,0,0,2,0,1,0,.500,2,.750,.500,1.250,0,0,.---,.---,0,18,4,1,0,0,0,0,.500,0.00,0,-.--
Andrew Pinckney,Washington Nationals,25,3,1,0,3,0,0,1,0,0,0,1,0,.500,2,.500,2.000,2.500,0,1,1.000,.000,0,6,2,4,1,1,0,0,.000,1.00,0,2.00
Joshua Kuroda-Grauer,Athletics,23,16,19,9,8,7,0,1,7,1,0,25,1,.417,60,.435,.583,1.018,1,0,.000,1.000,3,226,62,35,4,18,0,0,.462,2.11,0,60.00
Michael Stefanic,Athletics,30,2,2,0,1,0,0,0,1,0,0,2,0,.400,5,.400,.400,.800,0,0,.---,.---,0,16,5,2,0,4,0,0,.500,2.00,0,-.--
Eduardo Valencia,Detroit Tigers,26,15,9,5,10,5,0,4,11,1,0,16,1,.390,41,.419,.805,1.224,0,0,.---,.---,2,173,43,33,13,20,0,0,.462,1.80,0,10.25
Justin Dean,Chicago Cubs,29,17,1,0,3,0,1,0,4,2,0,3,0,.375,8,.500,.625,1.125,0,1,1.000,.000,0,37,10,5,3,8,0,0,.750,1.00,0,-.--
Angel Genao,Cleveland Guardians,22,5,5,5,4,0,0,1,2,1,0,7,1,.368,19,.429,.526,.955,0,0,.---,.---,0,70,21,10,2,5,0,0,.375,1.00,0,19.00
